uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q12906|ensembl_protein_id=ENSP00000384660|entry=ILF3_HUMAN|source=pfam27|protein_name=Interleukin,mRNA,,gs_rich_neutral_region,43,,SEG
Q13151|ensembl_protein_id=ENSP00000316042|entry=ROA0_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,aromatic_sticker_region,30,,SEG
Q13151|ensembl_protein_id=ENSP00000316042|entry=ROA0_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,gs_rich_neutral_region,37,,SEG
Q13151|ensembl_protein_id=ENSP00000316042|entry=ROA0_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,rg_rgg_repeat_region,24,,SEG
Q13243|ensembl_protein_id=ENSP00000451391|entry=SRSF5_HUMAN|source=pfam27|protein_name=Serine/arginine-rich,mRNA,,sr_rs_repeat_region,50,,SEG
Q13247|ensembl_protein_id=ENSP00000244020|entry=SRSF6_HUMAN|source=pfam27|protein_name=Serine/arginine-rich,mRNA,,sr_rs_repeat_region,63,,SEG
Q13428|ensembl_protein_id=ENSP00000409944|entry=TCOF_HUMAN|source=pfam27|protein_name=Treacle,pre-rRNA,,acidic_region,68,,SEG
Q13428|ensembl_protein_id=ENSP00000409944|entry=TCOF_HUMAN|source=pfam27|protein_name=Treacle,pre-rRNA,,basic_enriched_region,31,,SEG
Q13435|ensembl_protein_id=ENSP00000318861|entry=SF3B2_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,acidic_region,21,,SEG
Q13435|ensembl_protein_id=ENSP00000318861|entry=SF3B2_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,disorder_rich_spacer_region,30,,SEG
Q13485|ensembl_protein_id=ENSP00000341551|entry=SMAD4_HUMAN|source=pfam27|protein_name=SMAD,ncRNA,,disorder_rich_spacer_region,21,,SEG
Q13523|ensembl_protein_id=ENSP00000337194|entry=PRP4K_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,snRNA,,basic_enriched_region,37,,SEG
Q13523|ensembl_protein_id=ENSP00000337194|entry=PRP4K_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,snRNA,,sr_rs_repeat_region,55,,SEG
Q13595|ensembl_protein_id=ENSP00000376290|entry=TRA2A_HUMAN|source=pfam27|protein_name=Transformer-2,mRNA,,disorder_rich_spacer_region,16,,SEG
Q14011|ensembl_protein_id=ENSP00000322887|entry=CIRBP_HUMAN|source=rbpdb|protein_name=Cold-inducible,mRNA,,rg_rgg_repeat_region,21,,SEG
Q14152|ensembl_protein_id=ENSP00000358140|entry=EIF3A_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,other,37,,SEG
Q14157|ensembl_protein_id=ENSP00000345308|entry=UBP2L_HUMAN|source=pfam27|protein_name=Ubiquitin-associated,mRNA,,rg_rgg_repeat_region,19,,SEG
Q14671|ensembl_protein_id=ENSP00000257075|entry=PUM1_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,disorder_rich_spacer_region,22,,SEG
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,disorder_rich_spacer_region,18,,SEG
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,gs_rich_neutral_region,60,,SEG
Q15029|ensembl_protein_id=ENSP00000465058|entry=U5S1_HUMAN|source=pfam27|protein_name=116,tRNA,,acidic_region,20,,SEG
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,disorder_rich_spacer_region,25,,SEG
Q15233|ensembl_protein_id=ENSP00000441364|entry=NONO_HUMAN|source=pfam27|protein_name=Non-POU,ncRNA,,aromatic_sticker_region,22,,SEG
Q15287|ensembl_protein_id=ENSP00000301730|entry=RNPS1_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,sr_rs_repeat_region,66,,SEG
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,disorder_rich_spacer_region,16,,SEG
Q15459|ensembl_protein_id=ENSP00000215793|entry=SF3A1_HUMAN|source=rbpdb|protein_name=Splicing,snRNA,,acidic_region,15,,SEG
Q15637|ensembl_protein_id=ENSP00000396793|entry=SF01_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,disorder_rich_spacer_region,73,,SEG
Q15696|ensembl_protein_id=ENSP00000303015|entry=U2AFM_HUMAN|source=pfam27|protein_name=U2,mRNA,,sr_rs_repeat_region,44,,SEG
Q16594|ensembl_protein_id=ENSP00000370193|entry=TAF9_HUMAN|source=pfam27|protein_name=Transcription,snoRNA,,acidic_region,13,,SEG
Q16629|ensembl_protein_id=ENSP00000325905|entry=SRSF7_HUMAN|source=rbpdb|protein_name=Serine/arginine-rich,mRNA,,sr_rs_repeat_region,22,,SEG
Q16630|ensembl_protein_id=ENSP00000391774|entry=CPSF6_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,aromatic_sticker_region,24,,SEG
Q16630|ensembl_protein_id=ENSP00000391774|entry=CPSF6_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,disorder_rich_spacer_region,88,,SEG
Q1KMD3|ensembl_protein_id=ENSP00000301785|entry=HNRL2_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,acidic_region,23,,SEG
Q2TBE0|ensembl_protein_id=ENSP00000282251|entry=C19L2_HUMAN|source=pfam27|protein_name=CWF19-like,mRNA,,basic_enriched_region,25,,SEG
Q32MZ4|ensembl_protein_id=ENSP00000310109|entry=LRRF1_HUMAN|source=pfam27|protein_name=Leucine-rich,ncRNA,,basic_enriched_region,14,,SEG
Q3L8U1|ensembl_protein_id=ENSP00000381522|entry=CHD9_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,other,65,,SEG
Q4ZG55|ensembl_protein_id=ENSP00000234142|entry=GREB1_HUMAN|source=pfam38|protein_name=Protein,unknown,,disorder_rich_spacer_region,16,,SEG
Q52LJ0|ensembl_protein_id=ENSP00000380734|entry=FA98B_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,aromatic_sticker_region,31,,SEG
Q52LJ0|ensembl_protein_id=ENSP00000380734|entry=FA98B_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,other,56,,SEG
Q52LJ0|ensembl_protein_id=ENSP00000380734|entry=FA98B_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,rg_rgg_repeat_region,24,,SEG
Q53F19|ensembl_protein_id=ENSP00000373657|entry=NCBP3_HUMAN|source=pfam27|protein_name=Nuclear,unknown,,acidic_region,20,,SEG
Q5GAN6|ensembl_protein_id=ENSP00000392996|entry=RNS10_HUMAN|source=pfam27|protein_name=Inactive,unknown,,other,17,,SEG
Q5JTH9|ensembl_protein_id=ENSP00000446184|entry=RRP12_HUMAN|source=pfam27|protein_name=RRP12-like,pre-rRNA,,acidic_region,11,,SEG
Q5QJE6|ensembl_protein_id=ENSP00000411010|entry=TDIF2_HUMAN|source=pfam27|protein_name=Deoxynucleotidyltransferase,pre-rRNA,,acidic_region,17,,SEG
Q5QPL9|ensembl_protein_id=ENSP00000415973|entry=Q5QPL9_HUMAN|source=pfam27|protein_name=RALY,mRNA,,gs_rich_neutral_region,33,,SEG
Q5RKV6|ensembl_protein_id=ENSP00000398597|entry=EXOS6_HUMAN|source=pfam27|protein_name=Exosome,diverse,,disorder_rich_spacer_region,16,,SEG
Q5SZQ8|ensembl_protein_id=ENSP00000290585|entry=CELF3_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,disorder_rich_spacer_region,22,,SEG
Q5T200|ensembl_protein_id=ENSP00000282007|entry=ZC3HD_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,84,,SEG
Q5T481|ensembl_protein_id=ENSP00000358532|entry=RBM20_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,14,,SEG
Q5T760|ensembl_protein_id=ENSP00000378568|entry=Q5T760_HUMAN|source=pfam27|protein_name=Serine,mRNA,,disorder_rich_spacer_region,20,,SEG
Q5T760|ensembl_protein_id=ENSP00000378568|entry=Q5T760_HUMAN|source=pfam27|protein_name=Serine,mRNA,,sr_rs_repeat_region,42,,SEG
Q5T7N2|ensembl_protein_id=ENSP00000419901|entry=LITD1_HUMAN|source=pfam27|protein_name=LINE-1,mRNA,,acidic_region,17,,SEG
Q5U5Q3|ensembl_protein_id=ENSP00000385610|entry=MEX3C_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,29,,SEG
Q5VTL8|ensembl_protein_id=ENSP00000359042|entry=PR38B_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,snRNA,,sr_rs_repeat_region,18,,SEG
Q5VV67|ensembl_protein_id=ENSP00000278070|entry=PPRC1_HUMAN|source=rbpdb|protein_name=Peroxisome,mRNA,,sr_rs_repeat_region,69,,SEG
Q5VYS8|ensembl_protein_id=ENSP00000365130|entry=TUT7_HUMAN|source=pfam27|protein_name=Terminal,ncRNA,,acidic_region,15,,SEG
Q5VZF2|ensembl_protein_id=ENSP00000267287|entry=MBNL2_HUMAN|source=pfam27|protein_name=Muscleblind-like,mRNA,,disorder_rich_spacer_region,20,,SEG
Q5XG87|ensembl_protein_id=ENSP00000230859|entry=PAPD7_HUMAN|source=pfam27|protein_name=Terminal,diverse,,disorder_rich_spacer_region,13,,SEG
Q659C4|ensembl_protein_id=ENSP00000321997|entry=LAR1B_HUMAN|source=rbpdb|protein_name=La-related,mRNA,,rg_rgg_repeat_region,16,,SEG
Q66PJ3|ensembl_protein_id=ENSP00000376230|entry=AR6P4_HUMAN|source=pfam27|protein_name=ADP-ribosylation,mRNA,,arginine_rich_rna_contact_region,28,,SEG
Q66PJ3|ensembl_protein_id=ENSP00000376230|entry=AR6P4_HUMAN|source=pfam27|protein_name=ADP-ribosylation,mRNA,,disorder_rich_spacer_region,25,,SEG
Q69YN4|ensembl_protein_id=ENSP00000297591|entry=VIR_HUMAN|source=modomics|protein_name=Protein,mRNA,,acidic_region,44,,SEG
Q69YN4|ensembl_protein_id=ENSP00000297591|entry=VIR_HUMAN|source=modomics|protein_name=Protein,mRNA,,disorder_rich_spacer_region,15,,SEG
Q6BEB4|ensembl_protein_id=ENSP00000364430|entry=SP5_HUMAN|source=pfam38|protein_name=Transcription,unknown,,disorder_rich_spacer_region,12,,SEG
Q6P158|ensembl_protein_id=ENSP00000405111|entry=DHX57_HUMAN|source=pfam38|protein_name=Putative,mRNA,,disorder_rich_spacer_region,15,,SEG
Q6P2E9|ensembl_protein_id=ENSP00000351811|entry=EDC4_HUMAN|source=pfam27|protein_name=Enhancer,mRNA,,disorder_rich_spacer_region,19,,SEG
Q6P6C2|ensembl_protein_id=ENSP00000382091|entry=ALKB5_HUMAN|source=pfam27|protein_name=RNA,mRNA,,disorder_rich_spacer_region,19,,SEG
Q6P9B9|ensembl_protein_id=ENSP00000327889|entry=INT5_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,gs_rich_neutral_region,15,,SEG
Q6PKG0|ensembl_protein_id=ENSP00000336721|entry=LARP1_HUMAN|source=pfam27|protein_name=La-related,mRNA,,disorder_rich_spacer_region,21,,SEG
Q6PKG0|ensembl_protein_id=ENSP00000336721|entry=LARP1_HUMAN|source=pfam27|protein_name=La-related,mRNA,,rg_rgg_repeat_region,20,,SEG
Q6ZN04|ensembl_protein_id=ENSP00000329918|entry=MEX3B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,35,,SEG
Q6ZN04|ensembl_protein_id=ENSP00000329918|entry=MEX3B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,gs_rich_neutral_region,13,,SEG
Q6ZRS2|ensembl_protein_id=ENSP00000262518|entry=SRCAP_HUMAN|source=pfam38|protein_name=Chromatin,unknown,,other,17,,SEG
Q7KZ85|ensembl_protein_id=ENSP00000319104|entry=SPT6H_HUMAN|source=pfam27|protein_name=Transcription,mRNA,,acidic_region,12,,SEG
Q7Z417|ensembl_protein_id=ENSP00000225388|entry=NUFP2_HUMAN|source=pfam27|protein_name=FMR1-interacting,mRNA,,aromatic_sticker_region,29,,SEG
Q7Z417|ensembl_protein_id=ENSP00000225388|entry=NUFP2_HUMAN|source=pfam27|protein_name=FMR1-interacting,mRNA,,disorder_rich_spacer_region,14,,SEG
Q7Z570|ensembl_protein_id=ENSP00000303252|entry=Z804A_HUMAN|source=pfam38|protein_name=Zinc,unknown,,disorder_rich_spacer_region,13,,SEG
Q7Z5Q1|ensembl_protein_id=ENSP00000443985|entry=CPEB2_HUMAN|source=pfam38|protein_name=Cytoplasmic,mRNA,,disorder_rich_spacer_region,15,,SEG
Q7Z6E9|ensembl_protein_id=ENSP00000317872|entry=RBBP6_HUMAN|source=pfam27|protein_name=E3,mRNA,,basic_enriched_region,24,,SEG
Q7Z6E9|ensembl_protein_id=ENSP00000317872|entry=RBBP6_HUMAN|source=pfam27|protein_name=E3,mRNA,,disorder_rich_spacer_region,18,,SEG
Q7Z6M4|ensembl_protein_id=ENSP00000375840|entry=MTEF4_HUMAN|source=pfam27|protein_name=Transcription,pre-rRNA,,acidic_region,42,,SEG
Q7Z739|ensembl_protein_id=ENSP00000473496|entry=YTHD3_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,other,28,,SEG
Q86SE8|ensembl_protein_id=ENSP00000289820|entry=NPM2_HUMAN|source=pfam27|protein_name=Nucleoplasmin-2,pre-rRNA,,acidic_region,22,,SEG
Q86TG7|ensembl_protein_id=ENSP00000417587|entry=PEG10_HUMAN|source=pfam27|protein_name=Retrotransposon-derived,unknown,,disorder_rich_spacer_region,23,,SEG
Q86U06|ensembl_protein_id=ENSP00000339220|entry=RBM23_HUMAN|source=pfam27|protein_name=Probable,mRNA,,disorder_rich_spacer_region,16,,SEG
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,acidic_region,32,,SEG
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,disorder_rich_spacer_region,15,,SEG
Q86VM9|ensembl_protein_id=ENSP00000301011|entry=ZCH18_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,arginine_rich_rna_contact_region,31,,SEG
Q86VM9|ensembl_protein_id=ENSP00000301011|entry=ZCH18_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,disorder_rich_spacer_region,43,,SEG
Q86VM9|ensembl_protein_id=ENSP00000301011|entry=ZCH18_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,gs_rich_neutral_region,23,,SEG
Q86VM9|ensembl_protein_id=ENSP00000301011|entry=ZCH18_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,sr_rs_repeat_region,49,,SEG
Q86XN8|ensembl_protein_id=ENSP00000384398|entry=MEX3D_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,34,,SEG
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,unknown,,acidic_region,39,,SEG
Q8IWX8|ensembl_protein_id=ENSP00000439856|entry=CHERP_HUMAN|source=pfam27|protein_name=Calcium,mRNA,,disorder_rich_spacer_region,36,,SEG
Q8IWX8|ensembl_protein_id=ENSP00000439856|entry=CHERP_HUMAN|source=pfam27|protein_name=Calcium,mRNA,,sr_rs_repeat_region,42,,SEG
Q8IWZ3|ensembl_protein_id=ENSP00000354085|entry=ANKH1_HUMAN|source=pfam27|protein_name=Ankyrin,unknown,,arginine_rich_rna_contact_region,22,,SEG
Q8IWZ3|ensembl_protein_id=ENSP00000354085|entry=ANKH1_HUMAN|source=pfam27|protein_name=Ankyrin,unknown,,gs_rich_neutral_region,18,,SEG
Q8IX12|ensembl_protein_id=ENSP00000265872|entry=CCAR1_HUMAN|source=rbpdb|protein_name=Cell,mRNA,,arginine_rich_rna_contact_region,16,,SEG
Q8IX12|ensembl_protein_id=ENSP00000265872|entry=CCAR1_HUMAN|source=rbpdb|protein_name=Cell,mRNA,,disorder_rich_spacer_region,21,,SEG
Q8IXZ2|ensembl_protein_id=ENSP00000262577|entry=ZC3H3_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,disorder_rich_spacer_region,22,,SEG
Q8IY37|ensembl_protein_id=ENSP00000311135|entry=DHX37_HUMAN|source=pfam27|protein_name=Probable,snoRNA,,acidic_region,23,,SEG
Q8IYB3|ensembl_protein_id=ENSP00000326261|entry=SRRM1_HUMAN|source=rbpdb|protein_name=Serine/arginine,mRNA,,arginine_rich_rna_contact_region,76,,SEG
Q8IYB3|ensembl_protein_id=ENSP00000326261|entry=SRRM1_HUMAN|source=rbpdb|protein_name=Serine/arginine,mRNA,,basic_enriched_region,25,,SEG
Q8IYB3|ensembl_protein_id=ENSP00000326261|entry=SRRM1_HUMAN|source=rbpdb|protein_name=Serine/arginine,mRNA,,disorder_rich_spacer_region,21,,SEG
Q8IZD4|ensembl_protein_id=ENSP00000280665|entry=DCP1B_HUMAN|source=pfam27|protein_name=mRNA-decapping,mRNA,,aromatic_sticker_region,10,,SEG
Q8N1G1|ensembl_protein_id=ENSP00000170168|entry=REXO1_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,other,22,,SEG
Q8N2M8|ensembl_protein_id=ENSP00000221455|entry=CLASR_HUMAN|source=rbpdb|protein_name=CLK4-associating,mRNA,,disorder_rich_spacer_region,10,,SEG
Q8N2M8|ensembl_protein_id=ENSP00000221455|entry=CLASR_HUMAN|source=rbpdb|protein_name=CLK4-associating,mRNA,,sr_rs_repeat_region,60,,SEG
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,snRNA,,arginine_rich_rna_contact_region,17,,SEG
Q8NAF0|ensembl_protein_id=ENSP00000320188|entry=ZN579_HUMAN|source=pfam27|protein_name=Zinc,unknown,,rg_rgg_repeat_region,21,,SEG
Q8NAV1|ensembl_protein_id=ENSP00000257181|entry=PR38A_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,snRNA,,sr_rs_repeat_region,23,,SEG
Q8NC51|ensembl_protein_id=ENSP00000360029|entry=SERB1_HUMAN|source=pfam27|protein_name=SERPINE1,mRNA,,rg_rgg_repeat_region,45,,SEG
Q8NDV7|ensembl_protein_id=ENSP00000326900|entry=TNR6A_HUMAN|source=pfam27|protein_name=Trinucleotide,mRNA,,other,35,,SEG
Q8NE35|ensembl_protein_id=ENSP00000398310|entry=CPEB3_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,disorder_rich_spacer_region,47,,SEG
Q8NE35|ensembl_protein_id=ENSP00000398310|entry=CPEB3_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,other,16,,SEG
Q8NE71|ensembl_protein_id=ENSP00000412553|entry=ABCF1_HUMAN|source=pfam27|protein_name=ATP-binding,mRNA,,acidic_region,15,,SEG
Q8NE71|ensembl_protein_id=ENSP00000412553|entry=ABCF1_HUMAN|source=pfam27|protein_name=ATP-binding,mRNA,,disorder_rich_spacer_region,17,,SEG
Q8TA86|ensembl_protein_id=ENSP00000297157|entry=RP9_HUMAN|source=pfam27|protein_name=Retinitis,snRNA,,basic_enriched_region,33,,SEG
Q8TB72|ensembl_protein_id=ENSP00000338173|entry=PUM2_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,disorder_rich_spacer_region,19,,SEG
Q8TDI0|ensembl_protein_id=ENSP00000262450|entry=CHD5_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,basic_enriched_region,20,,SEG
Q8TDI0|ensembl_protein_id=ENSP00000262450|entry=CHD5_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,disorder_rich_spacer_region,12,,SEG
Q8WUQ7|ensembl_protein_id=ENSP00000415078|entry=CATIN_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,arginine_rich_rna_contact_region,31,,SEG
Q8WVK2|ensembl_protein_id=ENSP00000244227|entry=SNR27_HUMAN|source=pfam27|protein_name=U4/U6.U5,snRNA,,sr_rs_repeat_region,74,,SEG
Q8WW36|ensembl_protein_id=ENSP00000345633|entry=ZCH13_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,arginine_rich_rna_contact_region,15,,SEG
Q8WXA9|ensembl_protein_id=ENSP00000334538|entry=SREK1_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,disorder_rich_spacer_region,17,,SEG
Q8WXA9|ensembl_protein_id=ENSP00000334538|entry=SREK1_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,sr_rs_repeat_region,26,,SEG
Q92900|ensembl_protein_id=ENSP00000262803|entry=RENT1_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,disorder_rich_spacer_region,26,,SEG
Q92945|ensembl_protein_id=ENSP00000381216|entry=FUBP2_HUMAN|source=pfam27|protein_name=Far,mRNA,,disorder_rich_spacer_region,80,,SEG
Q92973|ensembl_protein_id=ENSP00000336712|entry=TNPO1_HUMAN|source=pfam27|protein_name=Transportin-1,mRNA,,acidic_region,19,,SEG
Q96AE4|ensembl_protein_id=ENSP00000294623|entry=FUBP1_HUMAN|source=rbpdb|protein_name=Far,mRNA,,gs_rich_neutral_region,16,,SEG
Q96EV2|ensembl_protein_id=ENSP00000287912|entry=RBM33_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,aromatic_sticker_region,61,,SEG
Q96EV2|ensembl_protein_id=ENSP00000287912|entry=RBM33_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,22,,SEG
Q96EY7|ensembl_protein_id=ENSP00000254630|entry=PTCD3_HUMAN|source=pfam27|protein_name=Small,mRNA,,acidic_region,17,,SEG
Q96HR8|ensembl_protein_id=ENSP00000274054|entry=NAF1_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,aromatic_sticker_region,24,,SEG
Q96HR8|ensembl_protein_id=ENSP00000274054|entry=NAF1_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,disorder_rich_spacer_region,32,,SEG
Q96IP4|ensembl_protein_id=ENSP00000358769|entry=TET5A_HUMAN|source=pfam27|protein_name=Terminal,unknown,,aromatic_sticker_region,27,,SEG
Q96K80|ensembl_protein_id=ENSP00000257940|entry=ZC3HA_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,20,,SEG
Q96KR1|ensembl_protein_id=ENSP00000265069|entry=ZFR_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,22,,SEG
Q96L91|ensembl_protein_id=ENSP00000374212|entry=EP400_HUMAN|source=pfam38|protein_name=E1A-binding,unknown,,acidic_region,12,,SEG
Q96L91|ensembl_protein_id=ENSP00000374212|entry=EP400_HUMAN|source=pfam38|protein_name=E1A-binding,unknown,,disorder_rich_spacer_region,62,,SEG
Q96MT3|ensembl_protein_id=ENSP00000345064|entry=PRIC1_HUMAN|source=pfam38|protein_name=Prickle-like,unknown,,acidic_region,19,,SEG
Q96MU7|ensembl_protein_id=ENSP00000339245|entry=YTDC1_HUMAN|source=rbpdb|protein_name=YTH,mRNA,,acidic_region,69,,SEG
Q96N46|ensembl_protein_id=ENSP00000296015|entry=TTC14_HUMAN|source=rbpdb|protein_name=Tetratricopeptide,unknown,,other,21,,SEG
Q96QR8|ensembl_protein_id=ENSP00000379051|entry=PURB_HUMAN|source=pfam27|protein_name=Transcriptional,mRNA,,disorder_rich_spacer_region,14,,SEG
Q96T58|ensembl_protein_id=ENSP00000364912|entry=MINT_HUMAN|source=pfam27|protein_name=Msx2-interacting,mRNA,,sr_rs_repeat_region,43,,SEG
Q99613|ensembl_protein_id=ENSP00000378953|entry=EIF3C_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,acidic_region,15,,SEG
Q99729|ensembl_protein_id=ENSP00000425031|entry=ROAA_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,rg_rgg_repeat_region,21,,SEG
Q9BQ04|ensembl_protein_id=ENSP00000310471|entry=RBM4B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,17,,SEG
Q9BQ67|ensembl_protein_id=ENSP00000253237|entry=GRWD1_HUMAN|source=pfam27|protein_name=Glutamate-rich,pre-rRNA,,acidic_region,14,,SEG
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,acidic_region,17,,SEG
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,disorder_rich_spacer_region,24,,SEG
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,rg_rgg_repeat_region,15,,SEG
Q9BWF3|ensembl_protein_id=ENSP00000309166|entry=RBM4_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,18,,SEG
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,acidic_region,29,,SEG
Q9BX46|ensembl_protein_id=ENSP00000368341|entry=RBM24_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,aromatic_sticker_region,26,,SEG
Q9BX46|ensembl_protein_id=ENSP00000368341|entry=RBM24_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,19,,SEG
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,17,,SEG
Q9H0W8|ensembl_protein_id=ENSP00000270066|entry=SMG9_HUMAN|source=pfam27|protein_name=Nonsense-mediated,mRNA,,disorder_rich_spacer_region,15,,SEG
Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,disorder_rich_spacer_region,29,,SEG
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,mRNA,,sr_rs_repeat_region,69,,SEG
Q9H4Z3|ensembl_protein_id=ENSP00000361486|entry=CAPAM_HUMAN|source=modomics|protein_name=mRNA,mRNA,,gs_rich_neutral_region,15,,SEG
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,pre-rRNA,,acidic_region,31,,SEG
Q9H6S0|ensembl_protein_id=ENSP00000161863|entry=YTDC2_HUMAN|source=pfam27|protein_name=3'-5',mRNA,,disorder_rich_spacer_region,18,,SEG
Q9H6T0|ensembl_protein_id=ENSP00000454554|entry=ESRP2_HUMAN|source=pfam27|protein_name=Epithelial,mRNA,,disorder_rich_spacer_region,21,,SEG
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,acidic_region,39,,SEG
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,disorder_rich_spacer_region,40,,SEG
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,gs_rich_neutral_region,15,,SEG
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,other,14,,SEG
