rna_class,n,median,mean,sd,q1,q3,iqr,p_value,method,level,metric,p_fdr
snoRNA,38,27.0,29.63157894736842,14.802156622694818,18.25,36.0,17.75,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
tRNA,23,26.0,31.043478260869566,18.74100574789645,21.5,33.0,11.5,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
unknown,278,26.0,30.01798561151079,16.880222558281652,20.0,34.75,14.75,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
diverse,19,0.0353535353535353,0.0486105336255698,0.0365495117143166,0.0174803399599472,0.0768547858391608,0.0593744458792135,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
mRNA,719,0.0409026798307475,0.0598206085040724,0.060830861680822,0.0239747982756714,0.0734322961271291,0.0494574978514576,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
ncRNA,69,0.0244464944649446,0.0390770531639309,0.0457118297840899,0.0164383561643835,0.0438356164383561,0.0273972602739726,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
pre-rRNA,66,0.0271923442833958,0.038611721580697,0.0347922353862202,0.013434841919435,0.0514272086621656,0.0379923667427306,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
ribosomal protein,18,0.132,0.1799570251687958,0.2137792628578019,0.084294000494265,0.1847719141323792,0.1004779136381141,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
snRNA,77,0.0459641255605381,0.078004375262237,0.0787248829794426,0.0274122807017543,0.0949612403100775,0.0675489596083231,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
snoRNA,38,0.0426866062178932,0.0638353373360584,0.072427946640166,0.0266926895288238,0.0583187372468537,0.0316260477180298,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
tRNA,23,0.0467914438502673,0.0698449421963289,0.0653665208456993,0.0217634756796869,0.0931930952547347,0.0714296195750478,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
unknown,278,0.0248276334413953,0.0347080446547846,0.0347905413016753,0.013340174448435,0.0450013029415822,0.0316611284931471,4.142961571770857e-26,SEG_intermediate,lcr,coverage_per_lcr,4.971553886125029e-25
diverse,19,0.3,0.3606152515022197,0.2908413427115808,0.1240601503759397,0.5794334975369457,0.4553733471610059,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
mRNA,719,0.6,0.5807127150929629,0.2848781730294016,0.3453416149068323,0.8461538461538461,0.5008122312470138,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
ncRNA,69,0.65,0.6015706330820805,0.2848138066992224,0.3611111111111111,0.8461538461538461,0.485042735042735,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
pre-rRNA,66,0.8571428571428571,0.8113859698715555,0.1695907479450917,0.7593378607809848,0.9230769230769232,0.1637390622959383,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
ribosomal protein,18,0.5079365079365079,0.4679871712962964,0.2664279010609086,0.273125,0.6666666666666666,0.3935416666666666,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
snRNA,77,0.6590909090909091,0.5647937000082333,0.3275404121291236,0.2592592592592592,0.875,0.6157407407407408,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
snoRNA,38,0.7593103448275862,0.6962866299552332,0.2774499068491181,0.660569105691057,0.8982142857142857,0.2376451800232287,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
tRNA,23,0.6190476190476191,0.583723194777979,0.2732999963601727,0.3224137931034483,0.8047619047619048,0.4823481116584565,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
unknown,278,0.5962962962962963,0.5629508451554878,0.2975936129826412,0.2966903073286052,0.8373655913978495,0.5406752840692444,2.3913161591606136e-10,SEG_intermediate,lcr,frac_polar,4.782632318321226e-10
diverse,19,0.4146341463414634,0.5005110876529572,0.2704389183434989,0.3642105263157894,0.7247023809523809,0.3604918546365915,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
mRNA,719,0.4,0.4196053081169362,0.2299753362821981,0.2258064516129032,0.5927518427518428,0.3669453911389396,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
ncRNA,69,0.4117647058823529,0.4293042617061044,0.2371386283744279,0.2352941176470588,0.6060606060606061,0.3707664884135473,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
pre-rRNA,66,0.1818181818181818,0.2412459850142907,0.2047525573530004,0.0909090909090909,0.3022727272727272,0.2113636363636363,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
ribosomal protein,18,0.709895052473763,0.6205773382444412,0.2456209606150606,0.425,0.7982758620689656,0.3732758620689655,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
snRNA,77,0.4534883720930232,0.4454599217797592,0.2215872889423772,0.2666666666666667,0.5882352941176471,0.3215686274509803,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
snoRNA,38,0.290994623655914,0.3686799715302605,0.2839919284127363,0.0902225755166931,0.6638026607538803,0.5735800852371871,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
tRNA,23,0.5,0.5189680656678124,0.2003448541801532,0.395748987854251,0.6491228070175439,0.2533738191632929,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
unknown,278,0.4246212121212122,0.4424078751594574,0.2471828104135968,0.2425,0.609577922077922,0.367077922077922,7.113564079724137e-11,SEG_intermediate,lcr,frac_hydrophobic,1.7072553791337926e-10
diverse,19,0.12,0.1879631438303411,0.20150017104272,0.0577235772357723,0.2788461538461538,0.2211225766103814,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
mRNA,719,0.0769230769230769,0.0992517620777839,0.0886425230782038,0.0341905318527177,0.1538461538461539,0.1196556219934362,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
ncRNA,69,0.08,0.1032776309477428,0.1141099461590255,0.0294117647058823,0.1612903225806452,0.1318785578747628,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
pre-rRNA,66,0.0476190476190476,0.0619151604399738,0.0755003070275454,0.0,0.0909090909090909,0.0909090909090909,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
ribosomal protein,18,0.0801282051282051,0.103001295106076,0.1259533348305641,0.0,0.1379310344827586,0.1379310344827586,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
snRNA,77,0.0833333333333333,0.1152678686464389,0.1064665320257016,0.0227272727272727,0.1764705882352941,0.1537433155080213,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
snoRNA,38,0.0615530303030303,0.0789110207570862,0.075900006846268,0.0280827702702702,0.1063988095238094,0.0783160392535392,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
tRNA,23,0.1067961165048544,0.1159272185061146,0.1133772152801253,0.0455465587044534,0.1286186931348221,0.0830721344303687,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
unknown,278,0.0857630680325715,0.111733337275121,0.1320675628058714,0.0347906403940886,0.147875816993464,0.1130851765993753,0.0051681833491344,SEG_intermediate,lcr,frac_strong_hydro,0.0056380181990557
diverse,19,0.0,0.0414151202615897,0.0603681677850265,0.0,0.064390243902439,0.064390243902439,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
mRNA,719,0.0303030303030303,0.0507971359568644,0.0738514696391544,0.0,0.0714285714285714,0.0714285714285714,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
ncRNA,69,0.0,0.0514711072874977,0.0977606221669264,0.0,0.0526315789473684,0.0526315789473684,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
pre-rRNA,66,0.0,0.0135391838083802,0.0268543244275625,0.0,0.0120967741935483,0.0120967741935483,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
ribosomal protein,18,0.0,0.0156746031746031,0.0246837067884666,0.0,0.0333333333333333,0.0333333333333333,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
snRNA,77,0.010204081632653,0.0351816940563087,0.0525953088139911,0.0,0.0555555555555555,0.0555555555555555,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
snoRNA,38,0.0,0.0217480407485098,0.0375032799600307,0.0,0.0440909090909091,0.0440909090909091,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
tRNA,23,0.0,0.0323774465463686,0.0855420467924101,0.0,0.0178571428571428,0.0178571428571428,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
unknown,278,0.0294117647058823,0.0474972784661811,0.0658082169521065,0.0,0.074074074074074,0.074074074074074,2.118915750324629e-07,SEG_intermediate,lcr,frac_aromatic,3.6324270005565066e-07
diverse,19,0.76,0.6787412452634921,0.2572031918637266,0.5789473684210527,0.8700588730025232,0.2911115045814705,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
mRNA,719,0.8095238095238095,0.7919935151480941,0.1342634536676568,0.7285012285012284,0.8888888888888888,0.1603876603876604,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
ncRNA,69,0.7878787878787878,0.7480102132034463,0.168765517333212,0.6666666666666666,0.8636363636363636,0.196969696969697,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
pre-rRNA,66,0.7977855477855478,0.7545395866490402,0.1697064748496484,0.6666666666666666,0.875,0.2083333333333333,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
ribosomal protein,18,0.8541114058355437,0.7762843422746952,0.2211005001624246,0.7929894179894179,0.8884439359267735,0.0954545179373556,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
snRNA,77,0.7931034482758621,0.7900332153252511,0.1180019708407702,0.7142857142857143,0.8888888888888888,0.1746031746031745,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
snoRNA,38,0.8198051948051948,0.772911807994829,0.1672640123157336,0.73022412656559,0.8778409090909091,0.147616782525319,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
tRNA,23,0.8181818181818182,0.7508486186569006,0.1816997838204883,0.7130730050933787,0.8675424192665572,0.1544694141731785,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
unknown,278,0.8181818181818182,0.7730753700207564,0.168628067264403,0.7087309160305344,0.8846153846153846,0.1758844685848501,0.2823575001574592,SEG_intermediate,lcr,frac_disorder,0.2823575001574592
diverse,19,0.04,0.0616826618071903,0.1015423976605688,0.0,0.0701970443349753,0.0701970443349753,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
mRNA,719,0.0869565217391304,0.1683669406259162,0.1813967348985287,0.0,0.3249528598365807,0.3249528598365807,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
ncRNA,69,0.0476190476190476,0.1198058522077038,0.1769194813678695,0.0,0.125,0.125,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
pre-rRNA,66,0.0,0.104430667479219,0.1904674930444578,0.0,0.1071428571428571,0.1071428571428571,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
ribosomal protein,18,0.3403575989782886,0.2918287015045492,0.2005407206801843,0.1108630952380952,0.4666666666666667,0.3558035714285714,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
snRNA,77,0.1379310344827586,0.230222229970317,0.2135550244591798,0.037037037037037,0.4347826086956522,0.3977455716586152,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
snoRNA,38,0.1334816462736373,0.1654544398008351,0.1874549384941198,0.0052083333333333,0.2167174796747967,0.2115091463414633,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
tRNA,23,0.1153846153846154,0.184864131255086,0.1784246403169563,0.0446428571428571,0.376984126984127,0.3323412698412698,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
unknown,278,0.0434782608695652,0.1396224718885971,0.1876138515893061,0.0,0.2326923076923077,0.2326923076923077,5.774737017093e-07,SEG_intermediate,lcr,frac_positive,7.699649356124e-07
diverse,19,0.0476190476190476,0.0571877995595579,0.0666082884659251,0.0,0.0857142857142857,0.0857142857142857,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
mRNA,719,0.032258064516129,0.12497517403982,0.201974112719476,0.0,0.1410488245931283,0.1410488245931283,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
ncRNA,69,0.1,0.2259509088125505,0.2594292664749256,0.0,0.4528301886792453,0.4528301886792453,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
pre-rRNA,66,0.5075757575757576,0.4794862705310719,0.2638596304939437,0.3020833333333333,0.6460084033613446,0.3439250700280112,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
ribosomal protein,18,0.0448343079922027,0.083856061660173,0.1481663991336451,0.0,0.0683908045977011,0.0683908045977011,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
snRNA,77,0.0714285714285714,0.1489917048987526,0.1921408913731159,0.0,0.25,0.25,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
snoRNA,38,0.271889400921659,0.3150018947395743,0.2801793983349838,0.0492207792207792,0.4650101419878296,0.4157893627670503,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
tRNA,23,0.2272727272727273,0.2516683267958212,0.2295565817653867,0.0601237842617152,0.3579365079365079,0.2978127236747926,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
unknown,278,0.0506410256410256,0.1862379603595197,0.2479533898494411,0.0,0.3189071566731141,0.3189071566731141,1.414702546209436e-23,SEG_intermediate,lcr,frac_negative,8.488215277256616e-23
diverse,19,0.0769230769230769,0.1188704613667483,0.1453989658178865,0.0438095238095238,0.1479128856624319,0.1041033618529081,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
mRNA,719,0.225,0.2933421146657363,0.2748529535289784,0.04,0.5,0.46,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
ncRNA,69,0.2439024390243902,0.3457567610202543,0.2880499499844614,0.0555555555555555,0.6206896551724138,0.5651340996168582,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
pre-rRNA,66,0.5691287878787878,0.5839169380102911,0.195985496954924,0.4562937062937062,0.6976190476190476,0.2413253413253413,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
ribosomal protein,18,0.4210950080515298,0.3756847631647222,0.2406636195069471,0.2295673076923077,0.525,0.2954326923076923,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
snRNA,77,0.3703703703703703,0.3792139348690696,0.3092113458081565,0.0625,0.6875,0.625,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
snoRNA,38,0.5,0.4804563345404095,0.2556327571830465,0.2449324324324324,0.6766666666666667,0.4317342342342343,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
tRNA,23,0.4705882352941176,0.4365324580509073,0.2794319755164944,0.1541666666666666,0.6818181818181818,0.5276515151515151,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
unknown,278,0.2322677322677322,0.3258604322481168,0.2985284562114834,0.0425597060624617,0.6,0.5574402939375382,5.256850177021846e-16,SEG_intermediate,lcr,fcr,1.577055053106554e-15
diverse,19,0.0,0.0044948622476323,0.0914012361465808,-0.009090909090909,0.0438095238095238,0.0529004329004329,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
mRNA,719,0.0303030303030303,0.0433917665860961,0.2680531462559817,0.0,0.2083333333333333,0.2083333333333333,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
ncRNA,69,0.0,-0.1061450566048467,0.3379871605495349,-0.35,0.0606060606060606,0.4106060606060606,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
pre-rRNA,66,-0.5,-0.3750556030518529,0.4164003194107969,-0.6310916179337231,-0.2589285714285714,0.3721630465051517,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
ribosomal protein,18,0.2595785440613027,0.2079726398443762,0.2577222287893151,0.0,0.4,0.4,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
snRNA,77,0.0833333333333333,0.0812305250715643,0.2635072766402125,0.0,0.2272727272727273,0.2272727272727273,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
snoRNA,38,-0.1180875576036866,-0.1495474549387392,0.402407246318166,-0.4600840336134453,0.1416256157635467,0.601709649376992,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
tRNA,23,0.0476190476190476,-0.0668041955407352,0.3016304428717983,-0.1146616541353383,0.1333333333333333,0.2479949874686716,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
unknown,278,0.0,-0.0466154884709225,0.3228628850208626,-0.1111111111111111,0.1063311688311688,0.2174422799422799,1.1996271798531673e-19,SEG_intermediate,lcr,ncpr,4.798508719412669e-19
diverse,19,0.3658536585365854,0.3370539922683912,0.2662008035825375,0.0957142857142857,0.5334821428571428,0.4377678571428571,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
mRNA,719,0.2278481012658228,0.274065637560158,0.2235492759377723,0.0714285714285714,0.4491379310344827,0.3777093596059113,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
ncRNA,69,0.1428571428571428,0.2363378829487779,0.2296027994054741,0.0714285714285714,0.391304347826087,0.3198757763975155,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
pre-rRNA,66,0.1835016835016835,0.2170213837605941,0.1719194228826814,0.0678571428571428,0.3333333333333333,0.2654761904761905,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
ribosomal protein,18,0.1143790849673202,0.1442179393314435,0.1475384107299166,0.0,0.2333333333333333,0.2333333333333333,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
snRNA,77,0.1578947368421053,0.1726216737222602,0.1591429514867141,0.0588235294117647,0.2361111111111111,0.1772875816993463,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
snoRNA,38,0.1295715778474399,0.2643971038730183,0.25821923671129,0.0459558823529411,0.4926470588235294,0.4466911764705882,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
tRNA,23,0.1428571428571428,0.1655855663353499,0.1728389609279384,0.0488095238095238,0.2076149425287355,0.1588054187192117,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
unknown,278,0.1589473684210526,0.2260813264996864,0.2179595243599305,0.04,0.3846153846153846,0.3446153846153846,0.0002334231729646,SEG_intermediate,lcr,frac_GS,0.0002801078075575
diverse,2,14.5,14.5,2.1213203435596424,13.75,15.25,1.5,0.0939123728277021,SEG,lcr,length,0.1119204332738882
mRNA,287,21.0,23.8397212543554,10.03292258448977,17.0,28.0,11.0,0.0939123728277021,SEG,lcr,length,0.1119204332738882
ncRNA,34,22.0,23.88235294117647,7.709752603358365,19.25,27.0,7.75,0.0939123728277021,SEG,lcr,length,0.1119204332738882
pre-rRNA,20,19.5,21.2,7.640611714281851,16.0,23.75,7.75,0.0939123728277021,SEG,lcr,length,0.1119204332738882
ribosomal protein,4,22.0,21.5,2.6457513110645907,20.25,23.25,3.0,0.0939123728277021,SEG,lcr,length,0.1119204332738882
snRNA,26,20.5,22.846153846153847,9.552768426764288,16.25,25.25,9.0,0.0939123728277021,SEG,lcr,length,0.1119204332738882
snoRNA,21,24.0,26.857142857142858,11.555456348780494,17.0,32.0,15.0,0.0939123728277021,SEG,lcr,length,0.1119204332738882
tRNA,6,28.5,32.166666666666664,12.937026963976953,24.5,34.75,10.25,0.0939123728277021,SEG,lcr,length,0.1119204332738882
unknown,93,20.0,22.27956989247312,8.396901073555867,17.0,25.0,8.0,0.0939123728277021,SEG,lcr,length,0.1119204332738882
diverse,2,0.037618835412953,0.037618835412953,0.0299879658390908,0.0270164884135472,0.0482211824123588,0.0212046939988116,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
mRNA,287,0.0328638497652582,0.0446910578663895,0.0364035858318803,0.0212324736788823,0.0542335115864527,0.0330010379075704,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
ncRNA,34,0.0158745084814644,0.0267702845644951,0.0410079890758992,0.012269114616375,0.0261349484886222,0.0138658338722471,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
pre-rRNA,20,0.0249868417407684,0.0389773253149934,0.0362916596569446,0.0127016129032258,0.0389915607306911,0.0262899478274653,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
ribosomal protein,4,0.0866114004841904,0.0810792054979937,0.0333596176811311,0.0599351120628327,0.1077554939193514,0.0478203818565186,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
snRNA,26,0.0337248957938613,0.0648447742415555,0.0648834070933837,0.0203480346097496,0.0958488420181968,0.0755008074084471,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
snoRNA,21,0.048582995951417,0.0711625546220661,0.0648860451460519,0.0240112994350282,0.092814371257485,0.0688030718224567,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
tRNA,6,0.0424677242267065,0.05462447384656,0.0418793979833641,0.0233606557377049,0.0675519630484988,0.0441913073107939,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
unknown,93,0.0205278592375366,0.0251484792581179,0.0178746318769075,0.0108798486281929,0.0301507537688442,0.0192709051406512,6.6214382367277816e-12,SEG,lcr,coverage_per_lcr,2.648575294691113e-11
diverse,2,0.5168269230769231,0.5168269230769231,0.4657386010699856,0.3521634615384615,0.6814903846153846,0.329326923076923,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
mRNA,287,0.5517241379310345,0.5768996006500013,0.3416229850810661,0.2768199233716475,0.9285714285714286,0.6517515051997811,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
ncRNA,34,0.4133986928104575,0.5446602769855879,0.3655283928982138,0.2,0.9181286549707602,0.7181286549707602,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
pre-rRNA,20,0.925,0.9144327747413572,0.0717063768509788,0.8986842105263158,0.952922077922078,0.0542378673957621,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
ribosomal protein,4,0.2971014492753623,0.2765269151138716,0.1365978378720249,0.2194616977225673,0.3541666666666666,0.1347049689440993,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
snRNA,26,0.8268365817091454,0.6558547365149043,0.3727766764440353,0.2916666666666667,0.9653679653679654,0.6737012987012987,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
snoRNA,21,0.8695652173913043,0.671586963788843,0.3482203787485942,0.25,0.9736842105263158,0.7236842105263158,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
tRNA,6,0.6083333333333334,0.5799448908319876,0.3310303302933909,0.3219086021505376,0.8666666666666667,0.5447580645161291,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
unknown,93,0.5,0.5255154335644372,0.3609275248036595,0.1818181818181818,0.8888888888888888,0.7070707070707071,0.0012132340870033,SEG,lcr,frac_polar,0.001819851130505
diverse,2,0.514423076923077,0.514423076923077,0.5099327748941448,0.3341346153846154,0.6947115384615385,0.3605769230769231,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
mRNA,287,0.2916666666666667,0.4003754462170464,0.309105000547082,0.1225,0.6899038461538461,0.5674038461538462,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
ncRNA,34,0.2925101214574899,0.3647670122363595,0.2819883712100387,0.1446428571428571,0.6477272727272727,0.5030844155844156,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
pre-rRNA,20,0.0851449275362318,0.1119765295267305,0.1440402551414694,0.0513784461152882,0.1144736842105263,0.0630952380952381,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
ribosomal protein,4,0.7202380952380952,0.6161576949620428,0.3662260264245291,0.4652777777777778,0.8711180124223602,0.4058402346445824,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
snRNA,26,0.2404761904761905,0.3594423633581262,0.321250403311863,0.0804195804195804,0.709090909090909,0.6286713286713286,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
snoRNA,21,0.1304347826086956,0.3283733955205447,0.3359842662231007,0.0588235294117647,0.7291666666666666,0.6703431372549019,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
tRNA,6,0.7019230769230769,0.5840575642994997,0.3224855100649834,0.3884615384615384,0.7923387096774193,0.4038771712158808,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
unknown,93,0.3448275862068966,0.437952751588895,0.3330130869305528,0.1076923076923077,0.7619047619047619,0.6542124542124541,0.0003723025396786,SEG,lcr,frac_hydrophobic,0.0007446050793573
diverse,2,0.1634615384615384,0.1634615384615384,0.1223838659745947,0.1201923076923077,0.2067307692307692,0.0865384615384615,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
mRNA,287,0.0416666666666666,0.0568029420365393,0.0745361902972381,0.0,0.0805405405405405,0.0805405405405405,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
ncRNA,34,0.0377492877492877,0.0692770475874388,0.098041414254214,0.0,0.0988095238095238,0.0988095238095238,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
pre-rRNA,20,0.0119047619047619,0.032539746759948,0.036771444585142,0.0,0.0635416666666666,0.0635416666666666,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
ribosomal protein,4,0.0694444444444444,0.0813060731538992,0.0442970145880813,0.0525362318840579,0.0982142857142857,0.0456780538302277,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
snRNA,26,0.0410509031198686,0.0750890697180092,0.1010548716671423,0.0,0.1050724637681159,0.1050724637681159,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
snoRNA,21,0.064516129032258,0.0689423025611965,0.0740771530549104,0.0,0.1041666666666667,0.1041666666666667,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
