proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1356,1360,5,mRNA,distal_terminal,acidic_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.6,1.0,-0.2,0.0,,
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1468,1473,6,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,,
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1499,1503,5,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.6,0.4,1.0,0.2,0.0,,
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1532,1536,5,mRNA,distal_terminal,basic_enriched_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.4,0.0,0.4,0.4,0.6,,
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1554,1559,6,mRNA,distal_terminal,gs_rich_neutral_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,LCRFinder,1581,1584,4,mRNA,distal_terminal,disorder_rich_spacer_region,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,,
Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,LCRFinder,287,290,4,unknown,distal_terminal,acidic_region,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,-0.5,0.0,,
Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,LCRFinder,346,351,6,unknown,distal_terminal,disorder_rich_spacer_region,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,,
Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,LCRFinder,387,391,5,unknown,distal_terminal,hydrophobic_region,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.4,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,298,301,4,unknown,distal_terminal,disorder_rich_spacer_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,310,317,8,unknown,distal_terminal,basic_enriched_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.625,0.5,0.0,0.5,0.5,0.0,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,323,334,12,unknown,distal_terminal,basic_enriched_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.75,0.1666666666666667,0.08333333333333333,0.75,0.5833333333333334,0.1666666666666667,0.75,0.4166666666666667,0.0,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,378,386,9,unknown,distal_terminal,acidic_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.0,1.0,-1.0,0.0,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,442,446,5,unknown,distal_terminal,disorder_rich_spacer_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,484,488,5,unknown,domain_adjacent,acidic_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.8,0.8,-0.8,0.2,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,1068,1071,4,unknown,distal_terminal,acidic_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-0.5,0.5,,
Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,LCRFinder,1386,1390,5,unknown,distal_terminal,disorder_rich_spacer_region,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,Q03468|ensembl_protein_id=ENSP00000348089|entry=ERCC6_HUMAN|source=pfam38|protein_name=DNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.6,,
Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,LCRFinder,147,158,12,mRNA,interdomain_linker,acidic_region,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.0,0.75,0.75,-0.75,0.08333333333333333,,
Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,LCRFinder,184,189,6,mRNA,interdomain_linker,acidic_region,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1666666666666667,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.1666666666666667,0.1666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0,,
Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,LCRFinder,193,203,11,mRNA,interdomain_linker,acidic_region,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,0.0,0.0,0.09090909090909091,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.9090909090909091,0.0,0.5454545454545454,0.5454545454545454,-0.5454545454545454,0.0,,
Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,LCRFinder,293,299,7,mRNA,interdomain_linker,arginine_rich_rna_contact_region,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,,
Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,LCRFinder,432,441,10,mRNA,domain_adjacent,disorder_rich_spacer_region,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,Q13283|ensembl_protein_id=ENSP00000348578|entry=G3BP1_HUMAN|source=pfam27|protein_name=Ras,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.9,0.1,0.0,0.1,0.1,0.7,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,73,78,6,mRNA,distal_terminal,disorder_rich_spacer_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.1666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8333333333333334,0.5,0.5,1.0,0.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,83,107,25,mRNA,distal_terminal,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.0,0.48,0.0,0.0,0.04,0.0,0.32,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.0,0.0,0.0,0.0,1.0,0.36,0.0,0.04,0.96,0.36,0.48,0.84,-0.12,0.04,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,122,126,5,mRNA,domain_adjacent,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.4,0.6,1.0,-0.2,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,460,463,4,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,-1.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,516,523,8,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.375,0.0,0.375,0.0,0.625,0.625,-0.625,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,529,535,7,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.5714285714285714,-0.5714285714285714,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,1030,1037,8,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,1.0,1.0,-1.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,1056,1059,4,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,1069,1074,6,mRNA,interdomain_linker,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,1109,1112,4,mRNA,domain_intrinsic,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,-1.0,0.0,,
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,LCRFinder,1223,1226,4,mRNA,domain_adjacent,acidic_region,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-0.5,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,306,311,6,unknown,unclassified_no_pfam,hydrophobic_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,418,427,10,unknown,unclassified_no_pfam,acidic_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.3,0.1,0.7,0.1,0.4,0.5,-0.3,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,435,438,4,unknown,unclassified_no_pfam,disorder_rich_spacer_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,447,452,6,unknown,unclassified_no_pfam,acidic_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.5,0.8333333333333334,-0.1666666666666667,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,493,496,4,unknown,unclassified_no_pfam,disorder_rich_spacer_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,,
"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",LCRFinder,686,689,4,unknown,unclassified_no_pfam,arginine_rich_rna_contact_region,"J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,","J3KP02|ensembl_protein_id=ENSP00000348936|entry=J3KP02_HUMAN|source=pfam38|protein_name=Leucine,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,LCRFinder,5,9,5,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
