uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
P43243,mRNA,847.0,6,32,0.03778040141676505,3+,LCRFinder
P46087,pre-rRNA,812.0,4,24,0.029556650246305417,3+,LCRFinder
P46100,unknown,2492.0,31,225,0.09028892455858747,3+,LCRFinder
P46781,ribosomal protein,194.0,1,4,0.020618556701030927,1,LCRFinder
P47914,ribosomal protein,159.0,2,19,0.11949685534591195,2,LCRFinder
P47974,mRNA,494.0,13,104,0.21052631578947367,3+,LCRFinder
P49756,mRNA,843.0,17,193,0.22894424673784106,3+,LCRFinder
P49760,mRNA,499.0,7,53,0.1062124248496994,3+,LCRFinder
P49761,mRNA,490.0,4,26,0.053061224489795916,3+,LCRFinder
P49790,diverse,1475.0,21,133,0.09016949152542372,3+,LCRFinder
P49792,mRNA,3224.0,11,52,0.016129032258064516,3+,LCRFinder
P50914,ribosomal protein,215.0,4,28,0.13023255813953488,3+,LCRFinder
P51114,mRNA,621.0,5,46,0.07407407407407407,3+,LCRFinder
P51116,mRNA,673.0,7,58,0.0861812778603269,3+,LCRFinder
P51513,mRNA,507.0,6,38,0.07495069033530571,3+,LCRFinder
P51531,unknown,1590.0,19,172,0.10817610062893082,3+,LCRFinder
P51608,mRNA,486.0,6,55,0.11316872427983539,3+,LCRFinder
P51825,mRNA,1210.0,15,130,0.10743801652892562,3+,LCRFinder
P51843,mRNA,470.0,1,6,0.01276595744680851,1,LCRFinder
P51991,mRNA,378.0,11,94,0.24867724867724866,3+,LCRFinder
P52272,mRNA,730.0,7,45,0.06164383561643835,3+,LCRFinder
P52594,mRNA,562.0,7,48,0.08540925266903915,3+,LCRFinder
P52756,mRNA,815.0,8,56,0.0687116564417178,3+,LCRFinder
P52815,ribosomal protein,198.0,1,4,0.020202020202020204,1,LCRFinder
P52824,unknown,942.0,4,21,0.022292993630573247,3+,LCRFinder
P53999,mRNA,127.0,2,14,0.11023622047244094,2,LCRFinder
P54253,mRNA,815.0,6,55,0.06748466257668712,3+,LCRFinder
P55010,mRNA,431.0,4,24,0.05568445475638051,3+,LCRFinder
P55199,snRNA,621.0,1,6,0.00966183574879227,1,LCRFinder
P55265,mRNA,1226.0,1,5,0.004078303425774877,1,LCRFinder
P55795,mRNA,449.0,3,24,0.053452115812917596,3+,LCRFinder
P55884,mRNA,814.0,7,41,0.05036855036855037,3+,LCRFinder
P56182,pre-rRNA,461.0,4,25,0.05422993492407809,3+,LCRFinder
P56192,tRNA,900.0,2,8,0.008888888888888889,2,LCRFinder
P56270,unknown,477.0,7,100,0.20964360587002095,3+,LCRFinder
P57052,mRNA,281.0,5,23,0.08185053380782918,3+,LCRFinder
P60323,mRNA,173.0,3,13,0.07514450867052024,3+,LCRFinder
P61129,unknown,1189.0,11,68,0.057190916736753576,3+,LCRFinder
P61978,mRNA,463.0,7,52,0.11231101511879049,3+,LCRFinder
P62306,snRNA,86.0,1,5,0.05813953488372093,1,LCRFinder
P62314,snRNA,119.0,1,23,0.19327731092436976,1,LCRFinder
P62318,snRNA,126.0,1,6,0.047619047619047616,1,LCRFinder
P62633,mRNA,177.0,2,12,0.06779661016949153,2,LCRFinder
P62750,ribosomal protein,156.0,3,16,0.10256410256410256,3+,LCRFinder
P62851,ribosomal protein,125.0,3,13,0.104,3+,LCRFinder
P62861,ribosomal protein,133.0,1,5,0.03759398496240601,1,LCRFinder
P62906,ribosomal protein,217.0,2,14,0.06451612903225806,2,LCRFinder
P62995,mRNA,288.0,7,81,0.28125,3+,LCRFinder
P63162,snRNA,240.0,6,29,0.12083333333333333,3+,LCRFinder
P67809,mRNA,324.0,8,56,0.1728395061728395,3+,LCRFinder
P78316,pre-rRNA,857.0,5,26,0.030338389731621937,3+,LCRFinder
P78332,mRNA,1123.0,17,104,0.09260908281389137,3+,LCRFinder
P78344,mRNA,907.0,3,19,0.020948180815876516,3+,LCRFinder
P78362,mRNA,688.0,7,51,0.07412790697674419,3+,LCRFinder
P78563,mRNA,741.0,4,19,0.02564102564102564,3+,LCRFinder
P79522,unknown,188.0,1,4,0.02127659574468085,1,LCRFinder
P82663,ribosomal protein,173.0,1,5,0.028901734104046242,1,LCRFinder
P82675,ribosomal protein,430.0,2,10,0.023255813953488372,2,LCRFinder
P82914,ribosomal protein,257.0,2,10,0.038910505836575876,2,LCRFinder
P82979,mRNA,210.0,2,15,0.07142857142857142,2,LCRFinder
P84103,mRNA,164.0,2,33,0.20121951219512196,2,LCRFinder
P98175,mRNA,930.0,7,43,0.046236559139784944,3+,LCRFinder
P98179,mRNA,157.0,3,16,0.10191082802547771,3+,LCRFinder
Q00341,mRNA,1268.0,2,8,0.006309148264984227,2,LCRFinder
Q00577,mRNA,322.0,3,44,0.13664596273291926,3+,LCRFinder
Q00839,mRNA,825.0,14,119,0.14424242424242426,3+,LCRFinder
Q01081,mRNA,240.0,3,30,0.125,3+,LCRFinder
Q01130,mRNA,221.0,4,85,0.38461538461538464,3+,LCRFinder
Q01844,unknown,656.0,15,178,0.27134146341463417,3+,LCRFinder
Q02040,mRNA,695.0,10,81,0.11654676258992806,3+,LCRFinder
Q02878,ribosomal protein,288.0,3,13,0.04513888888888889,3+,LCRFinder
Q03468,unknown,1493.0,8,52,0.034829202947086406,3+,LCRFinder
Q03701,pre-rRNA,1054.0,7,42,0.03984819734345351,3+,LCRFinder
Q04637,mRNA,1599.0,14,99,0.06191369606003752,3+,LCRFinder
Q05481,unknown,1191.0,1,4,0.0033585222502099076,1,LCRFinder
Q05519,mRNA,484.0,13,127,0.26239669421487605,3+,LCRFinder
Q06265,diverse,439.0,2,16,0.03644646924829157,2,LCRFinder
Q06787,mRNA,632.0,2,15,0.023734177215189875,2,LCRFinder
Q07352,mRNA,338.0,2,13,0.038461538461538464,2,LCRFinder
Q07666,mRNA,443.0,6,49,0.11060948081264109,3+,LCRFinder
Q07864,unknown,2286.0,2,12,0.005249343832020997,2,LCRFinder
Q07955,mRNA,248.0,4,40,0.16129032258064516,3+,LCRFinder
Q08170,mRNA,494.0,14,148,0.29959514170040485,3+,LCRFinder
Q08211,ncRNA,1270.0,5,31,0.024409448818897637,3+,LCRFinder
Q08AF3,unknown,891.0,1,7,0.007856341189674524,1,LCRFinder
Q09161,mRNA,790.0,3,16,0.020253164556962026,3+,LCRFinder
Q12788,snoRNA,808.0,3,12,0.01485148514851485,3+,LCRFinder
Q12849,mRNA,480.0,4,28,0.058333333333333334,3+,LCRFinder
Q12872,mRNA,951.0,23,168,0.17665615141955837,3+,LCRFinder
Q12874,snRNA,501.0,2,24,0.04790419161676647,2,LCRFinder
Q12904,tRNA,312.0,4,23,0.07371794871794872,3+,LCRFinder
Q12905,mRNA,390.0,4,26,0.06666666666666667,3+,LCRFinder
Q12906,mRNA,894.0,11,99,0.11073825503355705,3+,LCRFinder
Q12972,diverse,351.0,3,17,0.04843304843304843,3+,LCRFinder
Q12986,mRNA,1120.0,2,10,0.008928571428571428,2,LCRFinder
Q13064,mRNA,507.0,4,19,0.03747534516765286,3+,LCRFinder
Q13117,mRNA,558.0,1,5,0.008960573476702509,1,LCRFinder
Q13148,mRNA,414.0,4,34,0.0821256038647343,3+,LCRFinder
Q13151,mRNA,305.0,9,90,0.29508196721311475,3+,LCRFinder
Q13243,mRNA,272.0,5,59,0.21691176470588236,3+,LCRFinder
Q13247,mRNA,344.0,8,97,0.2819767441860465,3+,LCRFinder
Q13283,mRNA,466.0,5,46,0.09871244635193133,3+,LCRFinder
Q13310,mRNA,644.0,4,22,0.034161490683229816,3+,LCRFinder
Q13325,tRNA,482.0,2,9,0.01867219917012448,2,LCRFinder
Q13360,unknown,481.0,1,5,0.010395010395010396,1,LCRFinder
Q13395,mRNA,1621.0,10,51,0.03146206045650833,3+,LCRFinder
Q13428,pre-rRNA,1488.0,32,229,0.1538978494623656,3+,LCRFinder
Q13435,mRNA,895.0,18,122,0.13631284916201117,3+,LCRFinder
Q13485,ncRNA,552.0,3,21,0.03804347826086957,3+,LCRFinder
Q13523,snRNA,1007.0,14,158,0.15690168818272096,3+,LCRFinder
Q13573,mRNA,536.0,2,13,0.024253731343283583,2,LCRFinder
Q13595,mRNA,282.0,5,72,0.2553191489361702,3+,LCRFinder
Q13601,snoRNA,381.0,2,14,0.03674540682414698,2,LCRFinder
Q13823,pre-rRNA,731.0,4,21,0.028727770177838577,3+,LCRFinder
Q13825,mRNA,339.0,4,24,0.07079646017699115,3+,LCRFinder
Q14011,mRNA,172.0,5,27,0.1569767441860465,3+,LCRFinder
Q14103,mRNA,355.0,7,49,0.13802816901408452,3+,LCRFinder
Q14137,pre-rRNA,746.0,6,39,0.05227882037533512,3+,LCRFinder
Q14146,pre-rRNA,1524.0,5,27,0.017716535433070866,3+,LCRFinder
Q14147,mRNA,1143.0,5,23,0.020122484689413824,3+,LCRFinder
Q14151,mRNA,953.0,18,129,0.1353620146904512,3+,LCRFinder
Q14152,mRNA,1382.0,28,216,0.15629522431259044,3+,LCRFinder
Q14157,mRNA,1087.0,16,145,0.13339466421343146,3+,LCRFinder
Q14204,mRNA,4646.0,4,17,0.003659061558329746,3+,LCRFinder
Q14249,diverse,297.0,4,26,0.08754208754208755,3+,LCRFinder
Q14296,mRNA,549.0,3,22,0.04007285974499089,3+,LCRFinder
Q14444,mRNA,709.0,5,45,0.06346967559943582,3+,LCRFinder
Q14498,mRNA,530.0,7,55,0.10377358490566038,3+,LCRFinder
Q14562,mRNA,1220.0,4,40,0.03278688524590164,3+,LCRFinder
Q14671,mRNA,1186.0,17,131,0.11045531197301856,3+,LCRFinder
Q14684,pre-rRNA,758.0,5,24,0.0316622691292876,3+,LCRFinder
Q14690,snoRNA,1871.0,5,24,0.012827365045430252,3+,LCRFinder
Q14692,pre-rRNA,1282.0,14,89,0.06942277691107644,3+,LCRFinder
Q14694,mRNA,798.0,3,15,0.018796992481203006,3+,LCRFinder
Q14764,ncRNA,893.0,7,32,0.03583426651735722,3+,LCRFinder
Q14839,unknown,1912.0,18,133,0.06956066945606694,3+,LCRFinder
Q14966,mRNA,1978.0,12,80,0.04044489383215369,3+,LCRFinder
Q14974,mRNA,876.0,3,17,0.019406392694063926,3+,LCRFinder
Q15007,mRNA,396.0,3,13,0.03282828282828283,3+,LCRFinder
Q15020,snRNA,963.0,4,28,0.029075804776739357,3+,LCRFinder
Q15022,ncRNA,739.0,5,53,0.07171853856562922,3+,LCRFinder
Q15029,tRNA,972.0,1,8,0.00823045267489712,1,LCRFinder
Q15032,unknown,1099.0,13,80,0.07279344858962693,3+,LCRFinder
Q15050,pre-rRNA,365.0,2,9,0.024657534246575342,2,LCRFinder
Q15056,mRNA,248.0,2,14,0.056451612903225805,2,LCRFinder
Q15061,pre-rRNA,677.0,4,33,0.04874446085672083,3+,LCRFinder
Q15233,ncRNA,471.0,5,66,0.14012738853503184,3+,LCRFinder
Q15269,snoRNA,919.0,2,14,0.015233949945593036,2,LCRFinder
Q15287,mRNA,305.0,7,130,0.4262295081967213,3+,LCRFinder
Q15397,mRNA,648.0,2,10,0.015432098765432098,2,LCRFinder
Q15415,mRNA,496.0,3,18,0.036290322580645164,3+,LCRFinder
Q15424,mRNA,915.0,14,89,0.09726775956284153,3+,LCRFinder
Q15427,mRNA,424.0,10,89,0.2099056603773585,3+,LCRFinder
Q15428,snRNA,464.0,7,54,0.11637931034482758,3+,LCRFinder
Q15459,snRNA,793.0,12,83,0.10466582597730138,3+,LCRFinder
Q15477,mRNA,1246.0,5,28,0.02247191011235955,3+,LCRFinder
Q15633,mRNA,366.0,3,16,0.04371584699453552,3+,LCRFinder
Q15637,mRNA,639.0,14,117,0.18309859154929578,3+,LCRFinder
Q15696,mRNA,482.0,6,66,0.13692946058091288,3+,LCRFinder
Q15797,ncRNA,465.0,2,11,0.023655913978494623,2,LCRFinder
Q15910,ncRNA,746.0,3,24,0.032171581769437,3+,LCRFinder
Q16560,snRNA,246.0,4,27,0.10975609756097561,3+,LCRFinder
Q16587,unknown,644.0,2,13,0.020186335403726708,2,LCRFinder
Q16594,snoRNA,264.0,2,15,0.056818181818181816,2,LCRFinder
Q16600,unknown,458.0,1,6,0.013100436681222707,1,LCRFinder
Q16629,mRNA,238.0,6,67,0.2815126050420168,3+,LCRFinder
Q16630,mRNA,551.0,14,105,0.19056261343012704,3+,LCRFinder
Q16637,snRNA,294.0,4,30,0.10204081632653061,3+,LCRFinder
Q17RN3,unknown,349.0,2,13,0.03724928366762178,2,LCRFinder
Q17RY0,mRNA,729.0,7,52,0.07133058984910837,3+,LCRFinder
Q1KMD3,mRNA,747.0,10,91,0.12182061579651941,3+,LCRFinder
Q2NKX8,unknown,1250.0,3,16,0.0128,3+,LCRFinder
Q2NL82,pre-rRNA,804.0,2,9,0.011194029850746268,2,LCRFinder
Q2Q1W2,ncRNA,868.0,8,62,0.07142857142857142,3+,LCRFinder
Q2TBE0,mRNA,894.0,7,49,0.05480984340044743,3+,LCRFinder
Q2WGJ9,unknown,1857.0,9,50,0.026925148088314487,3+,LCRFinder
Q32MZ4,ncRNA,808.0,7,39,0.04826732673267327,3+,LCRFinder
Q32P51,mRNA,320.0,5,37,0.115625,3+,LCRFinder
Q3L8U1,unknown,2897.0,15,150,0.05177770107007249,3+,LCRFinder
Q460N5,unknown,1801.0,3,14,0.007773459189339256,3+,LCRFinder
Q4G0J3,ncRNA,582.0,4,25,0.0429553264604811,3+,LCRFinder
Q4ZG55,unknown,1949.0,7,38,0.019497178040020522,3+,LCRFinder
Q504Q3,mRNA,1202.0,3,15,0.012479201331114808,3+,LCRFinder
Q52LJ0,tRNA,433.0,4,93,0.21478060046189376,3+,LCRFinder
Q53F19,unknown,620.0,3,33,0.0532258064516129,3+,LCRFinder
Q53GL7,unknown,1025.0,6,28,0.027317073170731707,3+,LCRFinder
Q53GS9,snRNA,565.0,3,13,0.023008849557522124,3+,LCRFinder
Q53H54,tRNA,448.0,2,9,0.020089285714285716,2,LCRFinder
Q53R41,mRNA,847.0,1,4,0.004722550177095631,1,LCRFinder
Q58A45,mRNA,887.0,7,74,0.0834272829763247,3+,LCRFinder
Q5C9Z4,pre-rRNA,860.0,9,55,0.06395348837209303,3+,LCRFinder
Q5D1E8,ncRNA,599.0,3,24,0.04006677796327212,3+,LCRFinder
Q5FWF4,unknown,1079.0,1,4,0.0037071362372567192,1,LCRFinder
Q5GAN6,unknown,216.0,1,15,0.06944444444444445,1,LCRFinder
Q5H9U9,ncRNA,1706.0,6,30,0.017584994138335287,3+,LCRFinder
Q5JSJ4,mRNA,861.0,1,5,0.005807200929152149,1,LCRFinder
Q5JTH9,pre-rRNA,1297.0,6,38,0.029298380878951428,3+,LCRFinder
Q5JTZ9,tRNA,985.0,2,21,0.02131979695431472,2,LCRFinder
Q5JVS0,mRNA,413.0,6,70,0.1694915254237288,3+,LCRFinder
Q5PRF9,mRNA,694.0,6,34,0.04899135446685879,3+,LCRFinder
Q5QJE6,pre-rRNA,756.0,3,21,0.027777777777777776,3+,LCRFinder
Q5QPL9,mRNA,237.0,2,30,0.12658227848101267,2,LCRFinder
Q5RKV6,diverse,272.0,5,41,0.15073529411764705,3+,LCRFinder
Q5ST30,tRNA,1063.0,2,8,0.007525870178739417,2,LCRFinder
Q5SY16,pre-rRNA,702.0,4,20,0.02849002849002849,3+,LCRFinder
Q5SZQ8,mRNA,465.0,4,43,0.09247311827956989,3+,LCRFinder
Q5T200,unknown,1668.0,34,278,0.16666666666666666,3+,LCRFinder
Q5T481,mRNA,1227.0,9,52,0.042379788101059496,3+,LCRFinder
Q5T5J6,mRNA,900.0,2,12,0.013333333333333334,2,LCRFinder
Q5T619,unknown,568.0,1,6,0.01056338028169014,1,LCRFinder
Q5T6F2,mRNA,1119.0,12,80,0.07149240393208221,3+,LCRFinder
Q5T760,mRNA,491.0,13,130,0.26476578411405294,3+,LCRFinder
Q5T7N2,mRNA,865.0,9,56,0.06473988439306358,3+,LCRFinder
Q5T890,unknown,1561.0,3,15,0.009609224855861628,3+,LCRFinder
Q5T8P6,mRNA,1007.0,17,119,0.11817279046673287,3+,LCRFinder
Q5T9H5,mRNA,84.0,1,9,0.10714285714285714,1,LCRFinder
Q5TAP6,snoRNA,766.0,4,25,0.03263707571801567,3+,LCRFinder
Q5TAX3,ncRNA,1644.0,7,36,0.021897810218978103,3+,LCRFinder
Q5TC82,mRNA,1133.0,2,11,0.009708737864077669,2,LCRFinder
Q5U5Q3,mRNA,659.0,14,119,0.18057663125948406,3+,LCRFinder
Q5VTL8,snRNA,546.0,15,112,0.20512820512820512,3+,LCRFinder
Q5VUG0,unknown,894.0,9,45,0.050335570469798654,3+,LCRFinder
Q5VV67,mRNA,1664.0,16,151,0.0907451923076923,3+,LCRFinder
Q5VWX1,mRNA,349.0,5,40,0.11461318051575932,3+,LCRFinder
Q5VYS8,ncRNA,1495.0,5,34,0.02274247491638796,3+,LCRFinder
Q5VZF2,mRNA,373.0,1,12,0.032171581769437,1,LCRFinder
Q5W0B1,unknown,726.0,8,38,0.05234159779614325,3+,LCRFinder
Q5XG87,diverse,792.0,14,91,0.1148989898989899,3+,LCRFinder
Q659C4,mRNA,914.0,3,26,0.028446389496717725,3+,LCRFinder
Q66PJ3,mRNA,237.0,3,53,0.22362869198312235,3+,LCRFinder
Q69YN4,mRNA,1812.0,19,150,0.08278145695364239,3+,LCRFinder
Q6BEB4,unknown,398.0,5,37,0.09296482412060302,3+,LCRFinder
Q6IPR3,tRNA,259.0,1,5,0.019305019305019305,1,LCRFinder
Q6L8Q7,mRNA,609.0,2,15,0.024630541871921183,2,LCRFinder
Q6NZI2,pre-rRNA,390.0,3,21,0.05384615384615385,3+,LCRFinder
Q6P087,mRNA,351.0,1,10,0.02849002849002849,1,LCRFinder
Q6P158,mRNA,1386.0,4,34,0.024531024531024532,3+,LCRFinder
Q6P2E9,mRNA,1401.0,10,66,0.047109207708779445,3+,LCRFinder
Q6P2Q9,snRNA,2335.0,4,20,0.008565310492505354,3+,LCRFinder
Q6P6C2,mRNA,394.0,1,19,0.048223350253807105,1,LCRFinder
Q6P9B9,snRNA,1019.0,15,93,0.09126594700686948,3+,LCRFinder
Q6PI26,snoRNA,577.0,3,29,0.05025996533795494,3+,LCRFinder
Q6PIY7,mRNA,484.0,1,4,0.008264462809917356,1,LCRFinder
Q6PJT7,mRNA,736.0,4,20,0.02717391304347826,3+,LCRFinder
Q6PKG0,mRNA,1096.0,9,66,0.060218978102189784,3+,LCRFinder
Q6R2W3,unknown,1325.0,4,21,0.015849056603773583,3+,LCRFinder
Q6UX04,mRNA,472.0,5,29,0.0614406779661017,3+,LCRFinder
Q6XE24,mRNA,437.0,3,19,0.043478260869565216,3+,LCRFinder
Q6ZN04,mRNA,569.0,9,87,0.15289982425307558,3+,LCRFinder
Q6ZN17,mRNA,250.0,1,6,0.024,1,LCRFinder
Q6ZP01,mRNA,1051.0,2,9,0.008563273073263558,2,LCRFinder
Q6ZRS2,unknown,3230.0,60,415,0.12848297213622292,3+,LCRFinder
Q6ZRY4,mRNA,209.0,1,5,0.023923444976076555,1,LCRFinder
Q76FK4,pre-rRNA,1167.0,8,53,0.04541559554413025,3+,LCRFinder
Q76MJ5,mRNA,926.0,1,5,0.005399568034557235,1,LCRFinder
Q7KZ85,mRNA,1726.0,11,98,0.056778679026651215,3+,LCRFinder
Q7KZF4,mRNA,910.0,3,17,0.01868131868131868,3+,LCRFinder
Q7L2E3,mRNA,1194.0,8,50,0.04187604690117253,3+,LCRFinder
Q7L2H7,mRNA,374.0,1,5,0.013368983957219251,1,LCRFinder
Q7L2J0,ncRNA,689.0,13,70,0.10159651669085631,3+,LCRFinder
Q7L775,unknown,607.0,1,4,0.006589785831960461,1,LCRFinder
Q7Z2T5,tRNA,733.0,3,20,0.027285129604365622,3+,LCRFinder
Q7Z2W4,mRNA,902.0,2,12,0.013303769401330377,2,LCRFinder
Q7Z333,mRNA,2677.0,8,47,0.017556966753828913,3+,LCRFinder
Q7Z417,mRNA,695.0,4,50,0.07194244604316546,3+,LCRFinder
Q7Z478,mRNA,1369.0,8,50,0.036523009495982466,3+,LCRFinder
Q7Z4G4,tRNA,463.0,1,4,0.008639308855291577,1,LCRFinder
Q7Z570,unknown,1209.0,5,36,0.02977667493796526,3+,LCRFinder
Q7Z5Q1,mRNA,589.0,4,36,0.06112054329371817,3+,LCRFinder
Q7Z6E9,mRNA,1792.0,30,213,0.11886160714285714,3+,LCRFinder
Q7Z6J9,tRNA,526.0,4,19,0.03612167300380228,3+,LCRFinder
Q7Z6M4,pre-rRNA,381.0,4,32,0.08398950131233596,3+,LCRFinder
Q7Z739,mRNA,585.0,8,51,0.08717948717948718,3+,LCRFinder
Q7Z7A3,tRNA,348.0,4,21,0.0603448275862069,3+,LCRFinder
Q7Z7H8,ribosomal protein,261.0,2,9,0.034482758620689655,2,LCRFinder
Q86SE8,pre-rRNA,214.0,3,30,0.14018691588785046,3+,LCRFinder
Q86SG3,mRNA,579.0,2,10,0.017271157167530225,2,LCRFinder
Q86TB9,mRNA,770.0,6,31,0.04025974025974026,3+,LCRFinder
Q86TG7,unknown,708.0,5,46,0.06497175141242938,3+,LCRFinder
Q86U06,mRNA,439.0,5,52,0.11845102505694761,3+,LCRFinder
Q86U38,pre-rRNA,636.0,3,19,0.029874213836477988,3+,LCRFinder
Q86U42,mRNA,306.0,5,47,0.15359477124183007,3+,LCRFinder
Q86U90,tRNA,279.0,2,11,0.03942652329749104,2,LCRFinder
Q86US8,mRNA,1419.0,10,60,0.042283298097251586,3+,LCRFinder
Q86VM9,mRNA,953.0,20,240,0.2518363064008394,3+,LCRFinder
Q86XI8,unknown,627.0,1,7,0.011164274322169059,1,LCRFinder
Q86XN8,mRNA,651.0,13,93,0.14285714285714285,3+,LCRFinder
Q86XP3,mRNA,938.0,7,36,0.03837953091684435,3+,LCRFinder
Q86XZ4,mRNA,545.0,2,14,0.025688073394495414,2,LCRFinder
Q86Y13,mRNA,1208.0,7,36,0.029801324503311258,3+,LCRFinder
Q86YF9,mRNA,867.0,6,35,0.040369088811995385,3+,LCRFinder
Q86YN6,unknown,1023.0,13,100,0.09775171065493646,3+,LCRFinder
Q8IWR0,unknown,971.0,3,15,0.015447991761071062,3+,LCRFinder
Q8IWX8,mRNA,916.0,18,152,0.16593886462882096,3+,LCRFinder
Q8IWZ3,unknown,2542.0,21,124,0.04878048780487805,3+,LCRFinder
Q8IWZ8,mRNA,645.0,4,24,0.037209302325581395,3+,LCRFinder
Q8IX01,mRNA,1082.0,3,15,0.013863216266173753,3+,LCRFinder
Q8IX12,mRNA,1150.0,22,173,0.15043478260869564,3+,LCRFinder
Q8IXM6,unknown,262.0,4,22,0.08396946564885496,3+,LCRFinder
Q8IXT5,mRNA,1001.0,18,148,0.14785214785214784,3+,LCRFinder
Q8IXZ2,mRNA,948.0,13,87,0.09177215189873418,3+,LCRFinder
Q8IY21,ncRNA,1712.0,3,14,0.008177570093457943,3+,LCRFinder
Q8IY37,snoRNA,1157.0,11,74,0.06395851339671564,3+,LCRFinder
Q8IY81,pre-rRNA,847.0,8,52,0.06139315230224321,3+,LCRFinder
Q8IYB3,mRNA,904.0,32,350,0.38716814159292035,3+,LCRFinder
Q8IYL2,tRNA,757.0,3,15,0.019815059445178335,3+,LCRFinder
Q8IYY4,mRNA,767.0,9,49,0.06388526727509779,3+,LCRFinder
Q8IZD0,unknown,417.0,3,15,0.03597122302158273,3+,LCRFinder
Q8IZD4,mRNA,617.0,2,15,0.024311183144246355,2,LCRFinder
Q8IZH2,diverse,1706.0,2,15,0.008792497069167644,2,LCRFinder
Q8N163,mRNA,923.0,10,58,0.0628385698808234,3+,LCRFinder
Q8N1G1,pre-rRNA,1221.0,11,69,0.056511056511056514,3+,LCRFinder
Q8N1G4,unknown,583.0,7,34,0.058319039451114926,3+,LCRFinder
Q8N1W1,mRNA,1705.0,11,68,0.03988269794721408,3+,LCRFinder
Q8N201,snRNA,2190.0,12,71,0.032420091324200914,3+,LCRFinder
Q8N2A8,ncRNA,252.0,3,20,0.07936507936507936,3+,LCRFinder
Q8N2M8,mRNA,674.0,19,195,0.2893175074183976,3+,LCRFinder
Q8N3Z6,diverse,543.0,3,17,0.03130755064456722,3+,LCRFinder
Q8N5A5,unknown,531.0,3,18,0.03389830508474576,3+,LCRFinder
Q8N5P1,unknown,291.0,3,16,0.054982817869415807,3+,LCRFinder
Q8N5X7,mRNA,224.0,2,18,0.08035714285714286,2,LCRFinder
Q8N5Y2,ncRNA,521.0,3,25,0.04798464491362764,3+,LCRFinder
Q8N684,mRNA,471.0,5,48,0.10191082802547771,3+,LCRFinder
Q8N6W0,mRNA,485.0,2,13,0.026804123711340205,2,LCRFinder
Q8N7X1,mRNA,1067.0,25,140,0.13120899718837864,3+,LCRFinder
Q8N8A6,pre-rRNA,666.0,6,35,0.052552552552552555,3+,LCRFinder
Q8N8D1,snRNA,485.0,13,90,0.18556701030927836,3+,LCRFinder
Q8N8Q3,tRNA,282.0,1,4,0.014184397163120567,1,LCRFinder
Q8N8U3,unknown,475.0,3,13,0.02736842105263158,3+,LCRFinder
Q8N9N8,mRNA,165.0,1,8,0.048484848484848485,1,LCRFinder
Q8NAF0,unknown,562.0,11,84,0.1494661921708185,3+,LCRFinder
Q8NAT2,ncRNA,981.0,2,12,0.012232415902140673,2,LCRFinder
Q8NAV1,snRNA,312.0,4,52,0.16666666666666666,3+,LCRFinder
Q8NBJ9,ncRNA,832.0,4,23,0.027644230769230768,3+,LCRFinder
Q8NC26,unknown,417.0,1,6,0.014388489208633094,1,LCRFinder
Q8NC51,mRNA,408.0,7,62,0.15196078431372548,3+,LCRFinder
Q8ND04,mRNA,991.0,5,28,0.028254288597376387,3+,LCRFinder
Q8NDF8,diverse,572.0,7,36,0.06293706293706294,3+,LCRFinder
Q8NDV7,mRNA,1962.0,23,162,0.08256880733944955,3+,LCRFinder
Q8NE18,pre-rRNA,718.0,1,5,0.006963788300835654,1,LCRFinder
Q8NE35,mRNA,698.0,10,94,0.1346704871060172,3+,LCRFinder
Q8NE71,mRNA,845.0,12,107,0.12662721893491125,3+,LCRFinder
Q8NHU6,mRNA,1098.0,1,4,0.0036429872495446266,1,LCRFinder
Q8NI27,mRNA,1593.0,16,94,0.059008160703075956,3+,LCRFinder
Q8TA86,snRNA,221.0,4,29,0.13122171945701358,3+,LCRFinder
Q8TAD8,ncRNA,396.0,5,25,0.06313131313131314,3+,LCRFinder
Q8TB72,mRNA,1066.0,18,132,0.12382739212007504,3+,LCRFinder
Q8TBF4,snRNA,217.0,3,25,0.1152073732718894,3+,LCRFinder
Q8TBY0,mRNA,533.0,1,4,0.0075046904315197,1,LCRFinder
Q8TBZ6,tRNA,339.0,2,11,0.032448377581120944,2,LCRFinder
Q8TBZ8,unknown,553.0,2,10,0.018083182640144666,2,LCRFinder
Q8TC59,ncRNA,973.0,2,13,0.013360739979445015,2,LCRFinder
Q8TC92,mRNA,643.0,4,24,0.03732503888024884,3+,LCRFinder
Q8TD26,mRNA,2715.0,14,86,0.03167587476979742,3+,LCRFinder
Q8TDD1,pre-rRNA,881.0,8,37,0.04199772985244041,3+,LCRFinder
Q8TDE3,diverse,154.0,1,6,0.03896103896103896,1,LCRFinder
Q8TDG4,unknown,1101.0,3,14,0.012715712988192553,3+,LCRFinder
Q8TDI0,unknown,1954.0,16,115,0.05885363357215967,3+,LCRFinder
Q8TE96,mRNA,717.0,3,14,0.019525801952580194,3+,LCRFinder
Q8TEQ6,snRNA,1508.0,7,38,0.025198938992042442,3+,LCRFinder
Q8TEX9,mRNA,1081.0,20,111,0.1026827012025902,3+,LCRFinder
Q8WU90,unknown,426.0,4,31,0.07276995305164319,3+,LCRFinder
Q8WUA2,mRNA,492.0,8,51,0.10365853658536585,3+,LCRFinder
