uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
O15446,pre-rRNA,510.0,basic_enriched_region,38,0.07450980392156863,LCRFinder
O15446,pre-rRNA,510.0,disorder_rich_spacer_region,7,0.013725490196078431,LCRFinder
O15455,ncRNA,904.0,other,8,0.008849557522123894,LCRFinder
O15504,mRNA,423.0,aromatic_sticker_region,19,0.04491725768321513,LCRFinder
O15504,mRNA,423.0,disorder_rich_spacer_region,16,0.037825059101654845,LCRFinder
O15504,mRNA,423.0,gs_rich_neutral_region,5,0.01182033096926714,LCRFinder
O15504,mRNA,423.0,hydrophobic_region,4,0.009456264775413711,LCRFinder
O15523,mRNA,660.0,aromatic_sticker_region,7,0.010606060606060607,LCRFinder
O15523,mRNA,660.0,gs_rich_neutral_region,20,0.030303030303030304,LCRFinder
O15541,snRNA,343.0,acidic_region,5,0.014577259475218658,LCRFinder
O43143,mRNA,795.0,acidic_region,4,0.005031446540880503,LCRFinder
O43143,mRNA,795.0,aromatic_sticker_region,6,0.007547169811320755,LCRFinder
O43143,mRNA,795.0,disorder_rich_spacer_region,22,0.027672955974842768,LCRFinder
O43143,mRNA,795.0,other,12,0.01509433962264151,LCRFinder
O43148,mRNA,476.0,arginine_rich_rna_contact_region,9,0.018907563025210083,LCRFinder
O43159,pre-rRNA,456.0,basic_enriched_region,6,0.013157894736842105,LCRFinder
O43159,pre-rRNA,456.0,disorder_rich_spacer_region,29,0.06359649122807018,LCRFinder
O43251,mRNA,390.0,arginine_rich_rna_contact_region,4,0.010256410256410256,LCRFinder
O43251,mRNA,390.0,disorder_rich_spacer_region,26,0.06666666666666667,LCRFinder
O43290,snRNA,800.0,acidic_region,16,0.02,LCRFinder
O43290,snRNA,800.0,arginine_rich_rna_contact_region,16,0.02,LCRFinder
O43290,snRNA,800.0,disorder_rich_spacer_region,21,0.02625,LCRFinder
O43290,snRNA,800.0,gs_rich_neutral_region,12,0.015,LCRFinder
O43310,mRNA,598.0,arginine_rich_rna_contact_region,9,0.015050167224080268,LCRFinder
O43347,mRNA,362.0,disorder_rich_spacer_region,8,0.022099447513812154,LCRFinder
O43390,mRNA,633.0,acidic_region,15,0.023696682464454975,LCRFinder
O43390,mRNA,633.0,basic_enriched_region,8,0.01263823064770932,LCRFinder
O43390,mRNA,633.0,disorder_rich_spacer_region,14,0.022116903633491312,LCRFinder
O43390,mRNA,633.0,other,76,0.12006319115323855,LCRFinder
O43395,snRNA,683.0,acidic_region,6,0.008784773060029283,LCRFinder
O43395,snRNA,683.0,basic_enriched_region,11,0.016105417276720352,LCRFinder
O43395,snRNA,683.0,gs_rich_neutral_region,6,0.008784773060029283,LCRFinder
O43395,snRNA,683.0,hydrophobic_region,4,0.005856515373352855,LCRFinder
O43426,unknown,1573.0,acidic_region,4,0.0025429116338207248,LCRFinder
O43426,unknown,1573.0,disorder_rich_spacer_region,36,0.02288620470438652,LCRFinder
O43426,unknown,1573.0,other,8,0.0050858232676414495,LCRFinder
O43432,mRNA,1585.0,acidic_region,23,0.014511041009463722,LCRFinder
O43432,mRNA,1585.0,aromatic_sticker_region,13,0.008201892744479496,LCRFinder
O43432,mRNA,1585.0,basic_enriched_region,4,0.002523659305993691,LCRFinder
O43432,mRNA,1585.0,disorder_rich_spacer_region,47,0.02965299684542587,LCRFinder
O43432,mRNA,1585.0,other,4,0.002523659305993691,LCRFinder
O43541,ncRNA,496.0,arginine_rich_rna_contact_region,7,0.014112903225806451,LCRFinder
O43541,ncRNA,496.0,disorder_rich_spacer_region,14,0.028225806451612902,LCRFinder
O43541,ncRNA,496.0,gs_rich_neutral_region,18,0.036290322580645164,LCRFinder
O43541,ncRNA,496.0,hydrophobic_region,10,0.020161290322580645,LCRFinder
O43719,mRNA,755.0,acidic_region,28,0.03708609271523179,LCRFinder
O43719,mRNA,755.0,basic_enriched_region,12,0.015894039735099338,LCRFinder
O43818,snoRNA,475.0,acidic_region,10,0.021052631578947368,LCRFinder
O43818,snoRNA,475.0,disorder_rich_spacer_region,9,0.018947368421052633,LCRFinder
O43823,mRNA,692.0,acidic_region,25,0.036127167630057806,LCRFinder
O43823,mRNA,692.0,arginine_rich_rna_contact_region,13,0.01878612716763006,LCRFinder
O43823,mRNA,692.0,disorder_rich_spacer_region,11,0.015895953757225433,LCRFinder
O43823,mRNA,692.0,gs_rich_neutral_region,20,0.028901734104046242,LCRFinder
O60231,snRNA,1041.0,acidic_region,34,0.03266090297790586,LCRFinder
O60231,snRNA,1041.0,arginine_rich_rna_contact_region,11,0.010566762728146013,LCRFinder
O60231,snRNA,1041.0,basic_enriched_region,6,0.005763688760806916,LCRFinder
O60231,snRNA,1041.0,disorder_rich_spacer_region,8,0.007684918347742555,LCRFinder
O60231,snRNA,1041.0,other,6,0.005763688760806916,LCRFinder
O60287,pre-rRNA,2271.0,disorder_rich_spacer_region,5,0.002201673271686482,LCRFinder
O60287,pre-rRNA,2271.0,hydrophobic_region,36,0.015852047556142668,LCRFinder
O60287,pre-rRNA,2271.0,other,4,0.0017613386173491853,LCRFinder
O60293,unknown,1989.0,acidic_region,35,0.017596782302664656,LCRFinder
O60293,unknown,1989.0,arginine_rich_rna_contact_region,4,0.002011060834590246,LCRFinder
O60293,unknown,1989.0,basic_enriched_region,23,0.011563599798893917,LCRFinder
O60293,unknown,1989.0,disorder_rich_spacer_region,46,0.023127199597787834,LCRFinder
O60293,unknown,1989.0,gs_rich_neutral_region,26,0.013071895424836602,LCRFinder
O60293,unknown,1989.0,hydrophobic_region,11,0.005530417295123178,LCRFinder
O60294,tRNA,686.0,arginine_rich_rna_contact_region,13,0.018950437317784258,LCRFinder
O60294,tRNA,686.0,hydrophobic_region,8,0.011661807580174927,LCRFinder
O60318,mRNA,1980.0,acidic_region,15,0.007575757575757576,LCRFinder
O60318,mRNA,1980.0,arginine_rich_rna_contact_region,11,0.005555555555555556,LCRFinder
O60318,mRNA,1980.0,aromatic_sticker_region,7,0.0035353535353535356,LCRFinder
O60318,mRNA,1980.0,basic_enriched_region,6,0.0030303030303030303,LCRFinder
O60318,mRNA,1980.0,disorder_rich_spacer_region,12,0.006060606060606061,LCRFinder
O60318,mRNA,1980.0,hydrophobic_region,4,0.00202020202020202,LCRFinder
O60318,mRNA,1980.0,other,4,0.00202020202020202,LCRFinder
O60506,mRNA,623.0,acidic_region,10,0.016051364365971106,LCRFinder
O60506,mRNA,623.0,arginine_rich_rna_contact_region,4,0.006420545746388443,LCRFinder
O60506,mRNA,623.0,basic_enriched_region,8,0.012841091492776886,LCRFinder
O60506,mRNA,623.0,disorder_rich_spacer_region,20,0.03210272873194221,LCRFinder
O60506,mRNA,623.0,hydrophobic_region,4,0.006420545746388443,LCRFinder
O60506,mRNA,623.0,other,28,0.0449438202247191,LCRFinder
O60518,mRNA,1105.0,disorder_rich_spacer_region,4,0.0036199095022624436,LCRFinder
O60518,mRNA,1105.0,hydrophobic_region,9,0.008144796380090498,LCRFinder
O60522,ncRNA,2096.0,acidic_region,24,0.011450381679389313,LCRFinder
O60522,ncRNA,2096.0,basic_enriched_region,6,0.0028625954198473282,LCRFinder
O60522,ncRNA,2096.0,disorder_rich_spacer_region,8,0.003816793893129771,LCRFinder
O60563,ncRNA,726.0,aromatic_sticker_region,13,0.01790633608815427,LCRFinder
O60563,ncRNA,726.0,disorder_rich_spacer_region,13,0.01790633608815427,LCRFinder
O60563,ncRNA,726.0,other,8,0.011019283746556474,LCRFinder
O60583,ncRNA,730.0,aromatic_sticker_region,20,0.0273972602739726,LCRFinder
O60583,ncRNA,730.0,disorder_rich_spacer_region,30,0.0410958904109589,LCRFinder
O60603,unknown,784.0,acidic_region,5,0.006377551020408163,LCRFinder
O60603,unknown,784.0,hydrophobic_region,11,0.01403061224489796,LCRFinder
O60603,unknown,784.0,other,4,0.00510204081632653,LCRFinder
O60812,mRNA,293.0,acidic_region,6,0.020477815699658702,LCRFinder
O60812,mRNA,293.0,disorder_rich_spacer_region,16,0.05460750853242321,LCRFinder
O60828,mRNA,265.0,arginine_rich_rna_contact_region,16,0.06037735849056604,LCRFinder
O60828,mRNA,265.0,other,4,0.01509433962264151,LCRFinder
O60832,snoRNA,514.0,acidic_region,6,0.011673151750972763,LCRFinder
O60832,snoRNA,514.0,basic_enriched_region,27,0.05252918287937743,LCRFinder
O60841,tRNA,1220.0,acidic_region,54,0.04426229508196721,LCRFinder
O60841,tRNA,1220.0,arginine_rich_rna_contact_region,35,0.028688524590163935,LCRFinder
O60841,tRNA,1220.0,basic_enriched_region,44,0.036065573770491806,LCRFinder
O60870,snRNA,393.0,acidic_region,5,0.01272264631043257,LCRFinder
O60870,snRNA,393.0,basic_enriched_region,9,0.022900763358778626,LCRFinder
O60870,snRNA,393.0,disorder_rich_spacer_region,10,0.02544529262086514,LCRFinder
O60942,mRNA,597.0,acidic_region,17,0.02847571189279732,LCRFinder
O60942,mRNA,597.0,disorder_rich_spacer_region,5,0.008375209380234505,LCRFinder
O75123,unknown,536.0,hydrophobic_region,4,0.007462686567164179,LCRFinder
O75127,tRNA,700.0,acidic_region,8,0.011428571428571429,LCRFinder
O75127,tRNA,700.0,arginine_rich_rna_contact_region,4,0.005714285714285714,LCRFinder
O75127,tRNA,700.0,disorder_rich_spacer_region,10,0.014285714285714285,LCRFinder
O75127,tRNA,700.0,hydrophobic_region,12,0.017142857142857144,LCRFinder
O75132,unknown,1171.0,disorder_rich_spacer_region,10,0.008539709649871904,LCRFinder
O75152,mRNA,810.0,acidic_region,8,0.009876543209876543,LCRFinder
O75152,mRNA,810.0,basic_enriched_region,8,0.009876543209876543,LCRFinder
O75152,mRNA,810.0,disorder_rich_spacer_region,18,0.022222222222222223,LCRFinder
O75152,mRNA,810.0,hydrophobic_region,13,0.016049382716049384,LCRFinder
O75179,unknown,2603.0,acidic_region,16,0.006146753745678064,LCRFinder
O75179,unknown,2603.0,arginine_rich_rna_contact_region,14,0.005378409527468306,LCRFinder
O75179,unknown,2603.0,basic_enriched_region,6,0.002305032654629274,LCRFinder
O75179,unknown,2603.0,disorder_rich_spacer_region,78,0.029965424510180562,LCRFinder
O75179,unknown,2603.0,gs_rich_neutral_region,31,0.011909335382251248,LCRFinder
O75179,unknown,2603.0,hydrophobic_region,20,0.00768344218209758,LCRFinder
O75179,unknown,2603.0,other,67,0.025739531310026893,LCRFinder
O75460,mRNA,977.0,disorder_rich_spacer_region,10,0.01023541453428864,LCRFinder
O75460,mRNA,977.0,gs_rich_neutral_region,6,0.006141248720573183,LCRFinder
O75460,mRNA,977.0,hydrophobic_region,9,0.009211873080859774,LCRFinder
O75460,mRNA,977.0,other,4,0.0040941658137154556,LCRFinder
O75475,mRNA,530.0,arginine_rich_rna_contact_region,11,0.020754716981132074,LCRFinder
O75475,mRNA,530.0,basic_enriched_region,28,0.052830188679245285,LCRFinder
O75494,mRNA,262.0,arginine_rich_rna_contact_region,15,0.05725190839694656,LCRFinder
O75494,mRNA,262.0,sr_rs_repeat_region,28,0.10687022900763359,LCRFinder
O75525,mRNA,346.0,acidic_region,4,0.011560693641618497,LCRFinder
O75525,mRNA,346.0,arginine_rich_rna_contact_region,9,0.02601156069364162,LCRFinder
O75525,mRNA,346.0,disorder_rich_spacer_region,6,0.017341040462427744,LCRFinder
O75526,mRNA,392.0,arginine_rich_rna_contact_region,23,0.058673469387755105,LCRFinder
O75526,mRNA,392.0,disorder_rich_spacer_region,27,0.06887755102040816,LCRFinder
O75533,mRNA,1304.0,acidic_region,5,0.003834355828220859,LCRFinder
O75533,mRNA,1304.0,disorder_rich_spacer_region,7,0.005368098159509203,LCRFinder
O75533,mRNA,1304.0,hydrophobic_region,9,0.006901840490797546,LCRFinder
O75533,mRNA,1304.0,other,12,0.009202453987730062,LCRFinder
O75534,mRNA,798.0,basic_enriched_region,4,0.005012531328320802,LCRFinder
O75607,pre-rRNA,178.0,acidic_region,9,0.05056179775280899,LCRFinder
O75607,pre-rRNA,178.0,disorder_rich_spacer_region,7,0.03932584269662921,LCRFinder
O75643,snRNA,2136.0,acidic_region,12,0.0056179775280898875,LCRFinder
O75643,snRNA,2136.0,arginine_rich_rna_contact_region,12,0.0056179775280898875,LCRFinder
O75691,snoRNA,2785.0,acidic_region,38,0.013644524236983842,LCRFinder
O75691,snoRNA,2785.0,basic_enriched_region,19,0.006822262118491921,LCRFinder
O75691,snoRNA,2785.0,disorder_rich_spacer_region,4,0.001436265709156194,LCRFinder
O75691,snoRNA,2785.0,hydrophobic_region,5,0.0017953321364452424,LCRFinder
O75923,unknown,2080.0,arginine_rich_rna_contact_region,12,0.0057692307692307696,LCRFinder
O75923,unknown,2080.0,hydrophobic_region,10,0.004807692307692308,LCRFinder
O94761,unknown,1208.0,acidic_region,4,0.0033112582781456954,LCRFinder
O94761,unknown,1208.0,disorder_rich_spacer_region,4,0.0033112582781456954,LCRFinder
O94761,unknown,1208.0,hydrophobic_region,5,0.0041390728476821195,LCRFinder
O94761,unknown,1208.0,other,10,0.008278145695364239,LCRFinder
O94762,unknown,991.0,gs_rich_neutral_region,7,0.007063572149344097,LCRFinder
O94874,unknown,794.0,basic_enriched_region,11,0.013853904282115869,LCRFinder
O94874,unknown,794.0,disorder_rich_spacer_region,5,0.006297229219143577,LCRFinder
O94886,unknown,807.0,disorder_rich_spacer_region,12,0.01486988847583643,LCRFinder
O94886,unknown,807.0,hydrophobic_region,4,0.004956629491945477,LCRFinder
O94906,snRNA,941.0,acidic_region,20,0.021253985122210415,LCRFinder
O94906,snRNA,941.0,arginine_rich_rna_contact_region,10,0.010626992561105207,LCRFinder
O94906,snRNA,941.0,basic_enriched_region,4,0.004250797024442083,LCRFinder
O94906,snRNA,941.0,hydrophobic_region,8,0.008501594048884165,LCRFinder
O94913,mRNA,1555.0,acidic_region,23,0.014790996784565916,LCRFinder
O94913,mRNA,1555.0,arginine_rich_rna_contact_region,14,0.0090032154340836,LCRFinder
O94913,mRNA,1555.0,basic_enriched_region,16,0.010289389067524116,LCRFinder
O94913,mRNA,1555.0,disorder_rich_spacer_region,24,0.015434083601286173,LCRFinder
O94913,mRNA,1555.0,hydrophobic_region,4,0.002572347266881029,LCRFinder
O94913,mRNA,1555.0,other,4,0.002572347266881029,LCRFinder
O94913,mRNA,1555.0,sr_rs_repeat_region,6,0.0038585209003215433,LCRFinder
O94992,ncRNA,359.0,acidic_region,34,0.0947075208913649,LCRFinder
O94992,ncRNA,359.0,arginine_rich_rna_contact_region,4,0.011142061281337047,LCRFinder
O94992,ncRNA,359.0,basic_enriched_region,5,0.013927576601671309,LCRFinder
O95104,mRNA,1147.0,arginine_rich_rna_contact_region,32,0.02789886660854403,LCRFinder
O95104,mRNA,1147.0,aromatic_sticker_region,18,0.015693112467306015,LCRFinder
O95104,mRNA,1147.0,disorder_rich_spacer_region,95,0.08282476024411509,LCRFinder
O95104,mRNA,1147.0,other,57,0.04969485614646905,LCRFinder
O95104,mRNA,1147.0,sr_rs_repeat_region,27,0.023539668700959023,LCRFinder
O95218,mRNA,330.0,acidic_region,16,0.048484848484848485,LCRFinder
O95218,mRNA,330.0,arginine_rich_rna_contact_region,10,0.030303030303030304,LCRFinder
O95218,mRNA,330.0,basic_enriched_region,10,0.030303030303030304,LCRFinder
O95218,mRNA,330.0,disorder_rich_spacer_region,6,0.01818181818181818,LCRFinder
O95218,mRNA,330.0,sr_rs_repeat_region,68,0.20606060606060606,LCRFinder
O95319,mRNA,508.0,disorder_rich_spacer_region,44,0.08661417322834646,LCRFinder
O95319,mRNA,508.0,other,8,0.015748031496062992,LCRFinder
O95373,mRNA,1038.0,acidic_region,24,0.023121387283236993,LCRFinder
O95391,mRNA,586.0,acidic_region,6,0.010238907849829351,LCRFinder
O95391,mRNA,586.0,basic_enriched_region,12,0.020477815699658702,LCRFinder
O95391,mRNA,586.0,disorder_rich_spacer_region,16,0.027303754266211604,LCRFinder
O95391,mRNA,586.0,other,6,0.010238907849829351,LCRFinder
O95793,mRNA,577.0,acidic_region,4,0.006932409012131715,LCRFinder
O95793,mRNA,577.0,basic_enriched_region,6,0.010398613518197574,LCRFinder
O95793,mRNA,577.0,disorder_rich_spacer_region,5,0.008665511265164644,LCRFinder
O95793,mRNA,577.0,other,7,0.012131715771230503,LCRFinder
P05386,ribosomal protein,114.0,acidic_region,12,0.10526315789473684,LCRFinder
P05386,ribosomal protein,114.0,disorder_rich_spacer_region,8,0.07017543859649122,LCRFinder
P05388,ribosomal protein,317.0,acidic_region,5,0.015772870662460567,LCRFinder
P05388,ribosomal protein,317.0,disorder_rich_spacer_region,18,0.056782334384858045,LCRFinder
P05455,tRNA,408.0,basic_enriched_region,10,0.024509803921568627,LCRFinder
P05455,tRNA,408.0,disorder_rich_spacer_region,5,0.012254901960784314,LCRFinder
P06748,pre-rRNA,294.0,acidic_region,30,0.10204081632653061,LCRFinder
P07814,tRNA,1512.0,basic_enriched_region,7,0.004629629629629629,LCRFinder
P07814,tRNA,1512.0,disorder_rich_spacer_region,22,0.01455026455026455,LCRFinder
P07910,mRNA,306.0,acidic_region,16,0.05228758169934641,LCRFinder
P07910,mRNA,306.0,disorder_rich_spacer_region,16,0.05228758169934641,LCRFinder
P08621,snRNA,437.0,acidic_region,7,0.016018306636155607,LCRFinder
P08621,snRNA,437.0,arginine_rich_rna_contact_region,59,0.13501144164759726,LCRFinder
P08621,snRNA,437.0,disorder_rich_spacer_region,5,0.011441647597254004,LCRFinder
P08621,snRNA,437.0,other,19,0.043478260869565216,LCRFinder
P08621,snRNA,437.0,sr_rs_repeat_region,38,0.08695652173913043,LCRFinder
P08865,ribosomal protein,295.0,acidic_region,6,0.020338983050847456,LCRFinder
P09012,snRNA,282.0,aromatic_sticker_region,7,0.024822695035460994,LCRFinder
P09234,snRNA,159.0,disorder_rich_spacer_region,37,0.23270440251572327,LCRFinder
P09651,mRNA,372.0,aromatic_sticker_region,21,0.056451612903225805,LCRFinder
P09651,mRNA,372.0,disorder_rich_spacer_region,4,0.010752688172043012,LCRFinder
P09651,mRNA,372.0,gs_rich_neutral_region,59,0.1586021505376344,LCRFinder
P09874,mRNA,1014.0,basic_enriched_region,17,0.016765285996055226,LCRFinder
P09874,mRNA,1014.0,disorder_rich_spacer_region,4,0.0039447731755424065,LCRFinder
P09913,ncRNA,472.0,acidic_region,10,0.0211864406779661,LCRFinder
P09913,ncRNA,472.0,disorder_rich_spacer_region,4,0.00847457627118644,LCRFinder
P0C7P1,mRNA,496.0,arginine_rich_rna_contact_region,9,0.018145161290322582,LCRFinder
P0C7P1,mRNA,496.0,gs_rich_neutral_region,9,0.018145161290322582,LCRFinder
P0C7T5,mRNA,689.0,disorder_rich_spacer_region,11,0.015965166908563134,LCRFinder
P0C7T5,mRNA,689.0,hydrophobic_region,6,0.008708272859216255,LCRFinder
P0DJD3,mRNA,496.0,arginine_rich_rna_contact_region,9,0.018145161290322582,LCRFinder
P0DJD3,mRNA,496.0,gs_rich_neutral_region,9,0.018145161290322582,LCRFinder
P10153,diverse,161.0,hydrophobic_region,8,0.049689440993788817,LCRFinder
P10155,unknown,538.0,hydrophobic_region,5,0.00929368029739777,LCRFinder
P11387,unknown,765.0,acidic_region,4,0.00522875816993464,LCRFinder
P11387,unknown,765.0,basic_enriched_region,38,0.04967320261437908,LCRFinder
P11940,mRNA,636.0,disorder_rich_spacer_region,13,0.020440251572327043,LCRFinder
P11940,mRNA,636.0,hydrophobic_region,6,0.009433962264150943,LCRFinder
P12270,mRNA,2363.0,acidic_region,70,0.029623360135421075,LCRFinder
P12270,mRNA,2363.0,disorder_rich_spacer_region,20,0.008463817181548879,LCRFinder
P12270,mRNA,2363.0,gs_rich_neutral_region,7,0.0029623360135421074,LCRFinder
P12270,mRNA,2363.0,other,15,0.006347862886161659,LCRFinder
P12724,diverse,160.0,hydrophobic_region,5,0.03125,LCRFinder
P13489,diverse,461.0,disorder_rich_spacer_region,5,0.010845986984815618,LCRFinder
P13489,diverse,461.0,hydrophobic_region,5,0.010845986984815618,LCRFinder
P14678,snRNA,240.0,disorder_rich_spacer_region,35,0.14583333333333334,LCRFinder
P14866,mRNA,589.0,arginine_rich_rna_contact_region,4,0.006791171477079796,LCRFinder
P14866,mRNA,589.0,aromatic_sticker_region,6,0.010186757215619695,LCRFinder
P14866,mRNA,589.0,disorder_rich_spacer_region,39,0.06621392190152801,LCRFinder
P14866,mRNA,589.0,gs_rich_neutral_region,7,0.011884550084889643,LCRFinder
P15170,mRNA,499.0,acidic_region,9,0.018036072144288578,LCRFinder
P15918,unknown,1043.0,arginine_rich_rna_contact_region,6,0.005752636625119847,LCRFinder
P16989,mRNA,372.0,acidic_region,5,0.013440860215053764,LCRFinder
P16989,mRNA,372.0,arginine_rich_rna_contact_region,39,0.10483870967741936,LCRFinder
P16989,mRNA,372.0,disorder_rich_spacer_region,22,0.05913978494623656,LCRFinder
P16989,mRNA,372.0,other,7,0.01881720430107527,LCRFinder
P17039,unknown,623.0,hydrophobic_region,4,0.006420545746388443,LCRFinder
P17039,unknown,623.0,other,10,0.016051364365971106,LCRFinder
P17480,pre-rRNA,764.0,acidic_region,45,0.058900523560209424,LCRFinder
P17480,pre-rRNA,764.0,basic_enriched_region,5,0.006544502617801047,LCRFinder
P17480,pre-rRNA,764.0,disorder_rich_spacer_region,22,0.028795811518324606,LCRFinder
P17480,pre-rRNA,764.0,other,6,0.007853403141361256,LCRFinder
P18583,mRNA,2426.0,acidic_region,47,0.019373454245671887,LCRFinder
P18583,mRNA,2426.0,arginine_rich_rna_contact_region,59,0.024319868095630668,LCRFinder
P18583,mRNA,2426.0,basic_enriched_region,21,0.008656224237427864,LCRFinder
P18583,mRNA,2426.0,disorder_rich_spacer_region,57,0.023495465787304205,LCRFinder
P18583,mRNA,2426.0,hydrophobic_region,51,0.021022258862324814,LCRFinder
P18583,mRNA,2426.0,other,8,0.0032976092333058533,LCRFinder
P18583,mRNA,2426.0,sr_rs_repeat_region,37,0.015251442704039572,LCRFinder
P18615,mRNA,380.0,acidic_region,4,0.010526315789473684,LCRFinder
P18615,mRNA,380.0,arginine_rich_rna_contact_region,8,0.021052631578947368,LCRFinder
P18615,mRNA,380.0,basic_enriched_region,12,0.031578947368421054,LCRFinder
P18615,mRNA,380.0,other,47,0.12368421052631579,LCRFinder
P19338,snoRNA,710.0,acidic_region,85,0.11971830985915492,LCRFinder
P19338,snoRNA,710.0,basic_enriched_region,26,0.036619718309859155,LCRFinder
P19338,snoRNA,710.0,disorder_rich_spacer_region,9,0.01267605633802817,LCRFinder
P19338,snoRNA,710.0,hydrophobic_region,4,0.005633802816901409,LCRFinder
P19338,snoRNA,710.0,other,48,0.0676056338028169,LCRFinder
P20042,tRNA,333.0,acidic_region,19,0.057057057057057055,LCRFinder
P20042,tRNA,333.0,basic_enriched_region,23,0.06906906906906907,LCRFinder
P20042,tRNA,333.0,hydrophobic_region,6,0.018018018018018018,LCRFinder
P21128,snoRNA,410.0,acidic_region,6,0.014634146341463415,LCRFinder
P22087,snRNA,321.0,aromatic_sticker_region,9,0.028037383177570093,LCRFinder
P22087,snRNA,321.0,other,53,0.16510903426791276,LCRFinder
P22626,mRNA,353.0,aromatic_sticker_region,54,0.1529745042492918,LCRFinder
P22626,mRNA,353.0,gs_rich_neutral_region,11,0.031161473087818695,LCRFinder
P23246,mRNA,707.0,acidic_region,22,0.031117397454031116,LCRFinder
P23246,mRNA,707.0,aromatic_sticker_region,7,0.009900990099009901,LCRFinder
P23246,mRNA,707.0,disorder_rich_spacer_region,141,0.19943422913719944,LCRFinder
P23246,mRNA,707.0,other,11,0.015558698727015558,LCRFinder
P23588,mRNA,611.0,acidic_region,35,0.057283142389525366,LCRFinder
P23588,mRNA,611.0,aromatic_sticker_region,10,0.016366612111292964,LCRFinder
P23588,mRNA,611.0,basic_enriched_region,6,0.009819967266775777,LCRFinder
P23588,mRNA,611.0,disorder_rich_spacer_region,10,0.016366612111292964,LCRFinder
P23588,mRNA,611.0,other,4,0.006546644844517185,LCRFinder
P25311,unknown,298.0,hydrophobic_region,8,0.026845637583892617,LCRFinder
P26358,ncRNA,1616.0,acidic_region,26,0.01608910891089109,LCRFinder
P26358,ncRNA,1616.0,basic_enriched_region,15,0.009282178217821782,LCRFinder
P26358,ncRNA,1616.0,disorder_rich_spacer_region,5,0.003094059405940594,LCRFinder
P26368,mRNA,475.0,acidic_region,11,0.023157894736842106,LCRFinder
P26368,mRNA,475.0,arginine_rich_rna_contact_region,13,0.02736842105263158,LCRFinder
P26368,mRNA,475.0,basic_enriched_region,4,0.008421052631578947,LCRFinder
P26368,mRNA,475.0,hydrophobic_region,6,0.01263157894736842,LCRFinder
P26368,mRNA,475.0,other,4,0.008421052631578947,LCRFinder
P26368,mRNA,475.0,sr_rs_repeat_region,6,0.01263157894736842,LCRFinder
P26599,mRNA,557.0,disorder_rich_spacer_region,22,0.03949730700179533,LCRFinder
P26639,tRNA,723.0,acidic_region,4,0.005532503457814661,LCRFinder
P26639,tRNA,723.0,basic_enriched_region,5,0.006915629322268326,LCRFinder
P26639,tRNA,723.0,disorder_rich_spacer_region,4,0.005532503457814661,LCRFinder
P26640,tRNA,1264.0,acidic_region,9,0.007120253164556962,LCRFinder
P26640,tRNA,1264.0,basic_enriched_region,16,0.012658227848101266,LCRFinder
P26640,tRNA,1264.0,disorder_rich_spacer_region,11,0.00870253164556962,LCRFinder
P26640,tRNA,1264.0,gs_rich_neutral_region,9,0.007120253164556962,LCRFinder
P26640,tRNA,1264.0,hydrophobic_region,4,0.0031645569620253164,LCRFinder
P26651,mRNA,326.0,disorder_rich_spacer_region,19,0.05828220858895705,LCRFinder
P26651,mRNA,326.0,gs_rich_neutral_region,5,0.015337423312883436,LCRFinder
P26651,mRNA,326.0,other,4,0.012269938650306749,LCRFinder
P27824,unknown,592.0,acidic_region,36,0.060810810810810814,LCRFinder
P29558,mRNA,406.0,disorder_rich_spacer_region,5,0.012315270935960592,LCRFinder
P29692,tRNA,281.0,acidic_region,6,0.021352313167259787,LCRFinder
P31942,mRNA,346.0,arginine_rich_rna_contact_region,4,0.011560693641618497,LCRFinder
P31942,mRNA,346.0,aromatic_sticker_region,5,0.014450867052023121,LCRFinder
P31942,mRNA,346.0,disorder_rich_spacer_region,5,0.014450867052023121,LCRFinder
P31942,mRNA,346.0,gs_rich_neutral_region,14,0.04046242774566474,LCRFinder
P31942,mRNA,346.0,hydrophobic_region,8,0.023121387283236993,LCRFinder
P31943,mRNA,449.0,aromatic_sticker_region,7,0.015590200445434299,LCRFinder
P31943,mRNA,449.0,gs_rich_neutral_region,17,0.0378619153674833,LCRFinder
P33240,mRNA,577.0,disorder_rich_spacer_region,5,0.008665511265164644,LCRFinder
P35269,mRNA,517.0,acidic_region,42,0.08123791102514506,LCRFinder
P35269,mRNA,517.0,basic_enriched_region,14,0.027079303675048357,LCRFinder
P35637,mRNA,526.0,arginine_rich_rna_contact_region,7,0.013307984790874524,LCRFinder
P35637,mRNA,526.0,aromatic_sticker_region,6,0.011406844106463879,LCRFinder
P35637,mRNA,526.0,disorder_rich_spacer_region,44,0.08365019011406843,LCRFinder
P35637,mRNA,526.0,gs_rich_neutral_region,47,0.08935361216730038,LCRFinder
P35637,mRNA,526.0,other,83,0.15779467680608364,LCRFinder
P36776,diverse,959.0,acidic_region,7,0.0072992700729927005,LCRFinder
P36776,diverse,959.0,basic_enriched_region,4,0.004171011470281543,LCRFinder
P36776,diverse,959.0,disorder_rich_spacer_region,17,0.017726798748696558,LCRFinder
P36776,diverse,959.0,hydrophobic_region,5,0.005213764337851929,LCRFinder
P37108,ncRNA,136.0,arginine_rich_rna_contact_region,6,0.04411764705882353,LCRFinder
P37108,ncRNA,136.0,disorder_rich_spacer_region,27,0.19852941176470587,LCRFinder
