proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
Q5VZF2|ensembl_protein_id=ENSP00000267287|entry=MBNL2_HUMAN|source=pfam27|protein_name=Muscleblind-like,SEG,245,264,20,mRNA,domain_adjacent,disorder_rich_spacer_region,Q5VZF2,0.6,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.35,0.75,0.05,0.05,0.85,0.05,0.0,0.05,0.05,0.0,0,0,False,0,0,False,0,0,False,4,1.75,3,2.666666666666667,0.6373774391990982,dispersed,5,3.0,5,1.25,0.3464101615137755,dispersed,1,1.0,1,,,dispersed,4,4.25,8,1.0,0.0,dispersed,1,1.0,1,,,dispersed,0.0625,373.0,0.05361930294906166
P37108|ensembl_protein_id=ENSP00000267884|entry=SRP14_HUMAN|source=pfam27|protein_name=Signal,SEG,101,134,34,ncRNA,domain_adjacent,disorder_rich_spacer_region,P37108,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.02941176470588235,0.05882352941176471,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.3823529411764706,0.9117647058823529,0.0,0.0,0.7352941176470589,0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,0.0,0,0,False,0,0,False,0,0,False,5,2.6,7,5.0,1.039230484541326,dispersed,3,10.33333333333333,15,1.0,0.0,compact,0,,0,,,insufficient,7,3.571428571428572,15,1.333333333333333,0.3535533905932738,dispersed,3,1.333333333333333,2,1.0,0.0,dispersed,0.0,136.0,0.25
Q9H0W8|ensembl_protein_id=ENSP00000270066|entry=SMG9_HUMAN|source=pfam27|protein_name=Nonsense-mediated,SEG,78,92,15,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,Q9H0W8,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.1333333333333333,0.4,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,False,0,0,False,0,0,False,2,1.0,1,4.0,0.0,dispersed,4,1.5,2,1.333333333333333,0.3535533905932738,dispersed,0,,0,,,insufficient,2,7.0,9,1.0,0.0,compact,0,,0,,,insufficient,0.0,520.0,0.028846153846153848
Q9HC10|ensembl_protein_id=ENSP00000272371|entry=OTOF_HUMAN|source=pfam38|protein_name=Otoferlin,SEG,1964,1982,19,unknown,distal_terminal,hydrophobic_region,Q9HC10,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.1052631578947368,1.0,0.8947368421052632,0.1052631578947368,0.1052631578947368,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0,0,False,0,0,False,0,0,False,2,1.0,1,3.0,0.0,dispersed,1,19.0,19,,,compact,2,1.0,1,17.0,0.0,dispersed,2,1.0,1,11.0,0.0,dispersed,1,1.0,1,,,dispersed,0.06666666666666667,1997.0,0.009514271407110666
Q96HR8|ensembl_protein_id=ENSP00000274054|entry=NAF1_HUMAN|source=pfam27|protein_name=H/ACA,SEG,113,144,32,snoRNA,distal_terminal,disorder_rich_spacer_region,Q96HR8,0.0,0.0,0.1875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.0625,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.75,0.0,0.21875,0.21875,-0.21875,0.71875,0,0,False,0,0,False,0,0,False,1,32.0,32,,,compact,2,1.0,1,10.0,0.0,dispersed,0,,0,,,insufficient,7,3.428571428571428,17,1.166666666666667,0.3194382824999699,dispersed,7,1.0,1,1.0,0.0,dispersed,0.0,494.0,0.06477732793522267
Q96HR8|ensembl_protein_id=ENSP00000274054|entry=NAF1_HUMAN|source=pfam27|protein_name=H/ACA,SEG,459,482,24,snoRNA,distal_terminal,aromatic_sticker_region,Q96HR8,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.2083333333333333,0.0,0.04166666666666666,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.04166666666666666,0.2083333333333333,0.2916666666666667,0.25,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0,0,False,0,0,False,0,0,False,4,1.25,2,6.333333333333333,0.8583950752789522,dispersed,6,1.166666666666667,2,2.4,1.166666666666667,dispersed,2,1.0,1,6.0,0.0,dispersed,5,3.2,8,1.75,0.7423074889580903,dispersed,0,,0,,,insufficient,0.0,494.0,0.048582995951417005
Q8IZD4|ensembl_protein_id=ENSP00000280665|entry=DCP1B_HUMAN|source=pfam27|protein_name=mRNA-decapping,SEG,251,260,10,mRNA,interdomain_linker,aromatic_sticker_region,Q8IZD4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0,0,False,0,0,False,0,0,False,1,10.0,10,,,compact,1,1.0,1,,,dispersed,1,1.0,1,,,dispersed,1,9.0,9,,,compact,0,,0,,,insufficient,0.0,617.0,0.01620745542949757
Q5T200|ensembl_protein_id=ENSP00000282007|entry=ZC3HD_HUMAN|source=pfam27|protein_name=Zinc,SEG,668,705,38,unknown,distal_terminal,disorder_rich_spacer_region,Q5T200,0.02631578947368421,0.0,0.1578947368421053,0.3157894736842105,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.0,0.0,0.02631578947368421,0.0,0.0,0.9473684210526315,0.07894736842105263,0.02631578947368421,0.0,0.8157894736842105,0.4736842105263158,0.4736842105263158,0.9473684210526315,0.0,0.0,0,0,False,0,0,False,0,0,False,2,18.0,29,1.0,0.0,compact,3,1.0,1,16.5,0.5757575757575758,dispersed,0,,0,,,insufficient,5,6.2,11,1.0,0.0,dispersed,2,18.0,29,1.0,0.0,compact,0.0,1668.0,0.022781774580335732
Q5T200|ensembl_protein_id=ENSP00000282007|entry=ZC3HD_HUMAN|source=pfam27|protein_name=Zinc,SEG,734,779,46,unknown,distal_terminal,disorder_rich_spacer_region,Q5T200,0.02173913043478261,0.0,0.04347826086956522,0.4565217391304348,0.0,0.0,0.0,0.0,0.02173913043478261,0.0,0.0,0.0,0.0,0.0,0.4565217391304348,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.04347826086956522,0.0,0.0,0.9565217391304348,0.4782608695652174,0.5,0.9782608695652174,-0.02173913043478261,0.0,0,0,False,0,0,False,0,0,False,2,22.5,43,1.0,0.0,compact,2,1.0,1,29.0,0.0,dispersed,0,,0,,,insufficient,2,22.0,35,1.0,0.0,compact,2,22.5,43,1.0,0.0,compact,0.0,1668.0,0.027577937649880094
Q2TBE0|ensembl_protein_id=ENSP00000282251|entry=C19L2_HUMAN|source=pfam27|protein_name=CWF19-like,SEG,76,100,25,mRNA,distal_terminal,basic_enriched_region,Q2TBE0,0.04,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.68,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.04,0.0,0.0,0.92,0.8,0.04,0.04,0.88,0.68,0.08,0.76,0.6,0.08,0,0,False,0,0,False,0,0,False,2,11.5,12,1.0,0.0,compact,5,4.0,7,1.0,0.0,dispersed,1,1.0,1,,,dispersed,3,7.333333333333333,15,1.0,0.0,compact,4,4.75,8,1.333333333333333,0.3535533905932738,dispersed,0.3,894.0,0.02796420581655481
P47974|ensembl_protein_id=ENSP00000282388|entry=TISD_HUMAN|source=pfam27|protein_name=mRNA,SEG,287,315,29,mRNA,distal_terminal,disorder_rich_spacer_region,P47974,0.1724137931034483,0.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.4827586206896552,0.06896551724137931,0.0,0.0,0.0,0.5517241379310345,0.3448275862068966,0.0,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.4827586206896552,0,0,False,0,0,False,0,0,False,9,1.777777777777778,3,1.5,0.6666666666666666,dispersed,9,1.111111111111111,2,2.25,0.5328701692569688,dispersed,0,,0,,,insufficient,5,4.8,7,1.0,0.0,dispersed,0,,0,,,insufficient,0.0,494.0,0.058704453441295545
O95104|ensembl_protein_id=ENSP00000286835|entry=SCAF4_HUMAN|source=pfam27|protein_name=SR-related,SEG,444,474,31,mRNA,domain_adjacent,sr_rs_repeat_region,O95104,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.5161290322580645,0.2903225806451613,0.0,0.0,0.0,0.0,0.9354838709677419,0.1290322580645161,0.0,0.06451612903225806,0.9032258064516129,0.5483870967741935,0.03225806451612903,0.5806451612903226,0.5161290322580645,0.3225806451612903,0,0,False,8,8,True,1,0,False,2,14.5,22,1.0,0.0,compact,4,1.0,1,8.333333333333334,0.3149603149604724,dispersed,2,1.0,1,12.0,0.0,dispersed,4,7.0,15,1.0,0.0,dispersed,9,2.0,5,1.25,0.5291502622129182,dispersed,0.4,1147.0,0.02702702702702703
O95104|ensembl_protein_id=ENSP00000286835|entry=SCAF4_HUMAN|source=pfam27|protein_name=SR-related,SEG,706,723,18,mRNA,distal_terminal,disorder_rich_spacer_region,O95104,0.0,0.0,0.0,0.0,0.05555555555555555,0.1666666666666667,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.3333333333333333,0.1666666666666667,0.05555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.1666666666666667,0,0,False,0,0,False,0,0,False,0,,0,,,insufficient,3,2.0,3,2.0,0.5,dispersed,1,1.0,1,,,dispersed,3,5.0,8,1.0,0.0,compact,0,,0,,,insufficient,0.0,1147.0,0.015693112467306015
O95104|ensembl_protein_id=ENSP00000286835|entry=SCAF4_HUMAN|source=pfam27|protein_name=SR-related,SEG,917,933,17,mRNA,distal_terminal,disorder_rich_spacer_region,O95104,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,0.0,0.2941176470588235,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.6470588235294118,0.1176470588235294,0.0,0.8823529411764706,0.05882352941176471,0.0,0.05882352941176471,0.05882352941176471,0.5294117647058824,0,0,False,0,0,False,0,0,False,1,1.0,1,,,dispersed,5,2.2,4,1.0,0.0,dispersed,0,,0,,,insufficient,3,5.0,9,1.0,0.0,compact,1,1.0,1,,,dispersed,0.0,1147.0,0.014821272885789015
O95104|ensembl_protein_id=ENSP00000286835|entry=SCAF4_HUMAN|source=pfam27|protein_name=SR-related,SEG,940,981,42,mRNA,distal_terminal,polar_linker,O95104,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5714285714285714,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.0,0.0,0.0,0.6428571428571429,0.04761904761904762,0.0,0.0,0.9761904761904762,0.02380952380952381,0.0,0.02380952380952381,0.02380952380952381,0.02380952380952381,0,0,False,0,0,False,0,0,False,10,2.7,7,1.666666666666667,0.4898979485566356,dispersed,2,1.0,1,20.0,0.0,dispersed,0,,0,,,insufficient,2,20.5,36,1.0,0.0,compact,1,1.0,1,,,dispersed,0.0,1147.0,0.036617262423714034
O60841|ensembl_protein_id=ENSP00000289371|entry=IF2P_HUMAN|source=pfam27|protein_name=Eukaryotic,SEG,309,334,26,tRNA,distal_terminal,basic_enriched_region,O60841,0.0,0.0,0.07692307692307693,0.2307692307692308,0.0,0.07692307692307693,0.0,0.0,0.5769230769230769,0.0,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.6538461538461539,0.0,0.0,0.8846153846153846,0.5769230769230769,0.3076923076923077,0.8846153846153846,0.2692307692307692,0.07692307692307693,0,0,False,0,0,False,0,0,False,3,8.0,11,1.0,0.0,compact,7,2.428571428571428,6,1.166666666666667,0.3194382824999699,dispersed,0,,0,,,insufficient,3,7.666666666666667,17,1.0,0.0,compact,3,7.666666666666667,11,1.0,0.0,compact,0.0,1220.0,0.021311475409836064
O60841|ensembl_protein_id=ENSP00000289371|entry=IF2P_HUMAN|source=pfam27|protein_name=Eukaryotic,SEG,531,566,36,tRNA,distal_terminal,acidic_region,O60841,0.0,0.0,0.08333333333333333,0.7222222222222222,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.8888888888888888,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.8055555555555556,0.8055555555555556,-0.8055555555555556,0.1666666666666667,0,0,False,0,0,False,1,0,False,4,8.0,23,1.0,0.0,dispersed,3,1.0,1,2.5,0.2,dispersed,0,,0,,,insufficient,3,11.0,18,1.0,0.0,compact,6,4.833333333333333,15,1.2,0.3333333333333334,dispersed,0.0,1220.0,0.029508196721311476
Q86SE8|ensembl_protein_id=ENSP00000289820|entry=NPM2_HUMAN|source=pfam27|protein_name=Nucleoplasmin-2,SEG,128,149,22,pre-rRNA,domain_adjacent,acidic_region,Q86SE8,0.0,0.0,0.1363636363636364,0.7727272727272727,0.0,0.04545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.0,0.9545454545454546,0.09090909090909091,0.04545454545454546,0.04545454545454546,0.8181818181818182,0.0,0.9090909090909091,0.9090909090909091,-0.9090909090909091,0.04545454545454546,0,0,False,0,0,False,0,0,False,2,10.5,13,1.0,0.0,compact,2,1.0,1,7.0,0.0,dispersed,1,1.0,1,,,dispersed,3,6.0,16,1.5,0.3333333333333333,compact,2,10.0,13,1.0,0.0,compact,0.0,214.0,0.102803738317757
Q5SZQ8|ensembl_protein_id=ENSP00000290585|entry=CELF3_HUMAN|source=pfam27|protein_name=CUGBP,SEG,351,372,22,mRNA,interdomain_linker,disorder_rich_spacer_region,Q5SZQ8,0.04545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.04545454545454546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,False,0,0,False,0,0,False,2,8.0,14,5.0,0.0,compact,1,1.0,1,,,dispersed,0,,0,,,insufficient,1,22.0,22,,,compact,0,,0,,,insufficient,0.0,465.0,0.047311827956989246
Q9NQ29|ensembl_protein_id=ENSP00000293872|entry=LUC7L_HUMAN|source=pfam27|protein_name=Putative,SEG,261,287,27,mRNA,domain_adjacent,sr_rs_repeat_region,Q9NQ29,0.0,0.0,0.07407407407407407,0.03703703703703703,0.0,0.03703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.07407407407407407,0.0,0.0,0.0,0.9629629629629629,0.1111111111111111,0.0,0.0,0.8518518518518519,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.2592592592592592,0,0,False,6,6,True,1,0,False,1,26.0,26,,,compact,3,1.0,1,10.0,0.8,dispersed,0,,0,,,insufficient,5,4.6,8,1.0,0.0,dispersed,6,3.0,7,1.4,0.5714285714285715,dispersed,0.0,371.0,0.07277628032345014
A0AV96|ensembl_protein_id=ENSP00000295971|entry=RBM47_HUMAN|source=pfam38|protein_name=RNA-binding,SEG,486,501,16,mRNA,distal_terminal,disorder_rich_spacer_region,A0AV96,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0,0,False,0,0,False,0,0,False,1,1.0,1,,,dispersed,2,7.0,13,1.0,0.0,compact,0,,0,,,insufficient,1,16.0,16,,,compact,0,,0,,,insufficient,0.0,593.0,0.026981450252951095
O14776|ensembl_protein_id=ENSP00000296702|entry=TCRG1_HUMAN|source=pfam27|protein_name=Transcription,SEG,177,255,79,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,O14776,0.4556962025316456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265822784810127,0.0,0.0,0.0,0.4810126582278481,0.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.4810126582278481,0.5189873417721519,0.06329113924050633,0.0,0.9367088607594937,0.0,0.0,0.0,0.0,0.0,0,0,False,0,0,False,0,0,False,38,1.0,1,1.0,0.0,dispersed,39,1.051282051282051,3,1.0,0.0,dispersed,0,,0,,,insufficient,5,14.8,59,1.0,0.0,dispersed,0,,0,,,insufficient,0.0,1098.0,0.07194899817850638
O14776|ensembl_protein_id=ENSP00000296702|entry=TCRG1_HUMAN|source=pfam27|protein_name=Transcription,SEG,270,290,21,mRNA,unclassified_no_pfam,serine_rich_region,O14776,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0,0.0,0.3809523809523809,0.4761904761904762,0.04761904761904762,0.0,0.0,0.8571428571428571,0.5714285714285714,0.04761904761904762,0.0,0.4761904761904762,0.0,0.0,0.0,0.0,0.3809523809523809,0,0,False,0,0,False,0,0,False,3,6.0,9,1.0,0.0,compact,6,2.0,6,1.8,0.5443310539518174,dispersed,0,,0,,,insufficient,6,1.666666666666667,3,1.8,0.6478835438717001,dispersed,0,,0,,,insufficient,0.0,1098.0,0.01912568306010929
O95391|ensembl_protein_id=ENSP00000297151|entry=SLU7_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,SEG,491,506,16,mRNA,distal_terminal,basic_enriched_region,O95391,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.6875,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.75,0.0625,0.0,0.9375,0.6875,0.1875,0.875,0.5,0.0,0,0,False,0,0,False,0,0,False,2,7.5,12,1.0,0.0,compact,2,6.0,9,2.0,0.0,compact,0,,0,,,insufficient,2,7.5,12,1.0,0.0,compact,2,7.0,12,1.0,0.0,compact,0.0,586.0,0.027303754266211604
Q8TA86|ensembl_protein_id=ENSP00000297157|entry=RP9_HUMAN|source=pfam27|protein_name=Retinitis,SEG,181,213,33,snRNA,unclassified_no_pfam,basic_enriched_region,Q8TA86,0.0,0.0,0.0,0.09090909090909091,0.0,0.0303030303030303,0.09090909090909091,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.0,0.9696969696969697,0.7878787878787878,0.0,0.09090909090909091,0.9090909090909091,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.09090909090909091,0,0,False,0,0,False,0,0,False,1,32.0,32,,,compact,7,3.714285714285714,8,1.166666666666667,0.3194382824999699,dispersed,3,1.0,1,11.0,0.2727272727272727,dispersed,4,7.5,14,1.0,0.0,dispersed,5,5.4,14,1.25,0.3464101615137755,dispersed,0.6923076923076923,221.0,0.1493212669683258
P62314|ensembl_protein_id=ENSP00000300413|entry=SMD1_HUMAN|source=pfam27;pfam38|protein_name=Small,SEG,96,118,23,snRNA,domain_adjacent,rg_rgg_repeat_region,P62314,0.04347826086956522,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.5217391304347826,0.0,0.0,1.0,0.4347826086956522,0.0,0.4347826086956522,0.4347826086956522,0.4782608695652174,9,9,True,0,0,False,0,0,False,10,1.0,1,1.222222222222222,0.51425947722658,dispersed,10,1.2,2,1.0,0.0,dispersed,0,,0,,,insufficient,1,23.0,23,,,compact,10,1.0,1,1.222222222222222,0.51425947722658,dispersed,0.0,119.0,0.19327731092436976
Q15287|ensembl_protein_id=ENSP00000301730|entry=RNPS1_HUMAN|source=pfam38|protein_name=RNA-binding,SEG,64,129,66,mRNA,domain_adjacent,sr_rs_repeat_region,Q15287,0.0303030303030303,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0303030303030303,0.0,0.1212121212121212,0.6363636363636364,0.07575757575757576,0.0,0.0,0.0,0.8484848484848485,0.2121212121212121,0.0,0.0,0.9242424242424242,0.1363636363636364,0.0,0.1363636363636364,0.1363636363636364,0.7272727272727273,0,0,False,6,3,True,6,3,True,11,5.090909090909091,14,1.0,0.0,dispersed,13,1.076923076923077,2,3.75,0.6073622386096199,dispersed,0,,0,,,insufficient,6,10.16666666666667,19,1.0,0.0,dispersed,6,1.5,3,11.4,0.737259697875463,dispersed,0.0,305.0,0.21639344262295082
Q1KMD3|ensembl_protein_id=ENSP00000301785|entry=HNRL2_HUMAN|source=pfam27|protein_name=Heterogeneous,SEG,73,95,23,mRNA,domain_adjacent,acidic_region,Q1KMD3,0.04347826086956522,0.0,0.2173913043478261,0.6086956521739131,0.0,0.04347826086956522,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.1739130434782609,0.08695652173913043,0.0,0.6956521739130435,0.0,0.8260869565217391,0.8260869565217391,-0.8260869565217391,0.04347826086956522,0,0,False,0,0,False,0,0,False,2,9.5,14,3.0,0.0,compact,2,2.0,3,14.0,0.0,dispersed,0,,0,,,insufficient,7,2.285714285714286,6,1.166666666666667,0.3194382824999699,dispersed,2,9.5,14,3.0,0.0,compact,0.0,747.0,0.030789825970548863
P51608|ensembl_protein_id=ENSP00000301948|entry=MECP2_HUMAN|source=pfam27|protein_name=Methyl-CpG-binding,SEG,380,396,17,mRNA,distal_terminal,disorder_rich_spacer_region,P51608,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.5294117647058824,0.0,0.0,0.1176470588235294,0.0,0.05882352941176471,0.0,0.0,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.0,0.7647058823529411,0.0,0.1176470588235294,0.1176470588235294,-0.1176470588235294,0.1176470588235294,0,0,False,0,0,False,0,0,False,2,2.0,3,1.0,0.0,dispersed,3,1.333333333333333,2,1.5,0.3333333333333333,dispersed,0,,0,,,insufficient,3,4.333333333333333,10,1.5,0.3333333333333333,compact,2,1.0,1,1.0,0.0,dispersed,0.0,486.0,0.03497942386831276
P17480|ensembl_protein_id=ENSP00000302640|entry=UBF1_HUMAN|source=pfam27|protein_name=Nucleolar,SEG,677,697,21,pre-rRNA,unclassified_no_pfam,acidic_region,P17480,0.0,0.0,0.4285714285714285,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.9523809523809523,0.9523809523809523,-0.9523809523809523,0.04761904761904762,0,0,False,0,0,False,0,0,False,1,21.0,21,,,compact,0,,0,,,insufficient,0,,0,,,insufficient,6,2.0,4,1.4,0.3499271061118826,dispersed,1,20.0,20,,,compact,0.0,764.0,0.0274869109947644
P17480|ensembl_protein_id=ENSP00000302640|entry=UBF1_HUMAN|source=pfam27|protein_name=Nucleolar,SEG,718,743,26,pre-rRNA,unclassified_no_pfam,acidic_region,P17480,0.0,0.0,0.5,0.3461538461538461,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.9615384615384616,0.03846153846153846,0.0,0.0,0.4230769230769231,0.0,0.8461538461538461,0.8461538461538461,-0.8461538461538461,0.07692307692307693,0,0,False,0,0,False,0,0,False,2,12.5,22,1.0,0.0,compact,1,1.0,1,,,dispersed,0,,0,,,insufficient,9,1.222222222222222,2,1.625,0.5273580461846957,dispersed,3,7.333333333333333,18,1.0,0.0,compact,0.0,764.0,0.034031413612565446
P17480|ensembl_protein_id=ENSP00000302640|entry=UBF1_HUMAN|source=pfam27|protein_name=Nucleolar,SEG,741,763,23,pre-rRNA,unclassified_no_pfam,acidic_region,P17480,0.0,0.0,0.1739130434782609,0.1304347826086956,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.9130434782608695,0.08695652173913043,0.0,0.0,0.782608695652174,0.0,0.3043478260869565,0.3043478260869565,-0.3043478260869565,0.6521739130434783,0,0,False,0,0,False,2,0,False,3,7.0,8,1.0,0.0,dispersed,2,1.0,1,8.0,0.0,dispersed,0,,0,,,insufficient,5,3.6,13,1.25,0.3464101615137755,dispersed,6,1.166666666666667,2,3.0,1.173787790777267,dispersed,0.0,764.0,0.030104712041884817
Q15696|ensembl_protein_id=ENSP00000303015|entry=U2AFM_HUMAN|source=pfam27|protein_name=U2,SEG,426,469,44,mRNA,distal_terminal,sr_rs_repeat_region,Q15696,0.0,0.0,0.04545454545454546,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.02272727272727273,0.0,0.02272727272727273,0.4772727272727273,0.3636363636363636,0.0,0.0,0.0,0.0,0.9318181818181818,0.06818181818181818,0.0,0.0,0.9318181818181818,0.4772727272727273,0.04545454545454546,0.5227272727272727,0.4318181818181818,0.4318181818181818,3,0,False,14,14,True,1,0,False,4,10.25,26,1.0,0.0,dispersed,3,1.0,1,13.5,0.9259259259259259,dispersed,0,,0,,,insufficient,3,13.66666666666667,37,1.0,0.0,compact,15,1.533333333333333,3,1.357142857142857,0.7681326062803381,dispersed,0.0,482.0,0.0912863070539419
