uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q9HBD4,unknown,1679.0,basic_enriched_region,22,0.013103037522334724,SEG
Q9HBD4,unknown,1679.0,disorder_rich_spacer_region,19,0.011316259678379988,SEG
Q9HC10,unknown,1997.0,other,19,0.009514271407110666,SEG
Q9HCJ0,mRNA,1936.0,basic_enriched_region,15,0.007747933884297521,SEG
Q9HCJ0,mRNA,1936.0,other,19,0.00981404958677686,SEG
Q9HCK8,mRNA,2581.0,disorder_rich_spacer_region,16,0.006199147617202635,SEG
Q9HCK8,mRNA,2581.0,other,17,0.0065865943432778,SEG
Q9NP64,unknown,241.0,basic_enriched_region,17,0.07053941908713693,SEG
Q9NP92,ribosomal protein,439.0,acidic_region,18,0.04100227790432802,SEG
Q9NQ29,mRNA,371.0,sr_rs_repeat_region,27,0.07277628032345014,SEG
Q9NQZ2,snoRNA,479.0,acidic_region,19,0.03966597077244259,SEG
Q9NR56,mRNA,388.0,disorder_rich_spacer_region,18,0.04639175257731959,SEG
Q9NTZ6,mRNA,932.0,disorder_rich_spacer_region,30,0.032188841201716736,SEG
Q9NVH2,snRNA,962.0,disorder_rich_spacer_region,14,0.014553014553014554,SEG
Q9NW07,unknown,568.0,disorder_rich_spacer_region,17,0.02992957746478873,SEG
Q9NW13,snRNA,759.0,acidic_region,21,0.02766798418972332,SEG
Q9NWH9,mRNA,1034.0,disorder_rich_spacer_region,21,0.020309477756286266,SEG
Q9NY12,snoRNA,217.0,rg_rgg_repeat_region,101,0.46543778801843316,SEG
Q9NYF8,mRNA,920.0,other,16,0.017391304347826087,SEG
Q9NYF8,mRNA,920.0,sr_rs_repeat_region,57,0.06195652173913044,SEG
Q9NZJ5,mRNA,1116.0,other,19,0.017025089605734768,SEG
Q9P2N5,mRNA,1060.0,acidic_region,15,0.014150943396226415,SEG
Q9P2N5,mRNA,1060.0,disorder_rich_spacer_region,42,0.03962264150943396,SEG
Q9P2N5,mRNA,1060.0,rg_rgg_repeat_region,14,0.013207547169811321,SEG
Q9UHB9,ncRNA,627.0,gs_rich_neutral_region,27,0.0430622009569378,SEG
Q9UHC7,mRNA,482.0,gs_rich_neutral_region,15,0.03112033195020747,SEG
Q9UIF8,ncRNA,2168.0,acidic_region,59,0.0272140221402214,SEG
Q9UJV8,mRNA,347.0,rg_rgg_repeat_region,13,0.037463976945244955,SEG
Q9UKA9,mRNA,531.0,disorder_rich_spacer_region,10,0.018832391713747645,SEG
Q9UKJ3,unknown,1502.0,basic_enriched_region,22,0.014647137150466045,SEG
Q9UKM9,mRNA,306.0,gs_rich_neutral_region,33,0.10784313725490197,SEG
Q9UKV3,mRNA,1341.0,acidic_region,23,0.01715137956748695,SEG
Q9UKV3,mRNA,1341.0,disorder_rich_spacer_region,36,0.026845637583892617,SEG
Q9UKV3,mRNA,1341.0,sr_rs_repeat_region,28,0.020879940343027592,SEG
Q9ULG1,unknown,1556.0,disorder_rich_spacer_region,27,0.017352185089974295,SEG
Q9UNW9,mRNA,492.0,disorder_rich_spacer_region,47,0.09552845528455285,SEG
Q9UPN6,mRNA,1271.0,disorder_rich_spacer_region,25,0.01966955153422502,SEG
Q9UPQ9,mRNA,1833.0,disorder_rich_spacer_region,14,0.007637752318603383,SEG
Q9UPQ9,mRNA,1833.0,other,22,0.012002182214948172,SEG
Q9UPR6,unknown,939.0,disorder_rich_spacer_region,22,0.023429179978700747,SEG
Q9UPS6,ncRNA,1966.0,acidic_region,99,0.05035605289928789,SEG
Q9UPS6,ncRNA,1966.0,disorder_rich_spacer_region,141,0.07171922685656154,SEG
Q9UPS6,ncRNA,1966.0,other,17,0.008646998982706003,SEG
Q9UPT8,unknown,1303.0,disorder_rich_spacer_region,52,0.039907904834996163,SEG
Q9UQ35,mRNA,2752.0,disorder_rich_spacer_region,78,0.028343023255813952,SEG
Q9Y2T7,mRNA,364.0,disorder_rich_spacer_region,17,0.046703296703296704,SEG
Q9Y2U8,snRNA,911.0,disorder_rich_spacer_region,16,0.01756311745334797,SEG
Q9Y2W1,mRNA,955.0,sr_rs_repeat_region,45,0.04712041884816754,SEG
Q9Y2X3,snoRNA,529.0,acidic_region,17,0.03213610586011342,SEG
Q9Y388,mRNA,322.0,basic_enriched_region,19,0.059006211180124224,SEG
Q9Y3Y2,mRNA,248.0,rg_rgg_repeat_region,33,0.13306451612903225,SEG
Q9Y4B4,unknown,1467.0,acidic_region,20,0.013633265167007498,SEG
Q9Y4C8,pre-rRNA,960.0,acidic_region,12,0.0125,SEG
X6R7H2,mRNA,631.0,sr_rs_repeat_region,69,0.10935023771790808,SEG
