protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,is_medoid
O15235,138.0,1,1,16.0,16.0,0.11594202898550725,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6L8Q7,609.0,2,2,17.0,8.5,0.027914614121510674,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
Q9BWF3,364.0,0,3,64.0,21.333333333333332,0.17582417582417584,3+,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9UI30,125.0,2,2,13.0,6.5,0.104,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O14746,1132.0,0,8,224.0,28.0,0.1978798586572438,3+,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q96IZ6,378.0,1,1,5.0,5.0,0.013227513227513227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q8IUX4,373.0,1,1,16.0,16.0,0.04289544235924933,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O95149,360.0,0,3,49.0,16.333333333333332,0.1361111111111111,3+,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q969S3,477.0,2,2,78.0,39.0,0.16352201257861634,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q32MZ4,808.0,0,5,189.0,37.8,0.23391089108910892,3+,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q9UL03,887.0,0,3,65.0,21.666666666666668,0.07328072153325817,3+,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
O43290,800.0,0,9,160.0,17.77777777777778,0.2,3+,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q9BQ04,359.0,2,2,68.0,34.0,0.1894150417827298,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
O15116,133.0,1,1,35.0,35.0,0.2631578947368421,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8WW27,367.0,0,3,84.0,28.0,0.22888283378746593,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BUQ8,820.0,0,5,290.0,58.0,0.35365853658536583,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
Q9BQC6,102.0,2,2,49.0,24.5,0.4803921568627451,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O15446,510.0,0,13,194.0,14.923076923076923,0.3803921568627451,3+,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8IY37,1157.0,0,8,203.0,25.375,0.17545375972342264,3+,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q6ZNH5,498.0,0,3,51.0,17.0,0.10240963855421686,3+,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
Q9HA38,289.0,0,5,92.0,18.4,0.31833910034602075,3+,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8TDE3,154.0,2,2,23.0,11.5,0.14935064935064934,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
Q12972,351.0,0,4,88.0,22.0,0.25071225071225073,3+,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False
Q96PK6,669.0,0,4,289.0,72.25,0.4319880418535127,3+,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96G46,650.0,2,2,25.0,12.5,0.038461538461538464,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q00341,1268.0,0,6,81.0,13.5,0.0638801261829653,3+,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False
P52594,562.0,0,7,171.0,24.428571428571427,0.304270462633452,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9UHB9,627.0,0,3,52.0,17.333333333333332,0.08293460925039872,3+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q8N5Y2,521.0,0,6,180.0,30.0,0.345489443378119,3+,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9H2W6,279.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7L0Y3,403.0,2,2,37.0,18.5,0.09181141439205956,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z7L1,901.0,2,2,65.0,32.5,0.07214206437291898,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
Q86YN6,1023.0,0,16,312.0,19.5,0.30498533724340177,3+,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,False
Q53GS9,565.0,0,5,112.0,22.4,0.19823008849557522,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,False
Q14103,355.0,0,4,164.0,41.0,0.4619718309859155,3+,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False
O60930,286.0,2,2,22.0,11.0,0.07692307692307693,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
Q8N8L2,437.0,2,2,121.0,60.5,0.2768878718535469,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q969Y2,492.0,0,7,88.0,12.571428571428571,0.17886178861788618,3+,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,False
Q07666,443.0,0,6,208.0,34.666666666666664,0.46952595936794583,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,False
P43897,325.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q13064,507.0,0,7,155.0,22.142857142857142,0.3057199211045365,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
A0A384DVK4,778.0,0,5,100.0,20.0,0.12853470437017994,3+,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False
Q8NBJ9,832.0,0,6,80.0,13.333333333333334,0.09615384615384616,3+,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q9UBP6,276.0,1,1,19.0,19.0,0.06884057971014493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
P78317,190.0,2,2,33.0,16.5,0.1736842105263158,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q92665,395.0,1,1,7.0,7.0,0.017721518987341773,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9NPD3,245.0,1,1,6.0,6.0,0.024489795918367346,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q12996,717.0,0,3,96.0,32.0,0.13389121338912133,3+,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q13151,305.0,0,3,137.0,45.666666666666664,0.4491803278688525,3+,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,False
Q5ST30,1063.0,0,4,51.0,12.75,0.04797742238946378,3+,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
O95363,451.0,1,1,31.0,31.0,0.06873614190687362,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
F8W8D3,277.0,0,3,58.0,19.333333333333332,0.20938628158844766,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q15022,739.0,0,5,102.0,20.4,0.13802435723951287,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
Q8N8U3,475.0,0,3,136.0,45.333333333333336,0.2863157894736842,3+,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9HAZ1,481.0,0,4,132.0,33.0,0.27442827442827444,3+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
O75643,2136.0,0,9,128.0,14.222222222222221,0.0599250936329588,3+,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False
Q8N2A8,252.0,2,2,17.0,8.5,0.06746031746031746,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q5PRF9,694.0,0,9,210.0,23.333333333333332,0.3025936599423631,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,False
P82912,194.0,1,1,13.0,13.0,0.06701030927835051,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
O94762,991.0,0,5,200.0,40.0,0.20181634712411706,3+,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,False
Q9BUL9,199.0,2,2,70.0,35.0,0.35175879396984927,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z6E9,1792.0,0,23,734.0,31.91304347826087,0.4095982142857143,3+,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,False
Q9Y3T9,749.0,0,3,70.0,23.333333333333332,0.09345794392523364,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O75818,363.0,2,2,26.0,13.0,0.07162534435261708,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
Q93062,196.0,1,1,69.0,69.0,0.3520408163265306,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96EL2,167.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O75569,313.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96I24,572.0,0,4,84.0,21.0,0.14685314685314685,3+,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
P19338,710.0,0,8,294.0,36.75,0.4140845070422535,3+,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False
Q9Y265,456.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96E39,390.0,0,6,258.0,43.0,0.6615384615384615,3+,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,False
P62244,130.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P16383,781.0,0,8,168.0,21.0,0.21510883482714468,3+,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q13435,895.0,0,16,455.0,28.4375,0.5083798882681564,3+,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,False
Q8NC26,417.0,1,1,29.0,29.0,0.06954436450839328,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96BK5,328.0,0,3,74.0,24.666666666666668,0.22560975609756098,3+,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H649,340.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7KZ85,1726.0,0,13,379.0,29.153846153846153,0.21958285052143686,3+,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,False
Q969L4,123.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H0S4,455.0,2,2,23.0,11.5,0.05054945054945055,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q15910,746.0,0,9,192.0,21.333333333333332,0.257372654155496,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y3D9,190.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8NAF0,562.0,0,10,237.0,23.7,0.42170818505338076,3+,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q9Y6M1,599.0,2,2,71.0,35.5,0.11853088480801335,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y2Z4,477.0,2,2,59.0,29.5,0.12368972746331237,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
Q6ZP01,1051.0,0,3,69.0,23.0,0.06565176022835395,3+,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
Q96SI9,672.0,0,5,117.0,23.4,0.17410714285714285,3+,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,False
Q9Y3A4,280.0,2,2,44.0,22.0,0.15714285714285714,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P57678,1058.0,2,2,29.0,14.5,0.027410207939508508,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
Q8TF46,1054.0,0,5,65.0,13.0,0.061669829222011384,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,False
Q15050,365.0,0,3,126.0,42.0,0.3452054794520548,3+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P05387,115.0,2,2,42.0,21.0,0.3652173913043478,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P49411,455.0,0,3,52.0,17.333333333333332,0.11428571428571428,3+,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
Q07864,2286.0,0,7,100.0,14.285714285714286,0.04374453193350831,3+,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q9NQT5,275.0,0,3,63.0,21.0,0.2290909090909091,3+,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
Q9H9L3,353.0,1,1,18.0,18.0,0.05099150141643059,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BWU0,742.0,0,9,188.0,20.88888888888889,0.25336927223719674,3+,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8TDD1,881.0,0,10,241.0,24.1,0.2735527809307605,3+,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q14258,630.0,0,6,159.0,26.5,0.2523809523809524,3+,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
Q96MX3,618.0,0,5,156.0,31.2,0.2524271844660194,3+,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z7H8,261.0,2,2,33.0,16.5,0.12643678160919541,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False
Q8WWY3,499.0,0,4,76.0,19.0,0.1523046092184369,3+,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P62875,67.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BUR4,548.0,0,4,140.0,35.0,0.25547445255474455,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q6AZW8,331.0,2,2,18.0,9.0,0.054380664652567974,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q02040,695.0,0,4,256.0,64.0,0.3683453237410072,3+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False
P52272,730.0,0,7,421.0,60.142857142857146,0.5767123287671233,3+,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,False
Q3MIT2,529.0,2,2,23.0,11.5,0.043478260869565216,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
Q92615,738.0,0,3,109.0,36.333333333333336,0.14769647696476965,3+,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q69YN2,538.0,0,3,34.0,11.333333333333334,0.06319702602230483,3+,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q86W42,341.0,1,1,8.0,8.0,0.02346041055718475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P49759,484.0,0,4,72.0,18.0,0.1487603305785124,3+,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86XZ4,545.0,0,5,100.0,20.0,0.1834862385321101,3+,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8NDV7,1962.0,0,31,890.0,28.70967741935484,0.4536187563710499,3+,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,False
Q9NV31,184.0,1,1,43.0,43.0,0.23369565217391305,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z6J9,526.0,0,4,86.0,21.5,0.1634980988593156,3+,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
Q6P9B9,1019.0,0,11,157.0,14.272727272727273,0.15407262021589793,3+,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,False
Q9NRA8,985.0,0,11,283.0,25.727272727272727,0.28730964467005077,3+,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
Q9UBC3,853.0,0,9,203.0,22.555555555555557,0.23798358733880423,3+,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
O94992,359.0,0,8,146.0,18.25,0.40668523676880225,3+,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,False
P98175,930.0,0,10,229.0,22.9,0.24623655913978496,3+,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False
A4D1E1,1349.0,0,7,179.0,25.571428571428573,0.13269088213491476,3+,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y295,367.0,0,4,41.0,10.25,0.11171662125340599,3+,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
Q53H54,448.0,2,2,25.0,12.5,0.05580357142857143,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
Q6ZN04,569.0,0,11,200.0,18.181818181818183,0.351493848857645,3+,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,False
Q9UJV9,622.0,0,4,90.0,22.5,0.14469453376205788,3+,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
Q6GMV3,140.0,1,1,27.0,27.0,0.19285714285714287,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5T1V6,619.0,2,2,40.0,20.0,0.06462035541195477,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B0QYK0,618.0,0,10,460.0,46.0,0.7443365695792881,3+,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False
Q6ZSC3,357.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q53S33,107.0,1,1,9.0,9.0,0.08411214953271028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6P161,138.0,1,1,23.0,23.0,0.16666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P26641,437.0,1,1,60.0,60.0,0.13729977116704806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q14147,1143.0,0,7,107.0,15.285714285714286,0.09361329833770779,3+,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q8N5A5,531.0,0,5,154.0,30.8,0.2900188323917137,3+,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False
Q8IYY4,767.0,0,6,256.0,42.666666666666664,0.33376792698826596,3+,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,False
Q9NUL7,540.0,0,4,67.0,16.75,0.12407407407407407,3+,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9H0L4,616.0,0,5,383.0,76.6,0.6217532467532467,3+,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q00577,322.0,0,3,56.0,18.666666666666668,0.17391304347826086,3+,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
P84022,425.0,0,4,73.0,18.25,0.17176470588235293,3+,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q71DI3,136.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NQ50,206.0,2,2,49.0,24.5,0.23786407766990292,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
F8W6I7,307.0,1,1,117.0,117.0,0.3811074918566775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P52815,198.0,2,2,45.0,22.5,0.22727272727272727,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z4G4,463.0,1,1,26.0,26.0,0.056155507559395246,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86WX3,136.0,2,2,45.0,22.5,0.33088235294117646,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86XU0,584.0,2,2,24.0,12.0,0.0410958904109589,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8WXA9,508.0,1,1,266.0,266.0,0.5236220472440944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q2NKX8,1250.0,0,5,147.0,29.4,0.1176,3+,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
Q9NPJ4,139.0,0,3,65.0,21.666666666666668,0.4676258992805755,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z5W3,292.0,2,2,59.0,29.5,0.20205479452054795,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O75533,1304.0,0,5,132.0,26.4,0.10122699386503067,3+,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,False
Q9BZC1,486.0,0,5,193.0,38.6,0.39711934156378603,3+,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
Q92973,898.0,0,3,57.0,19.0,0.06347438752783964,3+,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False
Q6PKG0,1096.0,0,16,361.0,22.5625,0.3293795620437956,3+,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,False
O15523,660.0,2,2,148.0,74.0,0.22424242424242424,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False
O43143,795.0,0,4,99.0,24.75,0.12452830188679245,3+,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P03950,147.0,1,1,14.0,14.0,0.09523809523809523,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
P49450,140.0,2,2,71.0,35.5,0.5071428571428571,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q13523,1007.0,0,9,443.0,49.22222222222222,0.4399205561072492,3+,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,False
Q7Z7F7,128.0,2,2,59.0,29.5,0.4609375,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BQ52,826.0,0,3,61.0,20.333333333333332,0.07384987893462469,3+,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q5TBB1,312.0,0,4,106.0,26.5,0.33974358974358976,3+,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False
P82979,210.0,1,1,37.0,37.0,0.1761904761904762,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NQM4,214.0,1,1,42.0,42.0,0.19626168224299065,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
