uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
O00410,mRNA,1097.0,disorder_rich_spacer_region,9,0.008204193254329991,FLPS
O00410,mRNA,1097.0,hydrophobic_region,5,0.004557885141294439,FLPS
O00411,mRNA,1230.0,aromatic_sticker_region,30,0.024390243902439025,FLPS
O00411,mRNA,1230.0,disorder_rich_spacer_region,81,0.06585365853658537,FLPS
O00411,mRNA,1230.0,hydrophobic_region,38,0.030894308943089432,FLPS
O00411,mRNA,1230.0,unmapped_physicochemical_properties,11,0.00894308943089431,FLPS
O00418,mRNA,725.0,aromatic_sticker_region,88,0.12137931034482759,FLPS
O00418,mRNA,725.0,gs_rich_neutral_region,10,0.013793103448275862,FLPS
O00418,mRNA,725.0,other,8,0.011034482758620689,FLPS
O00425,mRNA,579.0,disorder_rich_spacer_region,22,0.037996545768566495,FLPS
O00425,mRNA,579.0,other,50,0.08635578583765112,FLPS
O00442,tRNA,366.0,hydrophobic_region,5,0.01366120218579235,FLPS
O00566,snoRNA,681.0,acidic_region,145,0.21292217327459617,FLPS
O00566,snoRNA,681.0,aromatic_sticker_region,18,0.02643171806167401,FLPS
O00566,snoRNA,681.0,basic_enriched_region,91,0.13362701908957417,FLPS
O00566,snoRNA,681.0,disorder_rich_spacer_region,6,0.00881057268722467,FLPS
O00567,snoRNA,594.0,acidic_region,8,0.013468013468013467,FLPS
O00567,snoRNA,594.0,aromatic_sticker_region,47,0.07912457912457913,FLPS
O00567,snoRNA,594.0,basic_enriched_region,83,0.13973063973063973,FLPS
O00567,snoRNA,594.0,disorder_rich_spacer_region,7,0.011784511784511785,FLPS
O00571,mRNA,662.0,other,142,0.21450151057401812,FLPS
O00584,diverse,256.0,disorder_rich_spacer_region,36,0.140625,FLPS
O00584,diverse,256.0,hydrophobic_region,12,0.046875,FLPS
O14602,mRNA,144.0,acidic_region,19,0.13194444444444445,FLPS
O14647,unknown,1828.0,acidic_region,140,0.07658643326039387,FLPS
O14647,unknown,1828.0,arginine_rich_rna_contact_region,47,0.025711159737417943,FLPS
O14647,unknown,1828.0,aromatic_sticker_region,192,0.1050328227571116,FLPS
O14647,unknown,1828.0,basic_enriched_region,150,0.08205689277899343,FLPS
O14647,unknown,1828.0,disorder_rich_spacer_region,15,0.008205689277899343,FLPS
O14647,unknown,1828.0,gs_rich_neutral_region,76,0.04157549234135667,FLPS
O14647,unknown,1828.0,other,35,0.019146608315098467,FLPS
O14647,unknown,1828.0,unmapped_physicochemical_properties,29,0.01586433260393873,FLPS
O14717,tRNA,391.0,other,14,0.03580562659846547,FLPS
O14730,pre-rRNA,519.0,acidic_region,17,0.03275529865125241,FLPS
O14730,pre-rRNA,519.0,aromatic_sticker_region,11,0.02119460500963391,FLPS
O14746,ncRNA,1132.0,arginine_rich_rna_contact_region,152,0.13427561837455831,FLPS
O14746,ncRNA,1132.0,aromatic_sticker_region,11,0.009717314487632508,FLPS
O14746,ncRNA,1132.0,disorder_rich_spacer_region,61,0.053886925795053005,FLPS
O14776,mRNA,1098.0,acidic_region,76,0.0692167577413479,FLPS
O14776,mRNA,1098.0,disorder_rich_spacer_region,105,0.09562841530054644,FLPS
O14776,mRNA,1098.0,other,266,0.24225865209471767,FLPS
O14787,mRNA,897.0,acidic_region,6,0.006688963210702341,FLPS
O14787,mRNA,897.0,hydrophobic_region,13,0.014492753623188406,FLPS
O14787,mRNA,897.0,other,29,0.032329988851727984,FLPS
O14879,ncRNA,490.0,acidic_region,13,0.026530612244897958,FLPS
O14893,snRNA,280.0,aromatic_sticker_region,9,0.03214285714285714,FLPS
O14893,snRNA,280.0,other,24,0.08571428571428572,FLPS
O14979,mRNA,420.0,arginine_rich_rna_contact_region,10,0.023809523809523808,FLPS
O14979,mRNA,420.0,aromatic_sticker_region,44,0.10476190476190476,FLPS
O14979,mRNA,420.0,basic_enriched_region,31,0.07380952380952381,FLPS
O14979,mRNA,420.0,disorder_rich_spacer_region,12,0.02857142857142857,FLPS
O14979,mRNA,420.0,other,95,0.2261904761904762,FLPS
O14980,mRNA,1071.0,unmapped_physicochemical_properties,12,0.011204481792717087,FLPS
O14981,unknown,1849.0,acidic_region,5,0.0027041644131963224,FLPS
O14981,unknown,1849.0,disorder_rich_spacer_region,9,0.0048674959437533805,FLPS
O14981,unknown,1849.0,other,28,0.015143320713899405,FLPS
O14981,unknown,1849.0,unmapped_physicochemical_properties,60,0.03244997295835587,FLPS
O15037,mRNA,678.0,arginine_rich_rna_contact_region,11,0.016224188790560472,FLPS
O15037,mRNA,678.0,disorder_rich_spacer_region,79,0.11651917404129794,FLPS
O15037,mRNA,678.0,other,42,0.061946902654867256,FLPS
O15042,snRNA,1029.0,acidic_region,186,0.18075801749271136,FLPS
O15042,snRNA,1029.0,aromatic_sticker_region,46,0.04470359572400389,FLPS
O15042,snRNA,1029.0,basic_enriched_region,40,0.038872691933916424,FLPS
O15042,snRNA,1029.0,disorder_rich_spacer_region,41,0.03984450923226433,FLPS
O15042,snRNA,1029.0,other,190,0.184645286686103,FLPS
O15047,ncRNA,1707.0,acidic_region,133,0.07791446983011131,FLPS
O15047,ncRNA,1707.0,arginine_rich_rna_contact_region,25,0.014645577035735208,FLPS
O15047,ncRNA,1707.0,aromatic_sticker_region,311,0.18219097832454598,FLPS
O15047,ncRNA,1707.0,basic_enriched_region,27,0.015817223198594025,FLPS
O15047,ncRNA,1707.0,disorder_rich_spacer_region,96,0.056239015817223195,FLPS
O15047,ncRNA,1707.0,hydrophobic_region,5,0.0029291154071470417,FLPS
O15047,ncRNA,1707.0,other,136,0.07967193907439953,FLPS
O15056,unknown,1496.0,acidic_region,31,0.02072192513368984,FLPS
O15056,unknown,1496.0,disorder_rich_spacer_region,57,0.038101604278074866,FLPS
O15056,unknown,1496.0,other,95,0.06350267379679145,FLPS
O15105,ncRNA,426.0,arginine_rich_rna_contact_region,15,0.035211267605633804,FLPS
O15105,ncRNA,426.0,aromatic_sticker_region,49,0.11502347417840375,FLPS
O15105,ncRNA,426.0,disorder_rich_spacer_region,16,0.03755868544600939,FLPS
O15105,ncRNA,426.0,other,57,0.13380281690140844,FLPS
O15116,snRNA,133.0,acidic_region,35,0.2631578947368421,FLPS
O15198,ncRNA,467.0,aromatic_sticker_region,69,0.14775160599571735,FLPS
O15198,ncRNA,467.0,basic_enriched_region,7,0.014989293361884369,FLPS
O15198,ncRNA,467.0,unmapped_physicochemical_properties,22,0.047109207708779445,FLPS
O15213,snoRNA,610.0,acidic_region,34,0.05573770491803279,FLPS
O15213,snoRNA,610.0,basic_enriched_region,46,0.07540983606557378,FLPS
O15213,snoRNA,610.0,disorder_rich_spacer_region,19,0.03114754098360656,FLPS
O15226,unknown,690.0,disorder_rich_spacer_region,43,0.06231884057971015,FLPS
O15234,mRNA,703.0,acidic_region,67,0.0953058321479374,FLPS
O15234,mRNA,703.0,arginine_rich_rna_contact_region,28,0.03982930298719772,FLPS
O15234,mRNA,703.0,aromatic_sticker_region,191,0.2716927453769559,FLPS
O15234,mRNA,703.0,disorder_rich_spacer_region,63,0.08961593172119488,FLPS
O15234,mRNA,703.0,gs_rich_neutral_region,40,0.05689900426742532,FLPS
O15235,ribosomal protein,138.0,arginine_rich_rna_contact_region,16,0.11594202898550725,FLPS
O15371,mRNA,548.0,acidic_region,15,0.02737226277372263,FLPS
O15371,mRNA,548.0,arginine_rich_rna_contact_region,18,0.032846715328467155,FLPS
O15371,mRNA,548.0,basic_enriched_region,41,0.07481751824817519,FLPS
O15371,mRNA,548.0,unmapped_physicochemical_properties,5,0.009124087591240875,FLPS
O15372,mRNA,352.0,aromatic_sticker_region,20,0.056818181818181816,FLPS
O15372,mRNA,352.0,disorder_rich_spacer_region,21,0.05965909090909091,FLPS
O15372,mRNA,352.0,hydrophobic_region,5,0.014204545454545454,FLPS
O15372,mRNA,352.0,other,18,0.05113636363636364,FLPS
O15397,ncRNA,1037.0,acidic_region,60,0.05785920925747348,FLPS
O15397,ncRNA,1037.0,other,17,0.01639344262295082,FLPS
O15446,pre-rRNA,510.0,acidic_region,57,0.11176470588235295,FLPS
O15446,pre-rRNA,510.0,arginine_rich_rna_contact_region,12,0.023529411764705882,FLPS
O15446,pre-rRNA,510.0,basic_enriched_region,35,0.06862745098039216,FLPS
O15446,pre-rRNA,510.0,disorder_rich_spacer_region,90,0.17647058823529413,FLPS
O15455,ncRNA,904.0,aromatic_sticker_region,24,0.02654867256637168,FLPS
O15455,ncRNA,904.0,other,14,0.015486725663716814,FLPS
O15455,ncRNA,904.0,unmapped_physicochemical_properties,33,0.03650442477876106,FLPS
O15504,mRNA,423.0,aromatic_sticker_region,34,0.08037825059101655,FLPS
O15504,mRNA,423.0,disorder_rich_spacer_region,20,0.04728132387706856,FLPS
O15504,mRNA,423.0,gs_rich_neutral_region,120,0.28368794326241137,FLPS
O15523,mRNA,660.0,other,148,0.22424242424242424,FLPS
O15541,snRNA,343.0,acidic_region,9,0.026239067055393587,FLPS
O15541,snRNA,343.0,aromatic_sticker_region,38,0.11078717201166181,FLPS
O43143,mRNA,795.0,acidic_region,5,0.006289308176100629,FLPS
O43143,mRNA,795.0,aromatic_sticker_region,54,0.06792452830188679,FLPS
O43143,mRNA,795.0,other,40,0.050314465408805034,FLPS
O43148,mRNA,476.0,aromatic_sticker_region,11,0.023109243697478993,FLPS
O43148,mRNA,476.0,basic_enriched_region,29,0.06092436974789916,FLPS
O43159,pre-rRNA,456.0,acidic_region,6,0.013157894736842105,FLPS
O43159,pre-rRNA,456.0,basic_enriched_region,67,0.14692982456140352,FLPS
O43159,pre-rRNA,456.0,disorder_rich_spacer_region,37,0.08114035087719298,FLPS
O43159,pre-rRNA,456.0,hydrophobic_region,6,0.013157894736842105,FLPS
O43172,snRNA,522.0,acidic_region,21,0.040229885057471264,FLPS
O43172,snRNA,522.0,arginine_rich_rna_contact_region,12,0.022988505747126436,FLPS
O43172,snRNA,522.0,basic_enriched_region,14,0.02681992337164751,FLPS
O43251,mRNA,390.0,aromatic_sticker_region,81,0.2076923076923077,FLPS
O43251,mRNA,390.0,disorder_rich_spacer_region,26,0.06666666666666667,FLPS
O43290,snRNA,800.0,acidic_region,42,0.0525,FLPS
O43290,snRNA,800.0,arginine_rich_rna_contact_region,24,0.03,FLPS
O43290,snRNA,800.0,disorder_rich_spacer_region,26,0.0325,FLPS
O43290,snRNA,800.0,other,68,0.085,FLPS
O43310,mRNA,598.0,arginine_rich_rna_contact_region,17,0.028428093645484948,FLPS
O43310,mRNA,598.0,aromatic_sticker_region,72,0.12040133779264214,FLPS
O43310,mRNA,598.0,disorder_rich_spacer_region,15,0.02508361204013378,FLPS
O43347,mRNA,362.0,disorder_rich_spacer_region,8,0.022099447513812154,FLPS
O43390,mRNA,633.0,acidic_region,19,0.030015797788309637,FLPS
O43390,mRNA,633.0,aromatic_sticker_region,19,0.030015797788309637,FLPS
O43390,mRNA,633.0,disorder_rich_spacer_region,20,0.0315955766192733,FLPS
O43390,mRNA,633.0,other,140,0.2211690363349131,FLPS
O43390,mRNA,633.0,unmapped_physicochemical_properties,29,0.045813586097946286,FLPS
O43395,snRNA,683.0,acidic_region,30,0.043923865300146414,FLPS
O43395,snRNA,683.0,arginine_rich_rna_contact_region,6,0.008784773060029283,FLPS
O43395,snRNA,683.0,basic_enriched_region,9,0.013177159590043924,FLPS
O43395,snRNA,683.0,disorder_rich_spacer_region,23,0.03367496339677892,FLPS
O43395,snRNA,683.0,hydrophobic_region,13,0.01903367496339678,FLPS
O43395,snRNA,683.0,other,16,0.02342606149341142,FLPS
O43422,unknown,761.0,acidic_region,44,0.05781865965834428,FLPS
O43426,unknown,1573.0,acidic_region,5,0.003178639542275906,FLPS
O43426,unknown,1573.0,disorder_rich_spacer_region,246,0.15638906547997458,FLPS
O43432,mRNA,1585.0,acidic_region,90,0.056782334384858045,FLPS
O43432,mRNA,1585.0,aromatic_sticker_region,80,0.050473186119873815,FLPS
O43432,mRNA,1585.0,disorder_rich_spacer_region,97,0.061198738170347,FLPS
O43432,mRNA,1585.0,gs_rich_neutral_region,45,0.028391167192429023,FLPS
O43432,mRNA,1585.0,other,84,0.05299684542586751,FLPS
O43541,ncRNA,496.0,aromatic_sticker_region,26,0.05241935483870968,FLPS
O43541,ncRNA,496.0,disorder_rich_spacer_region,27,0.05443548387096774,FLPS
O43541,ncRNA,496.0,other,115,0.2318548387096774,FLPS
O43660,mRNA,514.0,aromatic_sticker_region,17,0.033073929961089495,FLPS
O43660,mRNA,514.0,other,5,0.009727626459143969,FLPS
O43709,pre-rRNA,281.0,arginine_rich_rna_contact_region,47,0.16725978647686832,FLPS
O43719,mRNA,755.0,acidic_region,306,0.4052980132450331,FLPS
O43719,mRNA,755.0,arginine_rich_rna_contact_region,15,0.019867549668874173,FLPS
O43719,mRNA,755.0,basic_enriched_region,12,0.015894039735099338,FLPS
O43719,mRNA,755.0,gs_rich_neutral_region,24,0.031788079470198675,FLPS
O43719,mRNA,755.0,other,54,0.07152317880794702,FLPS
O43776,tRNA,548.0,basic_enriched_region,37,0.06751824817518248,FLPS
O43809,mRNA,227.0,aromatic_sticker_region,23,0.1013215859030837,FLPS
O43818,snoRNA,475.0,acidic_region,59,0.12421052631578948,FLPS
O43818,snoRNA,475.0,arginine_rich_rna_contact_region,68,0.1431578947368421,FLPS
O43823,mRNA,692.0,acidic_region,45,0.06502890173410404,FLPS
O43823,mRNA,692.0,arginine_rich_rna_contact_region,47,0.06791907514450866,FLPS
O43823,mRNA,692.0,aromatic_sticker_region,106,0.1531791907514451,FLPS
O43823,mRNA,692.0,disorder_rich_spacer_region,47,0.06791907514450866,FLPS
O43823,mRNA,692.0,other,17,0.024566473988439308,FLPS
O60231,snRNA,1041.0,acidic_region,40,0.03842459173871278,FLPS
O60231,snRNA,1041.0,arginine_rich_rna_contact_region,10,0.009606147934678195,FLPS
O60231,snRNA,1041.0,aromatic_sticker_region,20,0.01921229586935639,FLPS
O60231,snRNA,1041.0,basic_enriched_region,19,0.01825168107588857,FLPS
O60231,snRNA,1041.0,other,153,0.14697406340057637,FLPS
O60287,pre-rRNA,2271.0,acidic_region,23,0.010127697049757816,FLPS
O60287,pre-rRNA,2271.0,arginine_rich_rna_contact_region,6,0.002642007926023778,FLPS
O60287,pre-rRNA,2271.0,aromatic_sticker_region,49,0.02157639806252752,FLPS
O60287,pre-rRNA,2271.0,disorder_rich_spacer_region,46,0.02025539409951563,FLPS
O60287,pre-rRNA,2271.0,hydrophobic_region,16,0.007045354469396741,FLPS
O60287,pre-rRNA,2271.0,unmapped_physicochemical_properties,22,0.009687362395420519,FLPS
O60290,unknown,1169.0,acidic_region,25,0.0213857998289136,FLPS
O60290,unknown,1169.0,arginine_rich_rna_contact_region,14,0.011976047904191617,FLPS
O60290,unknown,1169.0,aromatic_sticker_region,25,0.0213857998289136,FLPS
O60290,unknown,1169.0,hydrophobic_region,18,0.015397775876817793,FLPS
O60290,unknown,1169.0,other,8,0.006843455945252352,FLPS
O60290,unknown,1169.0,unmapped_physicochemical_properties,12,0.010265183917878529,FLPS
O60293,unknown,1989.0,acidic_region,62,0.03117144293614882,FLPS
O60293,unknown,1989.0,arginine_rich_rna_contact_region,18,0.00904977375565611,FLPS
O60293,unknown,1989.0,aromatic_sticker_region,82,0.04122674710910005,FLPS
O60293,unknown,1989.0,basic_enriched_region,126,0.06334841628959276,FLPS
O60293,unknown,1989.0,disorder_rich_spacer_region,83,0.04172951231774761,FLPS
O60293,unknown,1989.0,gs_rich_neutral_region,60,0.030165912518853696,FLPS
O60293,unknown,1989.0,other,134,0.06737053795877325,FLPS
O60293,unknown,1989.0,unmapped_physicochemical_properties,24,0.012066365007541479,FLPS
O60294,tRNA,686.0,acidic_region,17,0.02478134110787172,FLPS
O60294,tRNA,686.0,arginine_rich_rna_contact_region,6,0.008746355685131196,FLPS
O60294,tRNA,686.0,aromatic_sticker_region,49,0.07142857142857142,FLPS
O60294,tRNA,686.0,hydrophobic_region,15,0.021865889212827987,FLPS
O60294,tRNA,686.0,unmapped_physicochemical_properties,37,0.05393586005830904,FLPS
O60306,mRNA,1485.0,acidic_region,36,0.024242424242424242,FLPS
O60306,mRNA,1485.0,arginine_rich_rna_contact_region,22,0.014814814814814815,FLPS
O60306,mRNA,1485.0,aromatic_sticker_region,26,0.017508417508417508,FLPS
O60306,mRNA,1485.0,basic_enriched_region,19,0.012794612794612794,FLPS
O60306,mRNA,1485.0,hydrophobic_region,15,0.010101010101010102,FLPS
O60306,mRNA,1485.0,unmapped_physicochemical_properties,39,0.026262626262626262,FLPS
O60318,mRNA,1980.0,acidic_region,60,0.030303030303030304,FLPS
O60318,mRNA,1980.0,arginine_rich_rna_contact_region,52,0.026262626262626262,FLPS
O60318,mRNA,1980.0,aromatic_sticker_region,130,0.06565656565656566,FLPS
O60318,mRNA,1980.0,basic_enriched_region,32,0.01616161616161616,FLPS
O60318,mRNA,1980.0,disorder_rich_spacer_region,57,0.02878787878787879,FLPS
O60318,mRNA,1980.0,gs_rich_neutral_region,83,0.04191919191919192,FLPS
O60506,mRNA,623.0,acidic_region,7,0.011235955056179775,FLPS
O60506,mRNA,623.0,aromatic_sticker_region,7,0.011235955056179775,FLPS
O60506,mRNA,623.0,disorder_rich_spacer_region,26,0.04173354735152488,FLPS
O60506,mRNA,623.0,other,122,0.1958266452648475,FLPS
O60508,mRNA,579.0,acidic_region,29,0.05008635578583765,FLPS
O60508,mRNA,579.0,basic_enriched_region,10,0.017271157167530225,FLPS
O60508,mRNA,579.0,disorder_rich_spacer_region,8,0.013816925734024179,FLPS
O60508,mRNA,579.0,gs_rich_neutral_region,39,0.06735751295336788,FLPS
O60518,mRNA,1105.0,acidic_region,20,0.01809954751131222,FLPS
O60518,mRNA,1105.0,disorder_rich_spacer_region,6,0.005429864253393665,FLPS
O60518,mRNA,1105.0,hydrophobic_region,5,0.004524886877828055,FLPS
O60522,ncRNA,2096.0,acidic_region,74,0.035305343511450385,FLPS
O60522,ncRNA,2096.0,disorder_rich_spacer_region,34,0.016221374045801526,FLPS
O60522,ncRNA,2096.0,hydrophobic_region,12,0.0057251908396946565,FLPS
O60563,ncRNA,726.0,aromatic_sticker_region,93,0.128099173553719,FLPS
O60563,ncRNA,726.0,disorder_rich_spacer_region,71,0.09779614325068871,FLPS
O60563,ncRNA,726.0,other,5,0.006887052341597796,FLPS
O60573,mRNA,245.0,acidic_region,12,0.04897959183673469,FLPS
O60583,ncRNA,730.0,aromatic_sticker_region,94,0.12876712328767123,FLPS
O60583,ncRNA,730.0,disorder_rich_spacer_region,14,0.019178082191780823,FLPS
O60583,ncRNA,730.0,gs_rich_neutral_region,131,0.17945205479452056,FLPS
O60603,unknown,784.0,aromatic_sticker_region,31,0.039540816326530615,FLPS
O60603,unknown,784.0,gs_rich_neutral_region,45,0.05739795918367347,FLPS
O60603,unknown,784.0,hydrophobic_region,9,0.011479591836734694,FLPS
O60603,unknown,784.0,other,53,0.06760204081632654,FLPS
O60739,mRNA,113.0,basic_enriched_region,11,0.09734513274336283,FLPS
O60783,ribosomal protein,128.0,arginine_rich_rna_contact_region,33,0.2578125,FLPS
O60812,mRNA,293.0,acidic_region,79,0.2696245733788396,FLPS
O60812,mRNA,293.0,disorder_rich_spacer_region,5,0.017064846416382253,FLPS
O60812,mRNA,293.0,gs_rich_neutral_region,24,0.08191126279863481,FLPS
O60828,mRNA,265.0,acidic_region,15,0.05660377358490566,FLPS
O60828,mRNA,265.0,other,84,0.3169811320754717,FLPS
O60832,snoRNA,514.0,basic_enriched_region,51,0.09922178988326848,FLPS
O60832,snoRNA,514.0,unmapped_physicochemical_properties,12,0.023346303501945526,FLPS
O60841,tRNA,1220.0,acidic_region,119,0.09754098360655737,FLPS
O60841,tRNA,1220.0,basic_enriched_region,189,0.15491803278688523,FLPS
O60841,tRNA,1220.0,disorder_rich_spacer_region,61,0.05,FLPS
O60870,snRNA,393.0,acidic_region,44,0.11195928753180662,FLPS
O60870,snRNA,393.0,aromatic_sticker_region,18,0.04580152671755725,FLPS
O60870,snRNA,393.0,basic_enriched_region,39,0.09923664122137404,FLPS
O60870,snRNA,393.0,disorder_rich_spacer_region,44,0.11195928753180662,FLPS
O60870,snRNA,393.0,other,25,0.06361323155216285,FLPS
O60930,diverse,286.0,arginine_rich_rna_contact_region,5,0.017482517482517484,FLPS
O60930,diverse,286.0,other,17,0.05944055944055944,FLPS
O60942,mRNA,597.0,acidic_region,17,0.02847571189279732,FLPS
O60942,mRNA,597.0,arginine_rich_rna_contact_region,10,0.01675041876046901,FLPS
O60942,mRNA,597.0,disorder_rich_spacer_region,7,0.011725293132328308,FLPS
O75113,unknown,896.0,acidic_region,8,0.008928571428571428,FLPS
O75113,unknown,896.0,aromatic_sticker_region,36,0.04017857142857143,FLPS
O75113,unknown,896.0,other,25,0.027901785714285716,FLPS
O75127,tRNA,700.0,acidic_region,8,0.011428571428571429,FLPS
O75127,tRNA,700.0,arginine_rich_rna_contact_region,41,0.05857142857142857,FLPS
O75127,tRNA,700.0,disorder_rich_spacer_region,10,0.014285714285714285,FLPS
O75127,tRNA,700.0,hydrophobic_region,6,0.008571428571428572,FLPS
O75132,unknown,1171.0,acidic_region,5,0.004269854824935952,FLPS
O75132,unknown,1171.0,aromatic_sticker_region,6,0.005123825789923143,FLPS
O75132,unknown,1171.0,basic_enriched_region,5,0.004269854824935952,FLPS
O75132,unknown,1171.0,disorder_rich_spacer_region,57,0.04867634500426986,FLPS
O75132,unknown,1171.0,hydrophobic_region,5,0.004269854824935952,FLPS
O75132,unknown,1171.0,other,34,0.029035012809564473,FLPS
O75152,mRNA,810.0,acidic_region,8,0.009876543209876543,FLPS
O75152,mRNA,810.0,aromatic_sticker_region,45,0.05555555555555555,FLPS
O75152,mRNA,810.0,basic_enriched_region,72,0.08888888888888889,FLPS
O75152,mRNA,810.0,disorder_rich_spacer_region,60,0.07407407407407407,FLPS
O75179,unknown,2603.0,acidic_region,29,0.01114099116404149,FLPS
O75179,unknown,2603.0,aromatic_sticker_region,210,0.08067614291202459,FLPS
O75179,unknown,2603.0,disorder_rich_spacer_region,272,0.10449481367652709,FLPS
O75179,unknown,2603.0,gs_rich_neutral_region,29,0.01114099116404149,FLPS
O75179,unknown,2603.0,other,399,0.15328467153284672,FLPS
O75179,unknown,2603.0,unmapped_physicochemical_properties,67,0.025739531310026893,FLPS
O75319,mRNA,330.0,disorder_rich_spacer_region,6,0.01818181818181818,FLPS
O75437,unknown,659.0,basic_enriched_region,11,0.01669195751138088,FLPS
O75460,mRNA,977.0,disorder_rich_spacer_region,36,0.0368474923234391,FLPS
O75460,mRNA,977.0,gs_rich_neutral_region,38,0.038894575230296824,FLPS
O75460,mRNA,977.0,hydrophobic_region,9,0.009211873080859774,FLPS
O75475,mRNA,530.0,acidic_region,23,0.04339622641509434,FLPS
O75475,mRNA,530.0,arginine_rich_rna_contact_region,6,0.011320754716981131,FLPS
O75475,mRNA,530.0,basic_enriched_region,16,0.03018867924528302,FLPS
O75475,mRNA,530.0,disorder_rich_spacer_region,54,0.1018867924528302,FLPS
O75475,mRNA,530.0,other,38,0.07169811320754717,FLPS
O75494,mRNA,262.0,other,123,0.46946564885496184,FLPS
O75525,mRNA,346.0,acidic_region,51,0.14739884393063585,FLPS
O75525,mRNA,346.0,hydrophobic_region,5,0.014450867052023121,FLPS
O75525,mRNA,346.0,other,43,0.12427745664739884,FLPS
O75526,mRNA,392.0,disorder_rich_spacer_region,7,0.017857142857142856,FLPS
O75526,mRNA,392.0,gs_rich_neutral_region,46,0.11734693877551021,FLPS
O75526,mRNA,392.0,other,209,0.5331632653061225,FLPS
O75530,ncRNA,441.0,basic_enriched_region,18,0.04081632653061224,FLPS
O75530,ncRNA,441.0,unmapped_physicochemical_properties,8,0.018140589569160998,FLPS
O75533,mRNA,1304.0,acidic_region,5,0.003834355828220859,FLPS
O75533,mRNA,1304.0,aromatic_sticker_region,48,0.03680981595092025,FLPS
O75533,mRNA,1304.0,disorder_rich_spacer_region,11,0.00843558282208589,FLPS
O75533,mRNA,1304.0,other,68,0.05214723926380368,FLPS
O75607,pre-rRNA,178.0,acidic_region,17,0.09550561797752809,FLPS
O75607,pre-rRNA,178.0,disorder_rich_spacer_region,14,0.07865168539325842,FLPS
O75607,pre-rRNA,178.0,hydrophobic_region,5,0.028089887640449437,FLPS
O75616,pre-rRNA,437.0,hydrophobic_region,7,0.016018306636155607,FLPS
O75643,snRNA,2136.0,acidic_region,57,0.026685393258426966,FLPS
O75643,snRNA,2136.0,arginine_rich_rna_contact_region,12,0.0056179775280898875,FLPS
O75643,snRNA,2136.0,aromatic_sticker_region,9,0.004213483146067416,FLPS
O75643,snRNA,2136.0,hydrophobic_region,11,0.005149812734082397,FLPS
O75643,snRNA,2136.0,other,39,0.018258426966292134,FLPS
O75691,snoRNA,2785.0,acidic_region,110,0.03949730700179533,FLPS
O75691,snoRNA,2785.0,aromatic_sticker_region,109,0.03913824057450628,FLPS
O75691,snoRNA,2785.0,basic_enriched_region,90,0.03231597845601436,FLPS
O75691,snoRNA,2785.0,disorder_rich_spacer_region,22,0.007899461400359067,FLPS
O75817,ncRNA,140.0,arginine_rich_rna_contact_region,11,0.07857142857142857,FLPS
O75818,ncRNA,363.0,aromatic_sticker_region,16,0.0440771349862259,FLPS
O75818,ncRNA,363.0,other,10,0.027548209366391185,FLPS
O75821,mRNA,320.0,acidic_region,5,0.015625,FLPS
O75821,mRNA,320.0,disorder_rich_spacer_region,14,0.04375,FLPS
O75923,unknown,2080.0,acidic_region,31,0.014903846153846155,FLPS
O75923,unknown,2080.0,arginine_rich_rna_contact_region,24,0.011538461538461539,FLPS
O75923,unknown,2080.0,aromatic_sticker_region,24,0.011538461538461539,FLPS
O75923,unknown,2080.0,disorder_rich_spacer_region,34,0.016346153846153847,FLPS
O75923,unknown,2080.0,hydrophobic_region,18,0.008653846153846154,FLPS
O75940,mRNA,238.0,acidic_region,10,0.04201680672268908,FLPS
O75940,mRNA,238.0,basic_enriched_region,55,0.23109243697478993,FLPS
O77932,diverse,396.0,aromatic_sticker_region,29,0.07323232323232323,FLPS
O77932,diverse,396.0,disorder_rich_spacer_region,18,0.045454545454545456,FLPS
O94761,unknown,1208.0,acidic_region,7,0.005794701986754967,FLPS
O94761,unknown,1208.0,arginine_rich_rna_contact_region,78,0.06456953642384106,FLPS
O94761,unknown,1208.0,aromatic_sticker_region,24,0.019867549668874173,FLPS
O94761,unknown,1208.0,disorder_rich_spacer_region,71,0.058774834437086095,FLPS
O94761,unknown,1208.0,other,49,0.04056291390728477,FLPS
O94761,unknown,1208.0,unmapped_physicochemical_properties,5,0.0041390728476821195,FLPS
O94762,unknown,991.0,acidic_region,11,0.011099899091826439,FLPS
O94762,unknown,991.0,gs_rich_neutral_region,60,0.060544904137235116,FLPS
O94762,unknown,991.0,other,129,0.1301715438950555,FLPS
O94829,mRNA,963.0,disorder_rich_spacer_region,9,0.009345794392523364,FLPS
O94829,mRNA,963.0,hydrophobic_region,10,0.010384215991692628,FLPS
O94829,mRNA,963.0,other,35,0.036344755970924195,FLPS
O94874,unknown,794.0,acidic_region,6,0.007556675062972292,FLPS
O94874,unknown,794.0,basic_enriched_region,16,0.020151133501259445,FLPS
O94874,unknown,794.0,disorder_rich_spacer_region,5,0.006297229219143577,FLPS
O94874,unknown,794.0,unmapped_physicochemical_properties,16,0.020151133501259445,FLPS
O94886,unknown,807.0,aromatic_sticker_region,21,0.026022304832713755,FLPS
O94886,unknown,807.0,basic_enriched_region,8,0.009913258983890954,FLPS
O94886,unknown,807.0,disorder_rich_spacer_region,12,0.01486988847583643,FLPS
O94886,unknown,807.0,hydrophobic_region,41,0.05080545229244114,FLPS
