protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
O43290,800.0,1,9,160,17.77777777777778,0.2,3+,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05625000000000001,0.50625,False
Q9BQ04,359.0,0,2,68,34.0,0.1894150417827298,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14705882352941174,True
O15116,133.0,4,1,35,35.0,0.2631578947368421,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2571428571428571,0.4285714285714285,False
Q8WW27,367.0,3,3,84,28.0,0.22888283378746593,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.17857142857142858,False
Q9BUQ8,820.0,4,5,290,58.0,0.35365853658536583,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08965517241379312,0.6551724137931034,False
Q9BQC6,102.0,2,2,49,24.5,0.4803921568627451,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.3673469387755102,False
O15446,510.0,1,13,194,14.923076923076923,0.3803921568627451,3+,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1134020618556701,0.3711340206185567,False
Q8IY37,1157.0,1,8,203,25.375,0.17545375972342264,3+,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.054187192118226604,0.3497536945812808,False
Q6ZNH5,498.0,0,3,51,17.0,0.10240963855421686,3+,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.0784313725490196,0.23529411764705882,False
Q9HA38,289.0,0,5,92,18.4,0.31833910034602075,3+,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.02173913043478263,0.1956521739130435,False
Q8TDE3,154.0,3,2,23,11.5,0.14935064935064934,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08695652173913042,0.08695652173913042,False
Q12972,351.0,3,4,88,22.0,0.25071225071225073,3+,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0340909090909091,0.19318181818181818,False
Q96PK6,669.0,0,4,289,72.25,0.4319880418535127,3+,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04152249134948098,0.08304498269896192,False
Q96G46,650.0,2,2,25,12.5,0.038461538461538464,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12,0.44,False
Q00341,1268.0,2,6,81,13.5,0.0638801261829653,3+,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.38271604938271603,False
P52594,562.0,0,7,171,24.428571428571427,0.304270462633452,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.023391812865497075,0.08187134502923976,False
Q9UHB9,627.0,3,3,52,17.333333333333332,0.08293460925039872,3+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17307692307692307,0.17307692307692307,False
Q8N5Y2,521.0,1,6,180,30.0,0.345489443378119,3+,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0.3611111111111111,False
Q7L0Y3,403.0,3,2,37,18.5,0.09181141439205956,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32432432432432434,0.4324324324324325,False
Q7Z7L1,901.0,0,2,65,32.5,0.07214206437291898,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015384615384615385,0.19999999999999998,False
Q86YN6,1023.0,1,16,312,19.5,0.30498533724340177,3+,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,-0.03205128205128205,0.358974358974359,False
Q53GS9,565.0,2,5,112,22.4,0.19823008849557522,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.13392857142857142,0.4732142857142857,False
Q14103,355.0,0,4,164,41.0,0.4619718309859155,3+,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030487804878048776,0.1524390243902439,False
O60930,286.0,2,2,22,11.0,0.07692307692307693,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45454545454545464,0.45454545454545464,False
Q8N8L2,437.0,3,2,121,60.5,0.2768878718535469,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10743801652892562,0.33884297520661155,False
Q969Y2,492.0,1,7,88,12.571428571428571,0.17886178861788618,3+,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.10227272727272728,0.3068181818181818,False
Q07666,443.0,1,6,208,34.666666666666664,0.46952595936794583,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.028846153846153848,0.20192307692307693,False
Q13064,507.0,1,7,155,22.142857142857142,0.3057199211045365,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.01290322580645163,0.19354838709677422,False
A0A384DVK4,778.0,3,5,100,20.0,0.12853470437017994,3+,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.009999999999999992,0.23,False
Q8NBJ9,832.0,3,6,80,13.333333333333334,0.09615384615384616,3+,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1125,0.18749999999999997,False
Q9UBP6,276.0,3,1,19,19.0,0.06884057971014493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05263157894736842,0.1578947368421053,False
P78317,190.0,2,2,33,16.5,0.1736842105263158,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24242424242424243,0.303030303030303,False
Q92665,395.0,3,1,7,7.0,0.017721518987341773,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9NPD3,245.0,3,1,6,6.0,0.024489795918367346,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q12996,717.0,0,3,96,32.0,0.13389121338912133,3+,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.1979166666666667,False
Q13151,305.0,0,3,137,45.666666666666664,0.4491803278688525,3+,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.051094890510948905,0.0948905109489051,False
Q5ST30,1063.0,3,4,51,12.75,0.04797742238946378,3+,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0196078431372549,0.05882352941176469,False
O95363,451.0,3,1,31,31.0,0.06873614190687362,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1612903225806452,0.2903225806451613,False
F8W8D3,277.0,0,3,58,19.333333333333332,0.20938628158844766,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.656710514656252e-18,0.41379310344827586,False
Q15022,739.0,1,5,102,20.4,0.13802435723951287,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.049019607843137254,0.24509803921568626,False
Q8N8U3,475.0,0,3,136,45.333333333333336,0.2863157894736842,3+,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,0.2426470588235294,False
Q9HAZ1,481.0,2,4,132,33.0,0.27442827442827444,3+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18181818181818185,0.40909090909090917,False
O75643,2136.0,1,9,128,14.222222222222221,0.0599250936329588,3+,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.1640625,0.5234375,False
Q8N2A8,252.0,2,2,17,8.5,0.06746031746031746,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47058823529411764,0.47058823529411764,False
Q5PRF9,694.0,0,9,210,23.333333333333332,0.3025936599423631,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-0.04761904761904761,0.13333333333333333,False
P82912,194.0,3,1,13,13.0,0.06701030927835051,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,False
O94762,991.0,4,5,200,40.0,0.20181634712411706,3+,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.02999999999999998,0.29000000000000004,False
Q9BUL9,199.0,0,2,70,35.0,0.35175879396984927,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.014285714285714285,0.10000000000000003,False
Q7Z6E9,1792.0,1,23,734,31.91304347826087,0.4095982142857143,3+,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0.10490463215258855,0.3528610354223433,False
Q9Y3T9,749.0,4,3,70,23.333333333333332,0.09345794392523364,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5142857142857142,0.5428571428571428,False
O75818,363.0,3,2,26,13.0,0.07162534435261708,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.038461538461538464,0.19230769230769232,False
Q93062,196.0,3,1,69,69.0,0.3520408163265306,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02898550724637681,0.08695652173913043,False
Q96I24,572.0,0,4,84,21.0,0.14685314685314685,3+,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.023809523809523808,0.09523809523809522,False
P19338,710.0,4,8,294,36.75,0.4140845070422535,3+,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2108843537414966,0.5510204081632653,False
Q96E39,390.0,0,6,258,43.0,0.6615384615384615,3+,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.08139534883720931,0.28294573643410853,False
P16383,781.0,1,8,168,21.0,0.21510883482714468,3+,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.035714285714285726,0.3333333333333333,False
Q13435,895.0,1,16,455,28.4375,0.5083798882681564,3+,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,-0.013186813186813187,0.35604395604395606,False
Q8NC26,417.0,2,1,29,29.0,0.06954436450839328,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2413793103448276,0.4482758620689655,False
Q96BK5,328.0,0,3,74,24.666666666666668,0.22560975609756098,3+,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24324324324324326,0.4864864864864865,False
Q7KZ85,1726.0,1,13,379,29.153846153846153,0.21958285052143686,3+,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-0.28232189973614774,0.48812664907651715,False
Q9H0S4,455.0,4,2,23,11.5,0.05054945054945055,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.391304347826087,0.391304347826087,False
Q15910,746.0,1,9,192,21.333333333333332,0.257372654155496,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015624999999999991,0.3802083333333333,False
Q8NAF0,562.0,1,10,237,23.7,0.42170818505338076,3+,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.03375527426160337,0.25316455696202533,False
Q9Y6M1,599.0,3,2,71,35.5,0.11853088480801335,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.056338028169014065,0.11267605633802817,False
Q9Y2Z4,477.0,3,2,59,29.5,0.12368972746331237,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05084745762711865,0.2542372881355932,False
Q6ZP01,1051.0,1,3,69,23.0,0.06565176022835395,3+,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.15942028985507242,False
Q96SI9,672.0,0,5,117,23.4,0.17410714285714285,3+,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.05128205128205128,0.2564102564102564,False
Q9Y3A4,280.0,4,2,44,22.0,0.15714285714285714,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0.5909090909090909,False
P57678,1058.0,3,2,29,14.5,0.027410207939508508,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06896551724137931,0.27586206896551724,False
Q8TF46,1054.0,1,5,65,13.0,0.061669829222011384,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.06153846153846154,0.2153846153846154,False
Q15050,365.0,2,3,126,42.0,0.3452054794520548,3+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2857142857142857,0.3968253968253968,False
P05387,115.0,4,2,42,21.0,0.3652173913043478,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09523809523809523,0.2857142857142857,False
P49411,455.0,4,3,52,17.333333333333332,0.11428571428571428,3+,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.07692307692307696,0.2692307692307692,False
Q07864,2286.0,1,7,100,14.285714285714286,0.04374453193350831,3+,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13,0.47,False
Q9NQT5,275.0,1,3,63,21.0,0.2290909090909091,3+,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.14285714285714288,0.23809523809523808,False
Q9H9L3,353.0,2,1,18,18.0,0.05099150141643059,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.3888888888888889,False
Q9BWU0,742.0,0,9,188,20.88888888888889,0.25336927223719674,3+,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.20212765957446807,0.4148936170212766,False
Q8TDD1,881.0,1,10,241,24.1,0.2735527809307605,3+,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.21991701244813278,0.42738589211618255,False
Q14258,630.0,3,6,159,26.5,0.2523809523809524,3+,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01257861635220126,0.18867924528301888,False
Q96MX3,618.0,0,5,156,31.2,0.2524271844660194,3+,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.1794871794871795,False
Q7Z7H8,261.0,0,2,33,16.5,0.12643678160919541,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.06060606060606061,False
Q8WWY3,499.0,1,4,76,19.0,0.1523046092184369,3+,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09210526315789473,0.5131578947368421,False
Q9BUR4,548.0,4,4,140,35.0,0.25547445255474455,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15714285714285714,0.2428571428571429,False
Q6AZW8,331.0,2,2,18,9.0,0.054380664652567974,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.38888888888888895,False
Q02040,695.0,4,4,256,64.0,0.3683453237410072,3+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.140625,0.5546875,False
P52272,730.0,1,7,421,60.142857142857146,0.5767123287671233,3+,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,-0.0166270783847981,0.1876484560570071,False
Q3MIT2,529.0,4,2,23,11.5,0.043478260869565216,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.21739130434782608,0.21739130434782608,False
Q92615,738.0,0,3,109,36.333333333333336,0.14769647696476965,3+,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10091743119266056,0.1743119266055046,False
Q69YN2,538.0,4,3,34,11.333333333333334,0.06319702602230483,3+,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08823529411764706,0.2647058823529412,False
Q86W42,341.0,4,1,8,8.0,0.02346041055718475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
P49759,484.0,2,4,72,18.0,0.1487603305785124,3+,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20833333333333337,0.37500000000000006,False
Q86XZ4,545.0,0,5,100,20.0,0.1834862385321101,3+,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18,False
Q8NDV7,1962.0,1,31,890,28.70967741935484,0.4536187563710499,3+,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0.011235955056179775,0.1393258426966292,False
Q9NV31,184.0,2,1,43,43.0,0.23369565217391305,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2093023255813954,0.4883720930232558,False
Q7Z6J9,526.0,1,4,86,21.5,0.1634980988593156,3+,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09302325581395347,0.23255813953488377,False
Q6P9B9,1019.0,1,11,157,14.272727272727273,0.15407262021589793,3+,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.006369426751592355,0.1337579617834395,False
Q9NRA8,985.0,1,11,283,25.727272727272727,0.28730964467005077,3+,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0636042402826855,0.24028268551236748,False
Q9UBC3,853.0,4,9,203,22.555555555555557,0.23798358733880423,3+,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13793103448275862,0.3448275862068966,False
O94992,359.0,1,8,146,18.25,0.40668523676880225,3+,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.061643835616438346,0.4452054794520548,False
P98175,930.0,1,10,229,22.9,0.24623655913978496,3+,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.0611353711790393,0.3318777292576419,False
A4D1E1,1349.0,0,7,179,25.571428571428573,0.13269088213491476,3+,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03910614525139665,0.10614525139664804,False
Q9Y295,367.0,0,4,41,10.25,0.11171662125340599,3+,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.02439024390243899,0.2682926829268293,False
Q53H54,448.0,3,2,25,12.5,0.05580357142857143,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.04,0.2,False
Q6ZN04,569.0,0,11,200,18.181818181818183,0.351493848857645,3+,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.034999999999999996,0.095,False
Q9UJV9,622.0,1,4,90,22.5,0.14469453376205788,3+,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.08888888888888889,0.37777777777777777,False
Q6GMV3,140.0,3,1,27,27.0,0.19285714285714287,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07407407407407407,False
Q5T1V6,619.0,4,2,40,20.0,0.06462035541195477,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024999999999999977,0.425,False
B0QYK0,618.0,0,10,460,46.0,0.7443365695792881,3+,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.05434782608695653,0.13695652173913042,False
Q53S33,107.0,3,1,9,9.0,0.08411214953271028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q6P161,138.0,2,1,23,23.0,0.16666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391304347826087,0.4782608695652174,False
P26641,437.0,4,1,60,60.0,0.13729977116704806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01666666666666667,0.5166666666666667,False
Q14147,1143.0,1,7,107,15.285714285714286,0.09361329833770779,3+,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1308411214953271,0.411214953271028,False
Q8N5A5,531.0,1,5,154,30.8,0.2900188323917137,3+,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.11038961038961037,0.3051948051948052,False
Q8IYY4,767.0,1,6,256,42.666666666666664,0.33376792698826596,3+,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0390625,0.3671875,False
Q9NUL7,540.0,0,4,67,16.75,0.12407407407407407,3+,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26865671641791045,0.3283582089552239,False
Q9H0L4,616.0,0,5,383,76.6,0.6217532467532467,3+,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.010443864229765011,0.13054830287206268,False
Q00577,322.0,1,3,56,18.666666666666668,0.17391304347826086,3+,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.08928571428571429,0.08928571428571429,False
P84022,425.0,3,4,73,18.25,0.17176470588235293,3+,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013698630136986288,0.2602739726027397,False
Q9NQ50,206.0,2,2,49,24.5,0.23786407766990292,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16326530612244894,0.4489795918367347,False
F8W6I7,307.0,3,1,117,117.0,0.3811074918566775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04273504273504274,0.1111111111111111,False
P52815,198.0,0,2,45,22.5,0.22727272727272727,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.17777777777777778,False
Q7Z4G4,463.0,3,1,26,26.0,0.056155507559395246,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2307692307692308,False
Q86WX3,136.0,2,2,45,22.5,0.33088235294117646,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37777777777777777,0.4222222222222222,False
Q86XU0,584.0,2,2,24,12.0,0.0410958904109589,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0.20833333333333334,False
Q8WXA9,508.0,4,1,266,266.0,0.5236220472440944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24060150375939848,0.6616541353383458,False
Q2NKX8,1250.0,0,5,147,29.4,0.1176,3+,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.06802721088435369,0.32653061224489793,False
Q9NPJ4,139.0,3,3,65,21.666666666666668,0.4676258992805755,3+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.18461538461538463,False
Q7Z5W3,292.0,3,2,59,29.5,0.20205479452054795,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01694915254237288,0.15254237288135594,False
O75533,1304.0,0,5,132,26.4,0.10122699386503067,3+,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.007575757575757569,0.14393939393939395,False
Q9BZC1,486.0,3,5,193,38.6,0.39711934156378603,3+,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1504901809587115e-18,0.02072538860103627,False
Q92973,898.0,4,3,57,19.0,0.06347438752783964,3+,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.17543859649122806,0.3157894736842105,False
Q6PKG0,1096.0,1,16,361,22.5625,0.3293795620437956,3+,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0.027700831024930754,0.29362880886426596,False
O15523,660.0,0,2,148,74.0,0.22424242424242424,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.07432432432432433,0.25,False
O43143,795.0,4,4,99,24.75,0.12452830188679245,3+,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.020202020202020204,0.4444444444444444,False
P03950,147.0,3,1,14,14.0,0.09523809523809523,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
P49450,140.0,3,2,71,35.5,0.5071428571428571,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11267605633802817,0.2535211267605634,False
Q13523,1007.0,4,9,443,49.22222222222222,0.4399205561072492,3+,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.22573363431151247,0.5101580135440181,False
Q7Z7F7,128.0,2,2,59,29.5,0.4609375,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16949152542372878,0.4067796610169492,False
