protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
Q16637,294.0,0,3,70,23.333333333333332,0.23809523809523808,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857141,0.07142857142857141,False
Q9NZJ5,1116.0,0,1,29,29.0,0.025985663082437275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1379310344827586,0.1379310344827586,False
P26368,475.0,3,1,40,40.0,0.08421052631578947,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45,0.65,False
F5H0R1,912.0,0,1,25,25.0,0.027412280701754384,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9UNX4,943.0,4,2,51,25.5,0.05408271474019088,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09803921568627451,0.5686274509803921,False
Q6L8Q7,609.0,0,1,12,12.0,0.019704433497536946,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,False
Q9BWF3,364.0,0,1,18,18.0,0.04945054945054945,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q969S3,477.0,1,1,26,26.0,0.05450733752620545,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6923076923076923,0.6923076923076923,False
Q32MZ4,808.0,4,2,36,18.0,0.04455445544554455,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3611111111111111,0.5277777777777778,False
O43290,800.0,0,2,61,30.5,0.07625,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.14754098360655737,0.37704918032786877,False
Q9BQ04,359.0,0,2,39,19.5,0.10863509749303621,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.10256410256410255,False
Q9BUQ8,820.0,1,3,121,40.333333333333336,0.1475609756097561,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18181818181818177,0.7272727272727273,False
Q8IY37,1157.0,0,2,60,30.0,0.05185825410544512,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.36666666666666664,False
Q96PK6,669.0,0,2,55,27.5,0.08221225710014948,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9UHB9,627.0,0,1,27,27.0,0.0430622009569378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03703703703703703,0.03703703703703703,False
Q86YN6,1023.0,1,3,78,26.0,0.07624633431085044,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.48717948717948717,0.5384615384615384,False
Q14103,355.0,0,2,63,31.5,0.17746478873239438,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.11111111111111108,0.11111111111111108,False
Q07666,443.0,2,2,51,25.5,0.11512415349887133,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23529411764705882,0.23529411764705882,False
Q13064,507.0,0,1,25,25.0,0.04930966469428008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.28,False
Q8NBJ9,832.0,0,1,21,21.0,0.025240384615384616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q13151,305.0,2,4,126,31.5,0.4131147540983607,3+,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.07936507936507936,0.09523809523809522,False
Q15022,739.0,2,1,61,61.0,0.08254397834912043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01639344262295082,0.01639344262295082,False
Q8N2A8,252.0,0,1,17,17.0,0.06746031746031746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,0.2352941176470588,False
Q7Z6E9,1792.0,0,7,261,37.285714285714285,0.14564732142857142,3+,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.18773946360153257,0.28735632183908044,False
Q9Y3T9,749.0,1,1,21,21.0,0.028037383177570093,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,0.6666666666666666,False
Q96I24,572.0,0,1,19,19.0,0.033216783216783216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,False
P19338,710.0,1,5,186,37.2,0.2619718309859155,3+,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5161290322580645,0.6559139784946236,False
Q13435,895.0,0,4,93,23.25,0.10391061452513967,3+,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.021505376344086023,0.34408602150537637,False
Q7KZ85,1726.0,1,6,138,23.0,0.07995365005793743,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4927536231884058,0.5507246376811594,False
Q15910,746.0,1,1,10,10.0,0.013404825737265416,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.8,False
Q8NAF0,562.0,2,2,43,21.5,0.07651245551601424,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2325581395348837,0.2790697674418604,False
P05387,115.0,0,2,46,23.0,0.4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1304347826086957,0.30434782608695654,False
Q07864,2286.0,1,1,33,33.0,0.014435695538057743,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6060606060606061,0.6666666666666666,False
Q9BWU0,742.0,1,1,29,29.0,0.03908355795148248,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4137931034482759,0.8275862068965517,False
Q8WWY3,499.0,1,1,28,28.0,0.056112224448897796,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4642857142857143,0.4642857142857143,False
Q02040,695.0,3,2,115,57.5,0.16546762589928057,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20869565217391303,0.6434782608695652,False
P49759,484.0,3,1,15,15.0,0.030991735537190084,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,False
Q86XZ4,545.0,4,1,13,13.0,0.023853211009174313,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,0.6923076923076923,False
Q8NDV7,1962.0,0,2,68,34.0,0.034658511722731905,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04411764705882353,0.3088235294117647,False
Q6P9B9,1019.0,2,1,15,15.0,0.014720314033366046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,False
O94992,359.0,1,1,25,25.0,0.06963788300835655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.44,0.44,False
P98175,930.0,1,1,13,13.0,0.013978494623655914,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9230769230769231,0.9230769230769231,False
Q6ZN04,569.0,0,3,70,23.333333333333332,0.12302284710017575,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.014285714285714285,0.014285714285714285,False
Q9UJV9,622.0,4,1,18,18.0,0.028938906752411574,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.3888888888888889,False
B0QYK0,618.0,2,4,190,47.5,0.3074433656957929,3+,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08421052631578946,0.15789473684210525,False
Q8N5A5,531.0,1,1,22,22.0,0.04143126177024482,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4090909090909091,0.5,False
Q9H0L4,616.0,0,1,14,14.0,0.022727272727272728,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q00577,322.0,2,1,52,52.0,0.16149068322981366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03846153846153846,0.03846153846153846,False
F8W6I7,307.0,2,2,52,26.0,0.16938110749185667,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07692307692307691,0.11538461538461542,False
Q8WXA9,508.0,4,4,225,56.25,0.44291338582677164,3+,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.27111111111111114,0.6622222222222223,False
Q92973,898.0,1,1,19,19.0,0.021158129175946547,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7894736842105263,0.7894736842105263,False
Q6PKG0,1096.0,0,2,49,24.5,0.04470802919708029,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.08163265306122448,0.28571428571428575,False
O15523,660.0,0,1,50,50.0,0.07575757575757576,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0.08,False
O43143,795.0,0,2,77,38.5,0.09685534591194969,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05194805194805195,0.4935064935064935,False
P03950,147.0,2,1,18,18.0,0.12244897959183673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,False
Q13523,1007.0,3,2,102,51.0,0.1012909632571996,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5980392156862745,False
Q9Y388,322.0,4,1,25,25.0,0.07763975155279502,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.84,False
Q86U06,439.0,3,2,51,25.5,0.11617312072892938,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.31372549019607837,0.43137254901960786,False
P06748,294.0,1,2,47,23.5,0.1598639455782313,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7659574468085106,0.7659574468085106,False
Q13485,552.0,0,1,21,21.0,0.03804347826086957,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,False
Q969H6,163.0,1,1,15,15.0,0.09202453987730061,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5333333333333333,0.5333333333333333,False
P60323,173.0,2,1,16,16.0,0.09248554913294797,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,False
P52756,815.0,3,1,47,47.0,0.05766871165644172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0425531914893617,0.723404255319149,False
H7BXY3,1166.0,1,1,12,12.0,0.010291595197255575,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0.9166666666666666,False
Q04637,1599.0,0,2,60,30.0,0.0375234521575985,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0.36666666666666664,False
Q9UPY3,1922.0,1,2,31,15.5,0.016129032258064516,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6451612903225806,0.7741935483870968,False
P49761,490.0,3,2,42,21.0,0.08571428571428572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3571428571428571,0.40476190476190477,False
P07998,156.0,2,1,14,14.0,0.08974358974358974,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,False
Q96MT3,831.0,3,2,37,18.5,0.044524669073405534,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02702702702702703,0.4594594594594595,False
Q9UJV8,347.0,2,1,22,22.0,0.06340057636887608,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2727272727272727,0.3636363636363636,False
Q14157,1087.0,2,4,124,31.0,0.1140754369825207,3+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.08064516129032258,0.0967741935483871,False
Q8WW36,166.0,2,1,28,28.0,0.1686746987951807,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1785714285714286,0.1785714285714286,True
P05386,114.0,0,1,26,26.0,0.22807017543859648,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q8TEX9,1081.0,1,2,41,20.5,0.037927844588344126,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6341463414634146,0.6341463414634146,False
P22626,353.0,2,2,119,59.5,0.3371104815864023,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.016806722689075633,0.08403361344537816,False
Q8NI27,1593.0,1,3,58,19.333333333333332,0.03640929064657878,3+,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.017241379310344827,0.8103448275862069,False
Q03468,1493.0,1,1,25,25.0,0.016744809109176157,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.6,False
Q13283,466.0,2,3,90,30.0,0.19313304721030042,3+,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2222222222222222,0.4222222222222222,False
Q9HAU5,1272.0,1,2,100,50.0,0.07861635220125786,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14,0.7,False
P18583,2426.0,4,5,246,49.2,0.10140148392415499,3+,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.35772357723577236,0.4634146341463415,False
P26599,557.0,0,1,30,30.0,0.05385996409335727,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.03333333333333333,False
O95985,862.0,2,1,27,27.0,0.031322505800464036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4074074074074074,0.4074074074074074,False
P23246,707.0,0,4,219,54.75,0.30975954738330974,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0547945205479452,0.0730593607305936,False
P78362,688.0,0,2,67,33.5,0.09738372093023256,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13432835820895522,0.34328358208955223,False
Q32P51,320.0,2,2,90,45.0,0.28125,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.011111111111111108,0.12222222222222225,False
Q12904,312.0,4,1,24,24.0,0.07692307692307693,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666667,0.6666666666666666,False
Q92879,486.0,0,2,49,24.5,0.10082304526748971,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
O75179,2603.0,0,5,160,32.0,0.06146753745678064,3+,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.05000000000000001,0.2875,False
Q6P2E9,1401.0,0,1,40,40.0,0.028551034975017844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q86XP3,938.0,2,1,16,16.0,0.017057569296375266,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,False
B0QYY4,370.0,0,1,16,16.0,0.043243243243243246,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
P26358,1616.0,4,1,13,13.0,0.008044554455445545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.38461538461538464,False
Q9NV66,732.0,1,1,17,17.0,0.023224043715846996,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4705882352941176,0.4705882352941176,False
Q9NTZ6,932.0,0,2,107,53.5,0.1148068669527897,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9UN86,482.0,1,1,30,30.0,0.06224066390041494,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4666666666666667,0.5333333333333333,False
Q9BXY0,300.0,1,1,21,21.0,0.07,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6190476190476191,0.7142857142857143,False
Q9H7N4,1312.0,0,10,360,36.0,0.27439024390243905,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.044444444444444425,0.3611111111111111,False
P36776,959.0,0,1,32,32.0,0.03336809176225235,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.21875,False
Q8IWZ3,2542.0,1,4,122,30.5,0.04799370574350905,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.057377049180327856,0.38524590163934425,False
P11387,765.0,4,1,62,62.0,0.08104575163398693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1451612903225807,0.6935483870967742,False
Q96P70,1041.0,1,3,30,10.0,0.02881844380403458,3+,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.5666666666666667,False
P49760,499.0,3,2,68,34.0,0.13627254509018036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36764705882352944,0.4852941176470588,False
Q12905,390.0,1,2,61,30.5,0.1564102564102564,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09836065573770492,0.45901639344262296,False
Q86Y13,1208.0,4,1,19,19.0,0.015728476821192054,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0.631578947368421,False
Q9UPR3,1016.0,1,2,51,25.5,0.05019685039370079,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.23529411764705885,0.43137254901960786,False
P07814,1512.0,4,1,22,22.0,0.01455026455026455,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727272727272727,0.6818181818181818,False
Q9NVH2,962.0,0,1,19,19.0,0.01975051975051975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,False
Q9UPN6,1271.0,0,5,171,34.2,0.13453973249409915,3+,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.17543859649122806,0.23391812865497075,False
P12270,2363.0,1,2,64,32.0,0.027084214980956412,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.453125,0.484375,False
Q7Z2T5,733.0,0,2,54,27.0,0.07366984993178717,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-8.22387425648264e-18,0.07407407407407407,False
Q08211,1270.0,1,2,50,25.0,0.03937007874015748,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.440892098500626e-18,0.32,False
Q9NR48,2969.0,0,1,30,30.0,0.010104412260020209,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.03333333333333333,False
Q9Y3Y2,248.0,2,1,61,61.0,0.24596774193548387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2786885245901639,0.2786885245901639,False
O60508,579.0,3,1,15,15.0,0.025906735751295335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2666666666666667,0.2666666666666667,False
Q14152,1382.0,1,4,129,32.25,0.09334298118668596,3+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.031007751937984482,0.7906976744186046,False
Q99590,1463.0,0,1,9,9.0,0.006151742993848257,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9UNY4,1162.0,0,1,16,16.0,0.013769363166953529,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q5T481,1227.0,0,1,28,28.0,0.022819885900570498,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,False
O60832,514.0,4,2,24,12.0,0.04669260700389105,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.7916666666666666,False
O60506,623.0,2,3,118,39.333333333333336,0.18940609951845908,3+,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13559322033898305,0.23728813559322035,False
Q96IP4,442.0,2,1,27,27.0,0.06108597285067873,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1481481481481481,0.1481481481481481,False
A0A0A0MRM9,708.0,1,10,231,23.1,0.326271186440678,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.1688311688311688,0.42857142857142855,False
X6R7H2,631.0,3,2,101,50.5,0.1600633914421553,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22772277227722773,0.26732673267326723,False
Q5VTL8,546.0,3,5,181,36.2,0.3315018315018315,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.22099447513812154,0.5966850828729282,False
O75607,178.0,1,1,20,20.0,0.11235955056179775,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.7,False
Q9UKA9,531.0,0,1,10,10.0,0.018832391713747645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q06787,632.0,2,1,23,23.0,0.03639240506329114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3043478260869565,0.391304347826087,False
Q16206,610.0,3,1,21,21.0,0.03442622950819672,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.5714285714285714,False
Q8NC51,408.0,2,2,56,28.0,0.13725490196078433,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2678571428571428,0.375,False
P09913,472.0,1,1,20,20.0,0.0423728813559322,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0.65,False
Q96GM8,510.0,4,1,21,21.0,0.041176470588235294,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8095238095238095,False
P67809,324.0,0,1,10,10.0,0.030864197530864196,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
P55795,449.0,2,2,51,25.5,0.11358574610244988,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.058823529411764705,0.09803921568627452,False
Q13310,644.0,0,1,16,16.0,0.024844720496894408,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,False
Q12874,501.0,1,1,24,24.0,0.04790419161676647,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5833333333333334,0.6666666666666666,False
Q13823,731.0,1,1,33,33.0,0.04514363885088919,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.484848484848485,0.5454545454545454,False
P82914,257.0,3,1,23,23.0,0.08949416342412451,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4347826086956523,0.4347826086956523,False
Q8TD26,2715.0,1,1,12,12.0,0.004419889502762431,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9166666666666666,0.9166666666666666,False
P46100,2492.0,1,5,144,28.8,0.05778491171749599,3+,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.09027777777777778,0.5208333333333334,False
Q9BQ39,737.0,3,1,62,62.0,0.08412483039348712,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2419354838709677,0.3064516129032258,False
Q9Y237,131.0,2,1,25,25.0,0.19083969465648856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16,0.32,False
Q08170,494.0,3,3,192,64.0,0.38866396761133604,3+,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3697916666666667,0.4635416666666667,False
