protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
A7MD48,611.0,1,14,156,11.142857142857142,0.2553191489361702,3+,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.42948717948717946,0.4551282051282051,False
Q5VZF2,373.0,4,1,12,12.0,0.032171581769437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q86U38,636.0,4,3,19,6.333333333333333,0.029874213836477988,3+,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.42105263157894735,0.42105263157894735,False
A0A0A0MQW0,576.0,4,4,20,5.0,0.034722222222222224,3+,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
P37108,136.0,0,3,33,11.0,0.2426470588235294,3+,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21212121212121215,0.2727272727272727,False
Q92620,1227.0,1,11,57,5.181818181818182,0.04645476772616137,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.08771929824561403,0.8596491228070176,False
Q8WYQ9,949.0,0,10,77,7.7,0.08113804004214963,3+,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.025974025974025976,0.05194805194805195,False
Q9ULX3,412.0,2,2,13,6.5,0.03155339805825243,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9230769230769231,0.9230769230769231,False
O43823,692.0,1,10,69,6.9,0.09971098265895954,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.028985507246376812,0.43478260869565216,False
Q96L12,384.0,2,1,6,6.0,0.015625,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,False
Q9H0W8,520.0,3,7,46,6.571428571428571,0.08846153846153847,3+,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06521739130434782,0.1956521739130435,False
Q15427,424.0,0,10,89,8.9,0.2099056603773585,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03370786516853933,0.03370786516853933,False
P41214,584.0,0,1,5,5.0,0.008561643835616438,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9HC10,1997.0,1,9,62,6.888888888888889,0.03104656985478217,3+,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.08064516129032258,0.5645161290322581,False
P82675,430.0,3,2,10,5.0,0.023255813953488372,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,False
Q96HR8,494.0,0,5,63,12.6,0.12753036437246965,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1111111111111111,0.1111111111111111,False
Q9ULW3,272.0,3,2,19,9.5,0.06985294117647059,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10526315789473684,0.631578947368421,False
Q5C9Z4,860.0,1,9,55,6.111111111111111,0.06395348837209303,3+,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.21818181818181817,0.5818181818181818,False
Q9NZB2,1118.0,0,9,56,6.222222222222222,0.05008944543828265,3+,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.125,0.16071428571428573,False
Q9C0D7,883.0,0,2,10,5.0,0.011325028312570781,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.2,False
Q9UK39,431.0,4,4,27,6.75,0.06264501160092807,3+,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q8IZD4,617.0,0,2,15,7.5,0.024311183144246355,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06666666666666667,0.06666666666666667,False
Q5VWX1,349.0,0,5,40,8.0,0.11461318051575932,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.15000000000000002,0.45,False
Q9H361,631.0,4,3,18,6.0,0.028526148969889066,3+,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q8TBY0,533.0,0,1,4,4.0,0.0075046904315197,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q5W0B1,726.0,1,8,38,4.75,0.05234159779614325,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.07894736842105263,0.23684210526315788,False
Q5T200,1668.0,1,34,278,8.176470588235293,0.16666666666666666,3+,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0.1223021582733813,0.6474820143884892,False
Q2TBE0,894.0,1,7,49,7.0,0.05480984340044743,3+,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20408163265306123,0.6122448979591837,False
P47974,494.0,0,13,104,8.0,0.21052631578947367,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.009615384615384616,0.009615384615384616,False
P49792,3224.0,1,11,52,4.7272727272727275,0.016129032258064516,3+,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.5,0.5769230769230769,False
Q9BYG3,293.0,3,2,11,5.5,0.03754266211604096,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,0.8181818181818182,False
Q8TEQ6,1508.0,4,7,38,5.428571428571429,0.025198938992042442,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10526315789473684,0.3157894736842105,False
O95104,1147.0,0,24,229,9.541666666666666,0.1996512641673932,3+,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.10480349344978165,0.20087336244541484,False
O43541,496.0,4,8,49,6.125,0.09879032258064516,3+,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.08163265306122448,0.08163265306122448,False
O60841,1220.0,2,15,133,8.866666666666667,0.10901639344262296,3+,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022556390977443608,0.924812030075188,False
Q9UKZ1,510.0,4,9,56,6.222222222222222,0.10980392156862745,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,False
Q86SE8,214.0,2,3,30,10.0,0.14018691588785046,3+,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.9666666666666667,False
Q14974,876.0,2,3,17,5.666666666666667,0.019406392694063926,3+,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47058823529411764,0.47058823529411764,False
Q9NZI8,577.0,0,2,17,8.5,0.029462738301559793,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q5SZQ8,465.0,0,4,43,10.75,0.09247311827956989,3+,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9HC44,474.0,0,1,6,6.0,0.012658227848101266,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q15269,919.0,1,2,14,7.0,0.015233949945593036,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5714285714285714,0.5714285714285714,False
Q15424,915.0,1,14,89,6.357142857142857,0.09726775956284153,3+,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.056179775280898875,0.5955056179775281,False
P25311,298.0,4,1,8,8.0,0.026845637583892617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
O75127,700.0,4,6,34,5.666666666666667,0.04857142857142857,3+,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.20588235294117646,0.3235294117647059,False
Q8N6W0,485.0,0,2,13,6.5,0.026804123711340205,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9NQ29,371.0,0,4,45,11.25,0.12129380053908356,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7333333333333333,False
O14979,420.0,0,4,40,10.0,0.09523809523809523,3+,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.25,0.25,False
Q8TDG4,1101.0,3,3,14,4.666666666666667,0.012715712988192553,3+,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14285714285714285,0.7142857142857143,False
Q96IZ7,334.0,3,9,75,8.333333333333334,0.2245508982035928,3+,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.36,0.5733333333333334,False
A0AV96,593.0,0,5,46,9.2,0.0775716694772344,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.06521739130434782,0.10869565217391304,False
Q8TAD8,396.0,1,5,25,5.0,0.06313131313131314,3+,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.48,False
O14776,1098.0,1,22,215,9.772727272727273,0.19581056466302368,3+,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.027906976744186046,0.26976744186046514,False
O15455,904.0,0,2,8,4.0,0.008849557522123894,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,False
O95391,586.0,1,6,40,6.666666666666667,0.06825938566552901,3+,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05,0.9,False
Q8TA86,221.0,3,4,29,7.25,0.13122171945701358,3+,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5517241379310345,0.6206896551724138,False
Q14296,549.0,4,3,22,7.333333333333333,0.04007285974499089,3+,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13636363636363635,0.13636363636363635,False
Q9H814,394.0,1,3,16,5.333333333333333,0.04060913705583756,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.375,False
O94913,1555.0,1,15,91,6.066666666666666,0.05852090032154341,3+,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.021978021978021987,0.3956043956043956,False
Q96CM3,377.0,0,1,5,5.0,0.013262599469496022,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9H1E1,156.0,4,1,7,7.0,0.04487179487179487,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q8WWH5,349.0,4,3,21,7.0,0.06017191977077364,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04761904761904763,0.04761904761904763,False
Q9BRS8,491.0,3,3,16,5.333333333333333,0.032586558044806514,3+,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.3125,False
P15918,1043.0,3,1,6,6.0,0.005752636625119847,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,False
Q08AF3,891.0,0,1,7,7.0,0.007856341189674524,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q6ZRY4,209.0,0,1,5,5.0,0.023923444976076555,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q86TB9,770.0,4,6,31,5.166666666666667,0.04025974025974026,3+,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.2903225806451613,0.2903225806451613,False
P62314,119.0,3,1,23,23.0,0.19327731092436976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4782608695652174,0.4782608695652174,False
Q05481,1191.0,3,1,4,4.0,0.0033585222502099076,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,False
Q2NL82,804.0,2,2,9,4.5,0.011194029850746268,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5555555555555556,0.5555555555555556,False
Q15287,305.0,3,7,130,18.571428571428573,0.4262295081967213,3+,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2923076923076923,0.2923076923076923,False
Q1KMD3,747.0,1,10,91,9.1,0.12182061579651941,3+,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.3076923076923077,0.37362637362637363,False
P51608,486.0,1,6,55,9.166666666666666,0.11316872427983539,3+,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3090909090909091,False
Q93091,150.0,4,1,6,6.0,0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
A0A499FIA3,238.0,0,1,4,4.0,0.01680672268907563,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
P12724,160.0,4,1,5,5.0,0.03125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
P17480,764.0,1,7,78,11.142857142857142,0.10209424083769633,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.5256410256410257,0.6794871794871795,False
Q96QU8,1125.0,4,2,12,6.0,0.010666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08333333333333336,0.08333333333333336,False
Q9UQ80,394.0,3,1,6,6.0,0.015228426395939087,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,False
P46781,194.0,3,1,4,4.0,0.020618556701030927,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,False
Q15696,482.0,1,6,66,11.0,0.13692946058091288,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6666666666666666,False
Q7Z570,1209.0,4,5,36,7.2,0.02977667493796526,3+,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666,0.16666666666666666,False
P10153,161.0,4,1,8,8.0,0.049689440993788817,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
P17039,623.0,4,2,14,7.0,0.02247191011235955,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.2857142857142857,False
O75526,392.0,0,8,50,6.25,0.12755102040816327,3+,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22,0.3,False
Q9BRZ2,755.0,1,7,34,4.857142857142857,0.045033112582781455,3+,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.4117647058823529,False
Q16637,294.0,0,4,30,7.5,0.10204081632653061,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9BRJ7,211.0,4,1,6,6.0,0.02843601895734597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
O60294,686.0,3,4,21,5.25,0.030612244897959183,3+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23809523809523808,0.42857142857142855,False
Q9NZJ5,1116.0,4,6,38,6.333333333333333,0.034050179211469536,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.052631578947368404,0.10526315789473684,False
Q16600,458.0,3,1,6,6.0,0.013100436681222707,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,False
P26368,475.0,1,7,44,6.285714285714286,0.09263157894736843,3+,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.18181818181818182,0.5909090909090909,False
F5H0R1,912.0,1,6,39,6.5,0.04276315789473684,3+,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.02564102564102564,0.3333333333333333,False
Q7L2J0,689.0,0,13,70,5.384615384615385,0.10159651669085631,3+,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12857142857142856,0.12857142857142856,False
Q6L8Q7,609.0,0,2,15,7.5,0.024630541871921183,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,False
Q9BWF3,364.0,4,3,27,9.0,0.07417582417582418,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
O14746,1132.0,3,4,21,5.25,0.018551236749116608,3+,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.2857142857142857,False
Q969S3,477.0,2,3,20,6.666666666666667,0.041928721174004195,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7,0.7,False
Q32MZ4,808.0,3,7,39,5.571428571428571,0.04826732673267327,3+,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23076923076923078,0.5897435897435898,False
Q9UL03,887.0,4,2,9,4.5,0.010146561443066516,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,False
O43290,800.0,1,8,65,8.125,0.08125,3+,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.046153846153846156,0.4461538461538462,False
Q9BQ04,359.0,4,3,23,7.666666666666667,0.06406685236768803,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q8WW27,367.0,3,1,8,8.0,0.021798365122615803,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.875,False
Q9BUQ8,820.0,3,11,92,8.363636363636363,0.11219512195121951,3+,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1956521739130435,0.8043478260869565,False
O15446,510.0,3,9,63,7.0,0.12352941176470589,3+,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6507936507936508,0.6507936507936508,False
Q8IY37,1157.0,1,11,74,6.7272727272727275,0.06395851339671564,3+,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0945945945945946,0.5,False
Q8TDE3,154.0,4,1,6,6.0,0.03896103896103896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q12972,351.0,4,3,17,5.666666666666667,0.04843304843304843,3+,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.23529411764705882,0.23529411764705882,False
Q96PK6,669.0,0,12,72,6.0,0.10762331838565023,3+,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q96G46,650.0,0,1,4,4.0,0.006153846153846154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
Q00341,1268.0,4,2,8,4.0,0.006309148264984227,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,False
P52594,562.0,0,7,48,6.857142857142857,0.08540925266903915,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,False
Q9UHB9,627.0,3,2,27,13.5,0.0430622009569378,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,False
Q8N5Y2,521.0,1,3,25,8.333333333333334,0.04798464491362764,3+,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.36,0.44,False
Q86YN6,1023.0,1,13,100,7.6923076923076925,0.09775171065493646,3+,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.32,0.48,False
Q53GS9,565.0,1,3,13,4.333333333333333,0.023008849557522124,3+,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,1.0,False
Q14103,355.0,4,7,49,7.0,0.13802816901408452,3+,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-4.5315225494904345e-18,0.08163265306122448,False
Q969Y2,492.0,4,5,26,5.2,0.052845528455284556,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03846153846153844,0.03846153846153844,False
Q07666,443.0,0,6,49,8.166666666666666,0.11060948081264109,3+,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,False
Q13064,507.0,0,4,19,4.75,0.03747534516765286,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.2631578947368421,0.2631578947368421,False
Q8NBJ9,832.0,4,4,23,5.75,0.027644230769230768,3+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q13151,305.0,4,9,90,10.0,0.29508196721311475,3+,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0.05555555555555555,0.07777777777777778,False
Q5ST30,1063.0,4,2,8,4.0,0.007525870178739417,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,False
Q15022,739.0,0,5,53,10.6,0.07171853856562922,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.05660377358490566,0.09433962264150944,False
Q8N8U3,475.0,0,3,13,4.333333333333333,0.02736842105263158,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15384615384615385,0.15384615384615385,False
O75643,2136.0,1,4,24,6.0,0.011235955056179775,3+,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04166666666666666,0.7083333333333334,False
Q8N2A8,252.0,4,3,20,6.666666666666667,0.07936507936507936,3+,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.35,0.35,False
Q5PRF9,694.0,4,6,34,5.666666666666667,0.04899135446685879,3+,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
O94762,991.0,0,1,7,7.0,0.007063572149344097,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,False
Q7Z6E9,1792.0,1,30,213,7.1,0.11886160714285714,3+,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2347417840375587,0.460093896713615,False
Q9Y3T9,749.0,2,5,36,7.2,0.04806408544726302,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0.75,False
Q96I24,572.0,0,6,33,5.5,0.057692307692307696,3+,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.15151515151515152,0.15151515151515152,False
P19338,710.0,1,11,172,15.636363636363637,0.24225352112676057,3+,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.3488372093023256,0.6162790697674418,False
Q96E39,390.0,0,10,67,6.7,0.1717948717948718,3+,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.029850746268656712,0.208955223880597,False
Q13435,895.0,1,18,122,6.777777777777778,0.13631284916201117,3+,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1721311475409836,0.4180327868852459,False
Q8NC26,417.0,3,1,6,6.0,0.014388489208633094,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,False
Q96BK5,328.0,3,3,15,5.0,0.04573170731707317,3+,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.7333333333333333,False
Q7KZ85,1726.0,2,11,98,8.909090909090908,0.056778679026651215,3+,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.6836734693877551,0.6836734693877551,False
Q15910,746.0,2,3,24,8.0,0.032171581769437,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,0.75,False
Q8NAF0,562.0,0,11,84,7.636363636363637,0.1494661921708185,3+,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5.28677630773884e-18,0.23809523809523808,False
Q9Y6M1,599.0,0,1,6,6.0,0.01001669449081803,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666667,0.1666666666666667,False
Q9Y2Z4,477.0,4,2,9,4.5,0.018867924528301886,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
