uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q6NZI2,390.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
O95985,862.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O00410,1097.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
P49642,420.0,diverse,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UL40,294.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9HCS7,855.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q92879,486.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q6P2E9,1401.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H4L7,1026.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q9UGY1,213.0,pre-rRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
B0QYY4,370.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q7Z2Z2,1120.0,tRNA,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
P26358,1616.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9NV66,732.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9NTZ6,932.0,mRNA,AlcoR,1,1,0,1,3,2,0,2,0,2,-1,0.0
Q9H7N4,1312.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96P70,1041.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q5T280,376.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
P49760,499.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q12905,390.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q86Y13,1208.0,mRNA,AlcoR,0,1,1,1,1,2,1,2,1,2,-1,0.0
P62891,51.0,ribosomal protein,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9NVH2,962.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UPN6,1271.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q08211,1270.0,ncRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9NR48,2969.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9Y2W6,561.0,ncRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9BYD2,267.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5JPI9,236.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q8IV42,348.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q14152,1382.0,mRNA,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
O94874,794.0,unknown,AlcoR,0,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UNY4,1162.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q5T481,1227.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O60506,623.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,5,2,-1,0.0
Q9UHI6,824.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96IP4,442.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q9H668,368.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q14690,1871.0,snoRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5T5C7,536.0,tRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
A0A0A0MRM9,708.0,snoRNA,AlcoR,0,1,0,1,0,2,3,2,3,2,-1,0.0
X6R7H2,631.0,mRNA,AlcoR,1,1,1,1,1,1,3,1,3,1,-1,0.0
Q5T8I9,393.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O00442,366.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UKA9,531.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q9NXZ2,648.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q4VXA5,237.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5JSQ8,128.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A2PYH4,1435.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q06787,632.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q16206,610.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8NC51,408.0,mRNA,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
O15541,343.0,snRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q99459,802.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9Y399,296.0,ribosomal protein,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q13325,482.0,tRNA,AlcoR,0,1,1,1,1,2,1,2,1,2,-1,0.0
P09914,478.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O14879,490.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P09913,472.0,ncRNA,AlcoR,0,1,1,1,1,2,1,2,1,2,-1,0.0
Q9GZR2,422.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q6P1L8,145.0,ribosomal protein,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9NPJ8,142.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9NVS2,196.0,ribosomal protein,AlcoR,0,1,2,1,2,2,3,2,3,2,-1,0.0
Q8N2G6,241.0,unknown,AlcoR,0,1,0,1,3,2,2,2,2,2,-1,0.0
O94829,963.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A3KFL2,285.0,diverse,AlcoR,0,1,2,1,0,2,0,2,0,2,-1,0.0
Q96IZ5,413.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q9BR11,485.0,unknown,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
P67809,324.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q14249,297.0,diverse,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q9H3H1,467.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q13823,731.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9H9G7,860.0,ncRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q9UL18,857.0,ncRNA,AlcoR,1,1,0,1,3,2,1,2,1,2,-1,0.0
Q9HCK5,861.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P50750,372.0,ncRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
P46100,2492.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P54577,528.0,tRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q9BQ39,737.0,pre-rRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
P62701,263.0,ribosomal protein,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q08170,494.0,mRNA,AlcoR,1,1,1,1,0,1,4,1,4,1,-1,0.0
Q9NX07,287.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q09161,790.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9NX05,1096.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H1J1,476.0,mRNA,AlcoR,0,1,1,1,0,2,4,2,4,2,-1,0.0
Q96T58,3664.0,mRNA,AlcoR,0,1,2,1,0,2,0,2,5,2,-1,0.0
Q5VYS8,1495.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8TEA1,469.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H4T2,348.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P22314,1058.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9Y2L1,958.0,diverse,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9P2E9,1410.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5VUC9,145.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8N1G4,583.0,unknown,AlcoR,0,1,1,1,1,2,1,2,5,2,-1,0.0
Q99633,342.0,mRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
O60293,1989.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P51843,470.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UHK0,495.0,snoRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q5T6F2,1119.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BRS2,568.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P62753,249.0,ribosomal protein,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9H5H4,540.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O75475,530.0,mRNA,AlcoR,0,1,1,1,0,2,4,2,4,2,-1,0.0
Q16594,264.0,snoRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
J3KPI1,630.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q58A45,887.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O75648,421.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q6UX04,472.0,mRNA,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
O96006,694.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9NS39,739.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P62995,288.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9NR90,486.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A5K1VW79,999.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
P46087,812.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9P2P1,1898.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O60287,2271.0,pre-rRNA,AlcoR,1,1,1,1,1,2,3,2,3,2,-1,0.0
O43148,476.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
A0A140T8Y2,407.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96M93,576.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q53F19,620.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A0A0MRZ1,733.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P41250,739.0,tRNA,AlcoR,0,2,0,3,3,4,3,4,3,4,-1,0.0
Q8N163,923.0,mRNA,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
Q6ZN19,808.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q96L91,3159.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8IYL2,757.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0A2U3TZN1,101.0,mRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
P40429,203.0,ribosomal protein,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q7Z6M4,381.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9BUJ2,856.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9UPU9,718.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5MCW4,686.0,unknown,AlcoR,0,1,0,1,3,2,4,2,5,2,-1,0.0
Q9NYF8,920.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q66PJ3,237.0,mRNA,AlcoR,0,1,1,1,0,1,0,1,0,1,-1,0.0
Q13595,282.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
P29728,719.0,ncRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q9HD33,250.0,ribosomal protein,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
P55010,431.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H0A6,362.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9UIF8,2168.0,ncRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9Y291,106.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
J3KPP4,489.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9ULR0,285.0,mRNA,AlcoR,0,1,2,1,0,2,0,2,0,2,-1,0.0
Q6P2D0,407.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
P31943,449.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q8TE96,717.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BVP2,549.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A8MXP9,895.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q8N9N2,400.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q5T760,491.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P51825,1210.0,mRNA,AlcoR,0,1,1,1,0,2,4,2,4,2,-1,0.0
Q99613,913.0,mRNA,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
Q9P2E3,1918.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
P50914,215.0,ribosomal protein,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9Y4F3,1742.0,ncRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9BSV6,310.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P62241,208.0,ribosomal protein,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q9NUM4,274.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A5H1ZRQ2,731.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8NEJ9,315.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q92945,711.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,5,2,-1,0.0
P57081,412.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BRP8,204.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q3L8U1,2897.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q8IXT5,1001.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P57052,281.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
F8WDU6,201.0,tRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q15061,677.0,pre-rRNA,AlcoR,1,1,0,1,0,2,4,2,4,2,-1,0.0
B5MCY1,1934.0,unknown,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q12906,894.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9HC16,384.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9BY44,585.0,tRNA,AlcoR,0,1,1,1,0,2,0,2,0,2,-1,0.0
Q8N201,2190.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q99575,1024.0,ncRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
G5E9G0,351.0,ribosomal protein,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q8IZ13,594.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q14966,1978.0,mRNA,AlcoR,0,1,2,1,0,2,0,2,0,2,-1,0.0
A0A7N4I394,994.0,snRNA,AlcoR,0,1,2,1,2,2,1,2,5,2,-1,0.0
Q9Y4B4,1467.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P61129,1189.0,unknown,AlcoR,1,1,1,1,1,2,3,2,3,2,-1,0.0
O75923,2080.0,unknown,AlcoR,1,1,1,1,1,2,3,2,3,2,-1,0.0
Q8NDG6,1382.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
F6XMP4,155.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P26639,723.0,tRNA,AlcoR,0,2,0,3,3,4,3,4,3,4,-1,0.0
E7EWR4,597.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q2VPK5,515.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P62750,156.0,ribosomal protein,AlcoR,0,1,1,1,0,2,0,2,0,2,-1,0.0
P78346,268.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96QC0,940.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
E7ENR5,236.0,snoRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
J3QT46,619.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q8NB42,609.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
C9JGP4,144.0,diverse,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
Q9H3J6,166.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5T8Z2,184.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q14576,367.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5SZ64,190.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O77932,396.0,diverse,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q96LT9,517.0,snRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9Y3F4,350.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O00571,662.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q5TA45,600.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
X6RDA4,248.0,ncRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96P11,429.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q00839,825.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P31944,242.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q15366,365.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96I27,306.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9UI10,523.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q7L2E3,1194.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q01085,375.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q6R2W3,1325.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
C9JCE0,148.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A2IDC7,194.0,ribosomal protein,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8IY81,847.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q8NDF8,572.0,diverse,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O14787,897.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q6PIY7,484.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P21128,410.0,snoRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8NE35,698.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A087WXN2,151.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P32969,192.0,ribosomal protein,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q53R41,847.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P62304,92.0,snRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q8TCS8,783.0,diverse,AlcoR,0,1,2,1,0,2,0,2,5,2,-1,0.0
E7ERQ6,390.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q76FK4,1167.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
C9JZ88,88.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
E9PE17,129.0,ribosomal protein,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A0A0MSS9,486.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O75460,977.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
D4PHA4,493.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96Q15,3661.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P62269,152.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
B1AHC9,559.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96K58,619.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H0Y6A1,361.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A0A0MSV7,84.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P78316,857.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q7L775,607.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q8NAT2,981.0,ncRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
P41252,1262.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A0A0MSN9,333.0,mRNA,AlcoR,0,1,0,1,3,1,3,1,3,1,-1,0.0
P15170,499.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
P51991,378.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A6NDY0,278.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9H633,154.0,ncRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96H35,190.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A7I2XXS4,543.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q13428,1488.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
E7ESC6,1088.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q9P1Y6,1649.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P62633,177.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P08865,295.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5QJE6,756.0,pre-rRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q8TCP9,573.0,unknown,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q9HBD1,1191.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q15477,1246.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q8NE71,845.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
E9PHM2,860.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O95059,124.0,ncRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5CZA5,627.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
X6RJY0,320.0,snoRNA,AlcoR,0,1,1,1,0,2,0,2,0,2,-1,0.0
Q9Y333,95.0,snRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q5T7F5,372.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H0H0,1196.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8WUQ7,758.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P0C7T5,689.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q96BT7,664.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5QPL9,237.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P54253,815.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9UHC7,482.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A0C4DG89,1032.0,snRNA,AlcoR,1,1,1,1,0,1,4,1,4,1,-1,0.0
Q9H2U1,1008.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BWE0,567.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
F8WAS2,213.0,unknown,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
Q8N7X1,1067.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q6PI26,577.0,snoRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P56182,461.0,pre-rRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
Q86TG7,708.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
H0Y863,132.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
